slug	status	input_sha256	n_pfacts	n_retracted	candidate_retractions	elapsed_seconds	solution_written	error
Familial_Episodic_Pain_Syndrome_With_Predominantly_Lower_Limb_Involvement	ALL_MAPPINGS_CONSISTENT	3a273eb31d75df6e07fc5a985bc03bdff63527e28a5be8bc48b2cff0405b0dda	8	0	0	1.127	True	NA
Familial_Exudative_Vitreoretinopathy	ALL_MAPPINGS_CONSISTENT	1d7e2ff4f497926e91ddc8c21e904fdfbc7941d66d774395837fd11f85d0c65d	7	0	0	0.48	True	NA
Familial_Focal_Epilepsy_With_Variable_Foci	ALL_MAPPINGS_CONSISTENT	584af212deb22a71955931f41331000788e09667c870376826386d21c33f06cc	8	0	0	1.064	True	NA
Familial_Hyperaldosteronism_Type_I	ALL_MAPPINGS_CONSISTENT	f9e93105015ae1d78376ff1b8f84eb5bcf20b9ecae5f289256eda4a4d7eb35a6	9	0	0	4.898	True	NA
Familial_Hypocalciuric_Hypercalcemia_1	ALL_MAPPINGS_CONSISTENT	f61720d41de1aeb7f4bc592a901f81aefbe986464cce2f35c9c289d98b4e988f	8	0	0	1.181	True	NA
Familial_Isolated_Vitamin_E_Deficiency	ALL_MAPPINGS_CONSISTENT	8885123e69d34c761632d57217863ec9b89d423f422f124c9694d4fddcdf6075	8	0	0	1.041	True	NA
Familial_Mediterranean_Fever	ALL_MAPPINGS_CONSISTENT	8055468db86c6c4f78345caa356490065014abe2c1bbb00170ce30c13177f68a	9	0	0	5.083	True	NA
Familial_Progressive_Hyperpigmentation_With_Or_Without_Hypopigmentation	ALL_MAPPINGS_CONSISTENT	34b5d271db0f4a12be7f3f94cd91b36bca30f64d6c52ed44b9452ccd1bda7aac	5	0	0	0.327	True	NA
Familial_Visceral_Neuropathy_2	ALL_MAPPINGS_CONSISTENT	35fe3aa90563ab63450088ef3b39dc059e7b8b090900faa5be13008c83ed3f16	4	0	0	0.345	True	NA
Fanconi-Bickel_Syndrome	ALL_MAPPINGS_CONSISTENT	8910bf62372b3859251b76872aa4a76bcc3473594a07d5707761f56d3c07c678	8	0	0	0.984	True	NA
Fanconi_Renotubular_Syndrome	ALL_MAPPINGS_CONSISTENT	9f0f367ba4af329a7d8456ffe771c8aa2d4fd4b5a11977b1734a9ebfaf7faec6	7	0	0	0.485	True	NA
Farber_Disease	ALL_MAPPINGS_CONSISTENT	f836e1d486762876383967a09f9b6be68b1097fee7d6dd005bdd1ba645f9c8a3	9	0	0	5.036	True	NA
Ferguson-Bonni_Neurodevelopmental_Syndrome	ALL_MAPPINGS_CONSISTENT	5dcac5bbb4940c65e55c5d896f56fbd1834a33b51fd93710bc18dc95dbe590ec	5	0	0	0.316	True	NA
Fibrochondrogenesis	ALL_MAPPINGS_CONSISTENT	9c8946deba724f727a090b2503fe6e39ef56e065e760919e95a7dd443219089e	8	0	0	0.927	True	NA
Filippi_Syndrome	ALL_MAPPINGS_CONSISTENT	66c55157f83d787ad808202dc9e43eb8887e85f37739bf1be9dcf5c31ab8d29c	9	0	0	4.94	True	NA
Finnish_Type_Amyloidosis	ALL_MAPPINGS_CONSISTENT	2ac609f4de9f86cca8666fe1956e9590306448d25fd4534ede4707d0406b02cd	8	0	0	1.002	True	NA
Fountain_Syndrome	ALL_MAPPINGS_CONSISTENT	1e48a33576224fa9d37afc57b93cdc833891f857747df2db98b44a1bdfbf804a	7	0	0	0.483	True	NA
Fragile_X-Associated_Primary_Ovarian_Insufficiency	ALL_MAPPINGS_CONSISTENT	05c5d8c0226f36a0c9492fecdd335b6622f9b1daaf748384c244361a79ec4280	7	0	0	0.501	True	NA
Fragile_X-Associated_Tremor_Ataxia_Syndrome	ALL_MAPPINGS_CONSISTENT	e3bbc81148f35348a6f7f32476fb03b502824c1ccb03536a207178aeb26899ec	9	0	0	5.238	True	NA
Frasier_Syndrome	ALL_MAPPINGS_CONSISTENT	5a762fc66e1526b31444cb39503d8e925b622841c4397e88ce999ab2f1bb69a1	9	0	0	4.897	True	NA
Frias_Syndrome	ALL_MAPPINGS_CONSISTENT	46e5f50c226ba8e7c2529509a77592b59023039fbd6c81ba7095b6b8b15552b7	7	0	0	0.456	True	NA
Frontotemporal_Dementia_And_Or_Amyotrophic_Lateral_Sclerosis_2	ALL_MAPPINGS_CONSISTENT	c8e8cb353817febc3d86dd0e0a3c192ff0c90649f7c7e930ed5f1247cd333307	5	0	0	0.332	True	NA
Fuhrmann_Syndrome	ALL_MAPPINGS_CONSISTENT	cdcb7440fe3961f1884cea85f6cd9161138f92de632b9a6c13842eebfcc1c479	8	0	0	0.991	True	NA
G6PC3_Deficiency	ALL_MAPPINGS_CONSISTENT	d9386d4d2874d3f694a54fdbfcaf00f153508c5baf0e0c732d9c2fc684ea4a1c	7	0	0	0.454	True	NA
GABRB3-Related_Developmental_and_Epileptic_Encephalopathy	ALL_MAPPINGS_CONSISTENT	171466cdbe2be0ca8fb8787c25af19571c0c319ae1b26ffacef5dc97a29cb051	5	0	0	0.354	True	NA
GATA2_Deficiency	ALL_MAPPINGS_CONSISTENT	f1f0c38c3aab3192208923336198583501a7c2c29a043fa38f1698123d3448a5	4	0	0	0.325	True	NA
GFI1B-related_Platelet-type_Bleeding_Disorder	ALL_MAPPINGS_CONSISTENT	61314bd16a85750763bebe6decb97f154fd142296ab9172d499f4792f552b55c	7	0	0	0.474	True	NA
GJB2-GJB6_Digenic_Nonsyndromic_Hearing_Loss	ALL_MAPPINGS_CONSISTENT	6b689306c16c738793fc4eeecec6484a916f0929f5a1aa4b39889e45211ed553	7	0	0	0.462	True	NA
GLUT1_Deficiency_Syndrome	ALL_MAPPINGS_CONSISTENT	a2d3ec19aeffde03adda405963782c9c528ab445682a3568b1e52152a72823b4	9	0	0	5.206	True	NA
GM1_Gangliosidosis_Type_1	ALL_MAPPINGS_CONSISTENT	d7800026f719cf1840f45f660ba9089b75b5ec6cbbc524c5f1fdc33954459eaa	8	0	0	0.991	True	NA
GM1_Gangliosidosis_Type_2	ALL_MAPPINGS_CONSISTENT	5d52e1f3b7ad0caa5f0217079a844f503ab996da450dd5a129f53de8818647fe	8	0	0	1.058	True	NA
GM1_Gangliosidosis_Type_3	ALL_MAPPINGS_CONSISTENT	3c741e846e45e0202accc5054f4a8f96dec7a740a19db38e4bf7e51526a5beb9	8	0	0	0.996	True	NA
GM3_Synthase_Deficiency	ALL_MAPPINGS_CONSISTENT	25331a84ef0f264f9ead2dcdfbbf6de94b58a760c9b681c4192a68bdfb631be0	7	0	0	0.443	True	NA
GNE_Myopathy	ALL_MAPPINGS_CONSISTENT	683e373631ee8ae1b9c5dc155950add234d10b0255751cb1a286d24d7d884901	7	0	0	0.453	True	NA
GNPTG-Mucolipidosis	ALL_MAPPINGS_CONSISTENT	a1608610faa1fac2798aa5d8c86363620112ba690b2724713c42a8470f66c2dc	9	0	0	4.865	True	NA
GRIN1-Related_Neurodevelopmental_Disorder	ALL_MAPPINGS_CONSISTENT	9c28e610c2ea4d7f601ba8bd1e0a5c790890211bccedba5c8f6a05a7cd125e20	3	0	0	0.328	True	NA
GRIN2A-Related_Epileptic_Encephalopathy_and_Intellectual_Disability	ALL_MAPPINGS_CONSISTENT	65b536d540167f827e435208e62691897cea28431d337ac5c1fa5c0ef9527387	7	0	0	0.459	True	NA
GRIN2B-Related_Developmental_and_Epileptic_Encephalopathy	ALL_MAPPINGS_CONSISTENT	da2602ed827bacf3d388c74e754bea7104ebdec5461cb6a12e1424bd3fce41fe	5	0	0	0.325	True	NA
Gaucher_Disease_Due_To_Saposin_C_Deficiency	ALL_MAPPINGS_CONSISTENT	2079b4078259e3d6c307957d796a97806120c38a815201a1cd82ae7b0f2c8f1d	8	0	0	0.991	True	NA
Generalized_Epilepsy_with_Febrile_Seizures_Plus	ALL_MAPPINGS_CONSISTENT	84b367fda4e2357ad94a6db8922daa80db144b63d3e8501dcb50dad819255da6	8	0	0	0.951	True	NA
Generalized_Resistance_to_Thyroid_Hormone	ALL_MAPPINGS_CONSISTENT	0f04b5d596353ec529ef2d15fd1628814215e48b5e0546cbde0d9fa43b41523d	3	0	0	0.305	True	NA
Genitopatellar_Syndrome	ALL_MAPPINGS_CONSISTENT	28d82988ee29d3b848379f44f6445da7473245d6737e8afc1887ad2a7797d98c	7	0	0	0.433	True	NA
Giant_Axonal_Neuropathy_1	ALL_MAPPINGS_CONSISTENT	dddadbff0897de4e3cc28fe30fe3e00326eedbaf41889204463485ec388421e1	7	0	0	0.442	True	NA
Gilberts_Syndrome	ALL_MAPPINGS_CONSISTENT	c087f542d986093a04012d7287c22d6503f69f3cd11fbf619fff11fa3a274f82	9	0	0	4.934	True	NA
Gitelman_Syndrome	ALL_MAPPINGS_CONSISTENT	b1107149f4e2a863eb4b0926ba02e51d249840655b3f7470794dc7c9530386e0	9	0	0	5.529	True	NA
Global_Developmental_Delay_Progressive_Ataxia_and_Elevated_Glutamine	ALL_MAPPINGS_CONSISTENT	ce8ad798b3cc4464898b95b779fb019944238854fde5e927abd396349a623b28	4	0	0	0.303	True	NA
Glucose-Galactose_Malabsorption	ALL_MAPPINGS_CONSISTENT	c36e451e75867110395cd09592cd67c8c2ea0bd74baeeed3922ccbd46504a804	9	0	0	5.722	True	NA
Glutaryl-CoA_Dehydrogenase_Deficiency	ALL_MAPPINGS_CONSISTENT	48b17fc69e026221dda35b849e847eb5716126ccdc59013e1ade6e45b327a793	9	0	0	5.71	True	NA
Glycogen_Storage_Disease_Due_To_Aldolase_A_Deficiency	ALL_MAPPINGS_CONSISTENT	49562ecef2077cbd773e322d1435047b5ab1e36cfb58d224ee554b9ad26f73ad	8	0	0	0.989	True	NA
Glycogen_Storage_Disease_Due_To_Lactate_Dehydrogenase_M-subunit_Deficiency	ALL_MAPPINGS_CONSISTENT	d45480886fd5250f2675a3482e4652020ec930c043355f522b01f75faa1b8501	7	0	0	0.47	True	NA
Glycogen_Storage_Disease_Due_to_Muscle_Beta-Enolase_Deficiency	ALL_MAPPINGS_CONSISTENT	ad3aae5e1c9d3d9b54b2af5179c4ec1457967c2126c1f86256f135da5b9f4780	8	0	0	0.944	True	NA
Glycogen_Storage_Disease_Type_0b	ALL_MAPPINGS_CONSISTENT	752155abf7d169be084665f072c7564b93ecbc056ac92c876e4193aad1384698	7	0	0	0.489	True	NA
Glycogen_Storage_Disease_Type_I	ALL_MAPPINGS_CONSISTENT	36fa6c7e58358cb2ab5a8e4b7144fabca98dfecc7543aeed5babd35f189247df	9	0	0	5.887	True	NA
Glycogen_Storage_Disease_Type_VI	ALL_MAPPINGS_CONSISTENT	5d2f10119c0d327b7d182d993771c17e76d47c242760a0e4139f51434b3f7d91	9	0	0	5.832	True	NA
Glycogen_Storage_Disease_Type_VII	ALL_MAPPINGS_CONSISTENT	0fb41fc68411168bdd51cce242a07cccc4eb47b664f664a3fec51dcd05528289	9	0	0	5.771	True	NA
Glycogen_Storage_Disease_XV	ALL_MAPPINGS_CONSISTENT	7829877f97480060bc58210941b2bae61d68fc60c33319833fb4b22ac4d3d069	7	0	0	0.517	True	NA
Glycoprotein_Storage_Disease	ALL_MAPPINGS_CONSISTENT	2528537abd33defcc8b95f135a9ca480929bfafa0678820214e0856015d31cb1	5	0	0	0.311	True	NA
Gnathodiaphyseal_Dysplasia	ALL_MAPPINGS_CONSISTENT	1ff0d314ebc6c156f283195d893c26608a98bbcb8308d3e0dc8df051c7b88b29	9	0	0	5.789	True	NA
Gorlin_Syndrome	RETRACTED	eec7b6c67f3424924847dd2443a102b137a00e9493815fe1d13a9c112ca3b530	10	1	1	56.981	True	NA
Greenberg_Dysplasia	ALL_MAPPINGS_CONSISTENT	f42cf516dc6dc53e8648bb797d4c8cd8558842464fda3e29df8dfefaa1883979	9	0	0	5.534	True	NA
Growth_Restriction_Hypoplastic_Kidneys_Alopecia_And_Distinctive_Facies	ALL_MAPPINGS_CONSISTENT	9ab8c15093a4e0c391866b1330256930f4b9059821e1c1bd0dd0bd351929138d	4	0	0	0.392	True	NA
Guanidinoacetate_Methyltransferase_Deficiency	ALL_MAPPINGS_CONSISTENT	d812204d6f4e0daa7e18ff8afd36bba0154612d119977d5ea1af24af29b35e07	9	0	0	6.013	True	NA
Guillouet-Gordon_Syndrome	ALL_MAPPINGS_CONSISTENT	ae70a3dce0d7f31457ee2da90fcec30b6e43c6c8948a454bb7027c4b503f29d4	4	0	0	0.3	True	NA
HCN1-Related_Developmental_and_Epileptic_Encephalopathy	ALL_MAPPINGS_CONSISTENT	cfca949df204f03a558d7cfe76f796a54e5d51e722bd8f437c4cd20c8915652f	5	0	0	0.314	True	NA
HFM1-related_gametogenic_failure	ALL_MAPPINGS_CONSISTENT	005f762a6f86a0fb8ba1dbe4c99792bc8658ee4eda6910e4fb703b1b91682df1	5	0	0	0.609	True	NA
HHAT-Related_Chondrodysplasia_with_46XY_Disorder_of_Sex_Development	ALL_MAPPINGS_CONSISTENT	6c10d8ca3a3ba5216aae777ef66d7508ebf93578d064c42ca5e2c71147474e0a	8	0	0	1.014	True	NA
HNRNPU-Related_Developmental_and_Epileptic_Encephalopathy	ALL_MAPPINGS_CONSISTENT	82d3f6d30ccd4fd8befebec1e021b348c7ee32858bfd7b208ac893d1ef664846	5	0	0	0.614	True	NA
HROB-related_gametogenic_failure	ALL_MAPPINGS_CONSISTENT	d5881084b3b05451276adcd51242f7e8ace7cc8f3738be5230133d392d650a3f	4	0	0	0.334	True	NA
HSD10_Mitochondrial_Disease	RETRACTED	63f618753dff99d36a468413fe3f1467cedeec723822a40a61e5b5d08724368d	9	1	1	4.788	True	NA
Hallermann-Streiff_Syndrome	ALL_MAPPINGS_CONSISTENT	c02e4176988c15486bac636237abc00f86734b3467c6d5bd8127ae01a0a033f7	9	0	0	5.868	True	NA
Hand-Foot-Genital_Syndrome	ALL_MAPPINGS_CONSISTENT	a89d4f730f8566fdc183e423f1644c6686b69f7324df482c7ff1263288c4ad12	8	0	0	1.019	True	NA
Hao-Fountain_syndrome	ALL_MAPPINGS_CONSISTENT	d215766503a43c43da85ba21a9541b204d086ff9f792150cddbacbf26464a27a	5	0	0	0.654	True	NA
Harderoporphyria	ALL_MAPPINGS_CONSISTENT	ac792cfc7abc62de038de37dceb8092a2726673d726c419af0dae4d90bb5e2f3	8	0	0	1.0	True	NA
Hartnup_Disease	ALL_MAPPINGS_CONSISTENT	b7e8a60bd6fc78cea76df3e049eeb7d28f1dd7adba1f2d5e327de31767744849	9	0	0	5.775	True	NA
Hartsfield_Syndrome	ALL_MAPPINGS_CONSISTENT	af9170374301ac5fcee2b7e23bdf7af69068c101c7f87d6838d20777f8c32227	7	0	0	0.452	True	NA
Hearing_Loss_Autosomal_Dominant_75	ALL_MAPPINGS_CONSISTENT	4c8a511256962abe62da23fa5be65720577642b8b764f39253294598141441dd	5	0	0	0.604	True	NA
Hearing_Loss_Autosomal_Dominant_76	ALL_MAPPINGS_CONSISTENT	e666fc3ff6a77f26ae3869c3b1233c7c422a2d13b92c14d0c9442b9ddcc32cfb	5	0	0	0.614	True	NA
Hearing_Loss_Autosomal_Dominant_78	ALL_MAPPINGS_CONSISTENT	cf2ccbbd16f39ea568faeb33a62949b3043b2335bad8367f6a717c8a905ae12c	5	0	0	0.588	True	NA
Hearing_Loss_Autosomal_Dominant_82	ALL_MAPPINGS_CONSISTENT	e649c929b4d6c5e0395ab2a1996198fc2ea926e67764dc8bc7f6de7bf3664307	5	0	0	0.62	True	NA
Hearing_Loss_Autosomal_Dominant_83	ALL_MAPPINGS_CONSISTENT	e2134b066f0351b1cc194d8ee1ae549a3a74600492c183069c93a5c48fa7c876	5	0	0	0.587	True	NA
Hearing_Loss_Autosomal_Recessive_106	ALL_MAPPINGS_CONSISTENT	18d1ff77e3d0517793a1ee917e970a490a055ae683df42e1f5591f83cd02157c	5	0	0	0.568	True	NA
Hearing_Loss_Autosomal_Recessive_120	ALL_MAPPINGS_CONSISTENT	9a7ca39844982d1e164aa836c55121c420fb555e95a5ba3dd5082f93f4c2d931	5	0	0	0.527	True	NA
Heart_Defect_Tongue_Hamartoma_Polysyndactyly_Syndrome	ALL_MAPPINGS_CONSISTENT	29160800a8c0c299cf42063e2ffa254c29720b6763d6b242e44412af62c9653a	8	0	0	0.935	True	NA
Heme_Oxygenase_1_Deficiency	ALL_MAPPINGS_CONSISTENT	7cd52ea9f8e5b6a408fb2b92425ffa0ee1b4ceb3dbb4321c0e27462027f4d8e6	7	0	0	0.476	True	NA
Hemophagocytic_Lymphohistiocytosis	ALL_MAPPINGS_CONSISTENT	3e554d446a77084911786cc0a1362f3b0044e7fa550a34dff4d047dfb016cf5c	5	0	0	0.507	True	NA
Hennekam_Lymphangiectasia-Lymphedema_Syndrome_1	ALL_MAPPINGS_CONSISTENT	6dbb3dddc81336c1b1f70c004fd6fcb7249b2c485b3d086e5ecad8fee588c30e	4	0	0	0.284	True	NA
Hennekam_Lymphangiectasia-Lymphedema_Syndrome_2	ALL_MAPPINGS_CONSISTENT	ea5e161677b3c899036cdf598865ef98af651d3fcba021e469f217e6b82e736c	4	0	0	0.345	True	NA
Hepatic_Veno-occlusive_Disease-Immunodeficiency_Syndrome	ALL_MAPPINGS_CONSISTENT	a47f268fe7ed06cdeefab63c4a3409201e23897d58c4301e9cc2a7a75570a3ac	9	0	0	5.857	True	NA
Hereditary_Arterial_and_Articular_Multiple_Calcification_Syndrome	ALL_MAPPINGS_CONSISTENT	c5a9c304f14910f420bd3d34eeada963664a50bd9eeff7ac81aae9d0f7003c73	8	0	0	1.038	True	NA
Hereditary_Congenital_Facial_Paresis_3	ALL_MAPPINGS_CONSISTENT	785b713b57e1f908eec890bfadec01c7d9b0992c154d6da8b90ee98719e48873	4	0	0	0.311	True	NA
Hereditary_Diffuse_Leukoencephalopathy_with_Spheroids	ALL_MAPPINGS_CONSISTENT	8c4a684bfc2e01dc4a979ce669867a2c51fffffca90684cc49f88a92d16ab2a7	9	0	0	5.751	True	NA
Hereditary_Gingival_Fibromatosis	ALL_MAPPINGS_CONSISTENT	f172efc05020b000814b9e326f987e389cc1089c13c670b9373df450ab1ba2d6	7	0	0	0.451	True	NA
Hereditary_Hemorrhagic_Telangiectasia_4	ALL_MAPPINGS_CONSISTENT	a5762a18ec08d7f0e69eccbd403472b26bf2a2b2391731f546d4ec4a55e9159f	5	0	0	0.529	True	NA
Hereditary_Hemorrhagic_Telangiectasia_5	ALL_MAPPINGS_CONSISTENT	b20665f3364b76be3b3c35cefb37d2f382bd41ed33dc782290ada741f86e4143	4	0	0	0.337	True	NA
Hereditary_Hemorrhagic_Telangiectasia_Type_1	ALL_MAPPINGS_CONSISTENT	a6cc1ec6f9490afc2b40a5e74cc9e1d60e1605e28f14534d0fc34bc836e84715	4	0	0	0.326	True	NA
Hereditary_Hyperekplexia	ALL_MAPPINGS_CONSISTENT	653592f1bf3887e967f8e43f4577787d83726ee489588a4a556e249b3f270406	7	0	0	0.49	True	NA
Hereditary_Intrinsic_Factor_Deficiency	ALL_MAPPINGS_CONSISTENT	e8ec3d6c67713c66c803caa07dad9cbfb20b0d260c9088bc5dd0038f67cfa2c2	8	0	0	0.953	True	NA
Hereditary_Leiomyomatosis_and_Renal_Cell_Cancer	ALL_MAPPINGS_CONSISTENT	f034d9de61fde691775e21820b4be01fa9165c0b86ee93a07d2c697fbdd83a59	9	0	0	6.019	True	NA
Hereditary_Methemoglobinemia	ALL_MAPPINGS_CONSISTENT	63c0611e54cbeb0d8455d81b337ec1eb9801faf1921e23000d0031a6fa422d57	9	0	0	5.583	True	NA
Hereditary_Neuropathy_with_Liability_to_Pressure_Palsies	ALL_MAPPINGS_CONSISTENT	04dc6f102d026734b852388cd17d22211450e7dbb5a04db0b1abe86955d33312	9	0	0	5.409	True	NA
Hereditary_Orotic_Aciduria	ALL_MAPPINGS_CONSISTENT	18434778d863907e1e437e398f17670a47a358e7b82d4318896ca92f563eee9a	9	0	0	5.079	True	NA
Hereditary_Pancreatitis	ALL_MAPPINGS_CONSISTENT	4d156de969156156fc2e4301be0a3596a1bb7c440ac157b1ab08579d012c480b	9	0	0	5.276	True	NA
Hereditary_Pheochromocytoma-Paraganglioma_Syndrome	ALL_MAPPINGS_CONSISTENT	dd8206594f5ce5c5a18afde37a8a3b0f30d085170416f8749a6775fb11d316a2	8	0	0	1.127	True	NA
Hereditary_Sensory_Neuropathy_Type_1D	ALL_MAPPINGS_CONSISTENT	6cd96c5f23771dde3ae031acefe8a485ae8f1723888da5a03995d32d62e732d8	5	0	0	0.509	True	NA
Hereditary_Sensory_and_Autonomic_Neuropathy	ALL_MAPPINGS_CONSISTENT	ba9d3c153ae517aef79dd8f197ed5455e0db11a5a3bbcefaab03b8bb666d9ad8	8	0	0	0.943	True	NA
Hereditary_Sensory_and_Autonomic_Neuropathy_Type_6	ALL_MAPPINGS_CONSISTENT	a1c4eb95238677b183b627e7ece6da056ae9e2ccf616ee6116bc3d0e3eb68598	7	0	0	0.479	True	NA
Hereditary_Spastic_Paraplegia_11	ALL_MAPPINGS_CONSISTENT	67b359b1d43554a070f73d4beb0e69a667fbf7753f018e2a4882a053a968d6f6	8	0	0	0.957	True	NA
Hereditary_Spastic_Paraplegia_44	ALL_MAPPINGS_CONSISTENT	cc47a501e86f1a1ccb396eda34bbce8e635c9de01835a9adbbfe18ce6dcf48d3	8	0	0	0.983	True	NA
Hereditary_Spastic_Paraplegia_46	ALL_MAPPINGS_CONSISTENT	3f3020003d871e9d16d23ffb8e5d384b6c90f010cf2a1f98956c87d5f7f2be02	7	0	0	0.433	True	NA
Hereditary_Spastic_Paraplegia_48	ALL_MAPPINGS_CONSISTENT	da7e30abd13610226698ab5ea72d60936ad3d1fc742e9b641947fe00bef3f703	7	0	0	0.448	True	NA
Hereditary_Spastic_Paraplegia_49	ALL_MAPPINGS_CONSISTENT	21740ce8286ac18a5c60003c6dc223912e68bece03e6f4d9d94525e17c3b90d3	7	0	0	0.442	True	NA
Hereditary_Spastic_Paraplegia_7	ALL_MAPPINGS_CONSISTENT	f43eb18c90b35b65da430efbad70e243f521ebe624df6b20128e4f555aed540e	8	0	0	1.013	True	NA
Heyn-Sproul-Jackson_syndrome	ALL_MAPPINGS_CONSISTENT	d998c2cbdcf4f4ee0c07289201246a1d1e5000f48b8fddc5c436d374c9bd5f4f	6	0	0	0.346	True	NA
Holocarboxylase_Synthetase_Deficiency	ALL_MAPPINGS_CONSISTENT	4068ec3152e0f74b2f451f0bed36b89fbea7c09aff6654679c6bb33580c62392	9	0	0	5.184	True	NA
Holoprosencephaly_12_With_or_Without_Pancreatic_Agenesis	ALL_MAPPINGS_CONSISTENT	a590c2f0c788ab7c2e6f8346a460c0a4122c985aca9a408e06a18eb32812e1e1	5	0	0	0.491	True	NA
Homocystinuria	ALL_MAPPINGS_CONSISTENT	f9228273515f189d84cbe78a03a36a33f9f895bc23b1d2fc72843566da6c04e4	7	0	0	0.441	True	NA
Humeroradial_Synostosis	ALL_MAPPINGS_CONSISTENT	3a69cb939f832de6865006df18c28ae13e05daeb521ccaf9182ff24ac5c27b3e	8	0	0	1.042	True	NA
Huppke-Brendel_syndrome	ALL_MAPPINGS_CONSISTENT	138a911fce24e6babbefd6ed88c84791089adba4b91f79a945bcab19a3b8b3c8	6	0	0	0.349	True	NA
Hurler_syndrome	ALL_MAPPINGS_CONSISTENT	c44047fe570981b0264152b3dd89b8f4b5c89066c537574704c40a381d8a77ba	8	0	0	0.984	True	NA
Hutchinson-Gilford_Progeria_Syndrome	ALL_MAPPINGS_CONSISTENT	40c2dea786b84045db844896ef566f5ef5bde0d2140573a09c48ed08b20704e1	8	0	0	1.116	True	NA
Hydrolethalus_Syndrome_2	ALL_MAPPINGS_CONSISTENT	5884cf549b4b4ee708f4e6cbb55927526c39ec635b65ad2a06952cf69517d792	5	0	0	0.489	True	NA
Hypercatabolic_Hypoproteinemia	ALL_MAPPINGS_CONSISTENT	2b682cbf9f6d302d96030567a3092be9cafb352063e46b6f7b2f8f2b9f838f6e	6	0	0	0.368	True	NA
Hyperornithinemia_Hyperammonemia_Homocitrullinuria_Syndrome	ALL_MAPPINGS_CONSISTENT	cd25065d4c854ed2b47c23566e71c69b6fa164d24182d475ecc28c8c4f97e0af	9	0	0	5.11	True	NA
Hyperostosis_Cranialis_Interna	ALL_MAPPINGS_CONSISTENT	4868702bf6f5fb7e2d9e2f6a5a9931e3518fec0839a90f353b7be0b4ac196b11	7	0	0	0.435	True	NA
Hypertrophic_Cardiomyopathy_17	ALL_MAPPINGS_CONSISTENT	b9b470a9f31c345713e188eedd68508ec3e56d3b67c06662b213443b39bc8c92	5	0	0	0.475	True	NA
Hypertrophic_Cardiomyopathy_20	ALL_MAPPINGS_CONSISTENT	b79d25a838e64730d21be93b5f320a9361ccfcdbd41af7b657a51ab7319a2716	5	0	0	0.353	True	NA
Hypertrophic_Cardiomyopathy_21	ALL_MAPPINGS_CONSISTENT	f54b1c72df01f5e5cf2bbd6f8e1b0ee042250c137a5e8c9ec10f1f3ad8900bd4	5	0	0	0.34	True	NA
Hypertrophic_Cardiomyopathy_30_Atrial	ALL_MAPPINGS_CONSISTENT	d12d1ae0fca8eeb4ec413649e85d9ba084bc63ee944433e824efd262948cbe70	4	0	0	0.362	True	NA
Hypertrophic_Cardiomyopathy_8	ALL_MAPPINGS_CONSISTENT	800f7124f66a6721ffc55d6a28f2a886b1ef399f2cc626a555dcac4eba9d845b	6	0	0	0.342	True	NA
Hypochondrogenesis	ALL_MAPPINGS_CONSISTENT	4f7cc2cb42f1777fe3d5a5230a410e75081044018af57aa4daf649f4a3c72b8a	8	0	0	1.06	True	NA
Hypomyelinating_Leukodystrophy_10	ALL_MAPPINGS_CONSISTENT	b66a7b3dbf33873504421ffd3715f375d5b7c6730028894eac0a49c15f9c0111	7	0	0	0.471	True	NA
Hypomyelinating_Leukodystrophy_15	ALL_MAPPINGS_CONSISTENT	83c6d22de4180ba42bb3a10aa41f92e2359a77b720858f7ec3b693e7e598b168	5	0	0	0.353	True	NA
Hypomyelinating_Leukodystrophy_7	ALL_MAPPINGS_CONSISTENT	8d2b698992b0c2576eb57a356ecc3b83754b46d0e5cd6aab3f32cda96307ff6a	5	0	0	0.341	True	NA
Hypophosphatasia	ALL_MAPPINGS_CONSISTENT	8b8e08d56c2d72f26ae48f8392c42bb65dbac0acfb971410367094df585c1c8c	9	0	0	5.221	True	NA
Hypopigmentation_Organomegaly_And_Delayed_Myelination_And_Development	ALL_MAPPINGS_CONSISTENT	49ee52808a7a80fda7f9e9c31ff449462414c361ccf8a9a9d218f215d2988558	4	0	0	0.309	True	NA
Hypoplasminogenemia	ALL_MAPPINGS_CONSISTENT	40cb2a98fe434c88c910900eaa8249d5712d3543df106739bd2848f2ea546cf7	9	0	0	5.11	True	NA
Hypotonia_Infantile_with_Psychomotor_Retardation_and_Characteristic_Facies_3	ALL_MAPPINGS_CONSISTENT	ec896ccdba4df0062ad5bf5be0984472442c77b18e2c0096f3e1d07064f3862e	7	0	0	0.453	True	NA
Hypotrichosis_4	ALL_MAPPINGS_CONSISTENT	856f2428beb987dfb97c01633efdea24661282d381a208972748d000eaad818c	6	0	0	0.355	True	NA
IFAP_Syndrome_1	ALL_MAPPINGS_CONSISTENT	9d9e3cbe09b848e80d6aff154e7fe954869576fc085e0088538155549663f3e9	6	0	0	0.36	True	NA
IFAP_Syndrome_2	ALL_MAPPINGS_CONSISTENT	ef96aa07da6f6e06bd574000ed2f4c62e8904e44fa664038d6cc93071aa82e80	4	0	0	0.3	True	NA
IFNAR2_Deficiency	ALL_MAPPINGS_CONSISTENT	198607aecd3b652af4401569b42167d257a93c1d4b98672d27b975a8f06727d5	5	0	0	0.328	True	NA
