mondo_id	disease_name	n_dismech	direct_hpoa_ids	direct_n_hpoa	direct_n_exact	direct_n_more_specific	direct_n_more_general	direct_n_novel	direct_n_hpoa_only	direct_novel_terms	subtree_hpoa_ids	subtree_n_hpoa	subtree_n_exact	subtree_n_more_specific	subtree_n_more_general	subtree_n_novel	subtree_n_hpoa_only	subtree_novel_terms
MONDO:0005492	urticaria	3									OMIM:106100;OMIM:125630;OMIM:154800;OMIM:155900;OMIM:178995;OMIM:191850;OMIM:191950;OMIM:610618;OMIM:619360;OMIM:619361;OMIM:619363;OMIM:619366;OMIM:619367;ORPHA:100050;ORPHA:100057;ORPHA:139402;ORPHA:2483;ORPHA:280785;ORPHA:280794;ORPHA:528623;ORPHA:528647;ORPHA:64745;ORPHA:79455;ORPHA:79456;ORPHA:79457	154	3	0	0	0	151	
MONDO:0005803	hyperinsulinemic hypoglycemia	17									OMIM:256450;OMIM:601820;OMIM:602485;OMIM:606762;OMIM:609968;OMIM:609975;OMIM:610021;OMIM:620211;ORPHA:263455;ORPHA:263458;ORPHA:276556;ORPHA:276575;ORPHA:276580;ORPHA:276608;ORPHA:324575;ORPHA:35878;ORPHA:411593;ORPHA:71212;ORPHA:79299;ORPHA:79644	139	16	1	0	0	123	
MONDO:0005923	Pneumocystis infectious disease	3									ORPHA:723	23	2	0	1	0	21	
MONDO:0006009	viral encephalitis	11									OMIM:260470;ORPHA:1930;ORPHA:2806;ORPHA:297;ORPHA:79139;ORPHA:83600	182	8	3	0	0	174	
MONDO:0006058	Wilms tumor	7									OMIM:194070;OMIM:194071;OMIM:194090;OMIM:601363;OMIM:601583;OMIM:616806;OMIM:621332;ORPHA:654	32	6	0	1	0	26	
MONDO:0006541	epidermolysis bullosa	10									OMIM:131705;OMIM:131750;OMIM:131760;OMIM:131800;OMIM:131850;OMIM:131900;OMIM:131950;OMIM:131960;OMIM:173650;OMIM:226500;OMIM:226600;OMIM:226650;OMIM:226670;OMIM:226700;OMIM:226730;OMIM:245660;OMIM:601001;OMIM:604129;OMIM:604536;OMIM:609057;OMIM:609352;OMIM:609638;OMIM:612138;OMIM:614748;OMIM:615028;OMIM:615425;OMIM:616487;OMIM:617294;OMIM:619555;OMIM:619588;OMIM:619594;OMIM:619599;OMIM:619783;OMIM:619784;OMIM:619785;OMIM:619786;OMIM:619787;OMIM:619816;OMIM:619817;ORPHA:158668;ORPHA:158673;ORPHA:158676;ORPHA:158681;ORPHA:158684;ORPHA:158687;ORPHA:231568;ORPHA:2325;ORPHA:2407;ORPHA:251393;ORPHA:257;ORPHA:2907;ORPHA:2908;ORPHA:46487;ORPHA:79396;ORPHA:79397;ORPHA:79399;ORPHA:79400;ORPHA:79401;ORPHA:79402;ORPHA:79403;ORPHA:79404;ORPHA:79405;ORPHA:79406;ORPHA:79408;ORPHA:79409;ORPHA:79410;ORPHA:79411;ORPHA:89838;ORPHA:89842;ORPHA:89843	454	8	1	1	0	446	
MONDO:0007239	epidermolytic ichthyosis	7									OMIM:113800;OMIM:607602;OMIM:620148;OMIM:620150;OMIM:620707;ORPHA:312	32	6	1	0	0	26	
MONDO:0011429	juvenile idiopathic arthritis	35									ORPHA:85408;ORPHA:85410;ORPHA:85414;ORPHA:85435;ORPHA:85436;ORPHA:85438	103	35	0	0	0	68	
MONDO:0013600	insomnia	3									OMIM:600072;ORPHA:466	39	1	2	0	0	38	
MONDO:0015128	primary adrenal insufficiency	12									OMIM:201710;OMIM:201810;OMIM:201910;OMIM:202010;OMIM:202110;OMIM:202150;OMIM:202200;OMIM:202355;OMIM:231550;OMIM:240200;OMIM:300200;OMIM:607398;OMIM:609197;OMIM:613571;OMIM:614736;OMIM:617825;ORPHA:289548;ORPHA:361;ORPHA:85138;ORPHA:869;ORPHA:90790;ORPHA:90791;ORPHA:90793;ORPHA:90794;ORPHA:90795;ORPHA:95409;ORPHA:95699;ORPHA:95702	360	12	0	0	0	348	
MONDO:0015150	complex hereditary spastic paraplegia	10									OMIM:182815;OMIM:256840;OMIM:270685;OMIM:270700;OMIM:270750;OMIM:275900;OMIM:303350;OMIM:601162;OMIM:604360;OMIM:607584;OMIM:608220;OMIM:609041;OMIM:609195;OMIM:609541;OMIM:609727;OMIM:611225;OMIM:611252;OMIM:611302;OMIM:612020;OMIM:612335;OMIM:613096;OMIM:613162;OMIM:613206;OMIM:614409;OMIM:614898;OMIM:615031;OMIM:615033;OMIM:615035;OMIM:615043;OMIM:615658;OMIM:615683;OMIM:615685;OMIM:615686;OMIM:616281;OMIM:616451;OMIM:616586;OMIM:616680;OMIM:616756;OMIM:616907;OMIM:617225;OMIM:617296;OMIM:619621;OMIM:619686;OMIM:619735;OMIM:620323;OMIM:620512;ORPHA:100996;ORPHA:100998;ORPHA:101000;ORPHA:101003;ORPHA:101004;ORPHA:101005;ORPHA:101006;ORPHA:101007;ORPHA:101009;ORPHA:139480;ORPHA:139578;ORPHA:171617;ORPHA:171622;ORPHA:209951;ORPHA:2466;ORPHA:2818;ORPHA:2819;ORPHA:2820;ORPHA:2821;ORPHA:2822;ORPHA:2826;ORPHA:319199;ORPHA:320360;ORPHA:320365;ORPHA:320370;ORPHA:320375;ORPHA:320380;ORPHA:320385;ORPHA:320391;ORPHA:320396;ORPHA:320401;ORPHA:320406;ORPHA:329308;ORPHA:329475;ORPHA:397946;ORPHA:401780;ORPHA:401795;ORPHA:401800;ORPHA:401805;ORPHA:401810;ORPHA:401815;ORPHA:401820;ORPHA:401830;ORPHA:401835;ORPHA:431329;ORPHA:447753;ORPHA:447757;ORPHA:447760;ORPHA:459056;ORPHA:464282;ORPHA:468661;ORPHA:477673;ORPHA:488594;ORPHA:496689;ORPHA:506353;ORPHA:513436;ORPHA:521390	558	9	1	0	0	549	
MONDO:0015151	muscular dystrophy, limb-girdle, autosomal dominant	6									OMIM:181350;OMIM:603511;OMIM:608423;OMIM:609115;OMIM:609200;OMIM:613530;OMIM:618129;ORPHA:34516;ORPHA:98911	138	6	0	0	0	132	
MONDO:0015152	autosomal recessive limb-girdle muscular dystrophy	10									OMIM:226670;OMIM:253600;OMIM:253601;OMIM:253700;OMIM:254110;OMIM:601287;OMIM:601954;OMIM:604286;OMIM:607155;OMIM:608099;OMIM:608807;OMIM:609308;OMIM:611307;OMIM:611588;OMIM:613157;OMIM:613158;OMIM:613723;OMIM:613818;OMIM:615352;OMIM:615356;OMIM:616052;OMIM:616094;OMIM:616812;OMIM:616827;OMIM:617072;OMIM:617232;OMIM:618135;OMIM:618138;OMIM:618848;OMIM:619566;OMIM:620375;OMIM:620793;ORPHA:119;ORPHA:1878;ORPHA:206549;ORPHA:206559;ORPHA:219;ORPHA:254361;ORPHA:257;ORPHA:267;ORPHA:268;ORPHA:280333;ORPHA:34515;ORPHA:352479;ORPHA:353;ORPHA:363623;ORPHA:369840;ORPHA:62;ORPHA:86812	333	10	0	0	0	323	
MONDO:0015168	arthrogryposis multiplex congenita	5									OMIM:201550;OMIM:208085;OMIM:208100;OMIM:208150;OMIM:208155;OMIM:208158;OMIM:217150;OMIM:248700;OMIM:300073;OMIM:301041;OMIM:301127;OMIM:301830;OMIM:314580;OMIM:600920;OMIM:611890;OMIM:613404;OMIM:616258;OMIM:616286;OMIM:616287;OMIM:616866;OMIM:616867;OMIM:617468;OMIM:618186;OMIM:618388;OMIM:618389;OMIM:618393;OMIM:618484;OMIM:618766;OMIM:618947;OMIM:619334;ORPHA:1143;ORPHA:1145;ORPHA:1149;ORPHA:1150;ORPHA:2215;ORPHA:2460;ORPHA:2461;ORPHA:2547;ORPHA:2680;ORPHA:2697;ORPHA:319332;ORPHA:3454;ORPHA:994	544	5	0	0	0	539	
MONDO:0015362	neuronopathy, distal hereditary motor, autosomal dominant	8									OMIM:158580;OMIM:158590;OMIM:182960;OMIM:270685;OMIM:600175;OMIM:600794;OMIM:607641;OMIM:608634;OMIM:613376;OMIM:614751;OMIM:615575;OMIM:617721;OMIM:619112;OMIM:620080;OMIM:620528;OMIM:621078;OMIM:621094;ORPHA:100998;ORPHA:1216;ORPHA:139536	197	7	1	0	0	190	
MONDO:0015363	neuronopathy, distal hereditary motor, autosomal recessive	9									OMIM:604320;OMIM:605726;OMIM:607088;OMIM:611067;OMIM:614881;OMIM:618912;OMIM:619216;OMIM:620011;OMIM:620402;OMIM:620542;OMIM:620854;ORPHA:496756	144	8	0	1	0	136	
MONDO:0015364	hereditary sensory and autonomic neuropathy	10									OMIM:147430;OMIM:162400;OMIM:201300;OMIM:207740;OMIM:243000;OMIM:256800;OMIM:272430;OMIM:300614;OMIM:310470;OMIM:608654;OMIM:610313;OMIM:613115;OMIM:613640;OMIM:613708;OMIM:614116;OMIM:614213;OMIM:614575;OMIM:614653;OMIM:615548;OMIM:615632;OMIM:616488;OMIM:617055;ORPHA:1545;ORPHA:2926;ORPHA:36386;ORPHA:453510;ORPHA:504476;ORPHA:642;ORPHA:64752;ORPHA:970	343	10	0	0	0	333	
MONDO:0015461	short rib-polydactyly syndrome	19									OMIM:208500;OMIM:218330;OMIM:225500;OMIM:263520;OMIM:266920;OMIM:269860;OMIM:611263;OMIM:613091;OMIM:613610;OMIM:613819;OMIM:614091;OMIM:614099;OMIM:614376;OMIM:614378;OMIM:615503;OMIM:615630;OMIM:615633;OMIM:615636;OMIM:616300;OMIM:616546;OMIM:617088;OMIM:617102;OMIM:617405;OMIM:617866;OMIM:617895;OMIM:617925;OMIM:619479;OMIM:621180;OMIM:621260;OMIM:621337;ORPHA:1515;ORPHA:289;ORPHA:397715;ORPHA:474;ORPHA:93271	579	19	0	0	0	560	
MONDO:0015518	infantile bilateral striatal necrosis	5									OMIM:271930;OMIM:500003;ORPHA:225147;ORPHA:225154	88	3	0	2	0	85	
MONDO:0015626	Charcot-Marie-Tooth disease	4									OMIM:118200;OMIM:118210;OMIM:118220;OMIM:118300;OMIM:145900;OMIM:182960;OMIM:214400;OMIM:300905;OMIM:302800;OMIM:302801;OMIM:302802;OMIM:310490;OMIM:311070;OMIM:500013;OMIM:600882;OMIM:601098;OMIM:601152;OMIM:601382;OMIM:601455;OMIM:601472;OMIM:601596;OMIM:604563;OMIM:605253;OMIM:605285;OMIM:605588;OMIM:605589;OMIM:606071;OMIM:606482;OMIM:606483;OMIM:606595;OMIM:607677;OMIM:607678;OMIM:607684;OMIM:607706;OMIM:607731;OMIM:607734;OMIM:607736;OMIM:607791;OMIM:607831;OMIM:608323;OMIM:608340;OMIM:608673;OMIM:609260;OMIM:609311;OMIM:610100;OMIM:611228;OMIM:613287;OMIM:613641;OMIM:614228;OMIM:614436;OMIM:614455;OMIM:614895;OMIM:615025;OMIM:615185;OMIM:615284;OMIM:615376;OMIM:615490;OMIM:616039;OMIM:616155;OMIM:616280;OMIM:616491;OMIM:616625;OMIM:616668;OMIM:616684;OMIM:616687;OMIM:616688;OMIM:616924;OMIM:617017;OMIM:617087;OMIM:617882;OMIM:618036;OMIM:618279;OMIM:618400;OMIM:619519;OMIM:619574;OMIM:619742;OMIM:619764;OMIM:620068;OMIM:620111;OMIM:620378;OMIM:621095;OMIM:621466;OMIM:621485;OMIM:621488;ORPHA:101075;ORPHA:101076;ORPHA:101077;ORPHA:101078;ORPHA:101081;ORPHA:101082;ORPHA:101085;ORPHA:101097;ORPHA:352675;ORPHA:435387;ORPHA:466768;ORPHA:488333;ORPHA:90658;ORPHA:98856;ORPHA:99014;ORPHA:99939;ORPHA:99940;ORPHA:99944;ORPHA:99947;ORPHA:99948;ORPHA:99949;ORPHA:99950;ORPHA:99953;ORPHA:99956	466	4	0	0	0	462	
MONDO:0015760	T-cell non-Hodgkin lymphoma	6									OMIM:254400;OMIM:618398;ORPHA:2584;ORPHA:33111;ORPHA:86884	60	6	0	0	0	54	
MONDO:0015802	autosomal dominant non-syndromic intellectual disability	7									OMIM:612337;OMIM:613443;OMIM:616311;OMIM:616351;OMIM:616944;OMIM:616977;OMIM:617600;OMIM:617601;OMIM:617635;OMIM:617752;OMIM:617787;OMIM:617788;OMIM:617798;OMIM:617799;OMIM:617808;OMIM:617831;OMIM:617854;OMIM:618009;OMIM:618050;OMIM:618106;OMIM:618522;OMIM:618587;OMIM:618793;OMIM:618825;OMIM:620450;ORPHA:502434	461	7	0	0	0	454	
MONDO:0015947	inherited ichthyosis	9									OMIM:113800;OMIM:146590;OMIM:146600;OMIM:146700;OMIM:146800;OMIM:212400;OMIM:242100;OMIM:242300;OMIM:242500;OMIM:256500;OMIM:270300;OMIM:308100;OMIM:308205;OMIM:601277;OMIM:602400;OMIM:604777;OMIM:606545;OMIM:607602;OMIM:607626;OMIM:607936;OMIM:609165;OMIM:609796;OMIM:612281;OMIM:613943;OMIM:615022;OMIM:615023;OMIM:615024;OMIM:616265;OMIM:617115;OMIM:617320;OMIM:617571;OMIM:617574;OMIM:618084;OMIM:619016;OMIM:620148;OMIM:620150;OMIM:620507;OMIM:620707;ORPHA:100976;ORPHA:2273;ORPHA:263534;ORPHA:281122;ORPHA:281127;ORPHA:312;ORPHA:455;ORPHA:457;ORPHA:461;ORPHA:59303;ORPHA:634;ORPHA:79394;ORPHA:79503;ORPHA:91132	366	9	0	0	0	357	
MONDO:0016028	erythromelalgia	2									OMIM:133020;ORPHA:529864;ORPHA:90026	36	2	0	0	0	34	
MONDO:0016075	filariasis	3									ORPHA:2035;ORPHA:231	48	3	0	0	0	45	
MONDO:0016227	hereditary episodic ataxia	6									OMIM:108500;OMIM:160120;OMIM:606552;OMIM:606554;OMIM:611907;OMIM:612656;OMIM:613855;OMIM:616055;OMIM:618924;ORPHA:209967;ORPHA:209970;ORPHA:211067;ORPHA:37612;ORPHA:401953;ORPHA:79135;ORPHA:79136;ORPHA:97	96	6	0	0	0	90	
MONDO:0016295	neuronal ceroid lipofuscinosis	7									OMIM:162350;OMIM:204200;OMIM:204300;OMIM:204500;OMIM:256730;OMIM:256731;OMIM:600143;OMIM:601780;OMIM:609055;OMIM:610003;OMIM:610127;OMIM:610951;OMIM:611726;OMIM:614706;OMIM:615362;ORPHA:1947;ORPHA:263516;ORPHA:314632	168	7	0	0	0	161	
MONDO:0016525	familial hyperaldosteronism	8									OMIM:103900;OMIM:605635;OMIM:613677;OMIM:615474;OMIM:617027;ORPHA:251274;ORPHA:369929;ORPHA:403;ORPHA:404	60	6	1	1	0	54	
MONDO:0016586	systemic mastocytosis	12									ORPHA:98848;ORPHA:98849;ORPHA:98850	73	12	0	0	0	61	
MONDO:0016587	arrhythmogenic right ventricular cardiomyopathy	9									OMIM:107970;OMIM:601214;OMIM:602086;OMIM:602087;OMIM:604400;OMIM:604401;OMIM:604772;OMIM:607450;OMIM:609040;OMIM:610193;OMIM:610476;OMIM:611528;OMIM:615616;OMIM:618920;ORPHA:34217	79	9	0	0	0	70	
MONDO:0016643	frontonasal dysplasia	10									OMIM:136760;OMIM:155145;OMIM:229400;OMIM:603671;OMIM:613451;OMIM:613456;ORPHA:1521;ORPHA:1791;ORPHA:1827;ORPHA:1993;ORPHA:228390;ORPHA:306542;ORPHA:391474;ORPHA:398156;ORPHA:488437	218	10	0	0	0	208	
MONDO:0016648	multiple epiphyseal dysplasia	14									OMIM:132400;OMIM:132450;OMIM:226900;OMIM:600204;OMIM:600969;OMIM:607078;OMIM:607131;OMIM:609324;OMIM:614135;OMIM:617719;ORPHA:166002;ORPHA:166016;ORPHA:166024;ORPHA:93307;ORPHA:93308;ORPHA:93311	195	12	2	0	0	183	
MONDO:0016729	mixed neuronal-glial tumor	6									ORPHA:251937;ORPHA:251992;ORPHA:65285;ORPHA:73256	71	5	1	0	0	66	
MONDO:0016812	dopa-responsive dystonia	6									OMIM:128230;OMIM:605407;OMIM:612716;OMIM:619911;ORPHA:101150;ORPHA:70594;ORPHA:98808	103	5	0	1	0	98	
MONDO:0016980	ATR-X-related syndrome	17									OMIM:301040;OMIM:309580;ORPHA:847	140	13	2	2	0	127	
MONDO:0017198	osteopetrosis	16									OMIM:155950;OMIM:166450;OMIM:166600;OMIM:224300;OMIM:259700;OMIM:259710;OMIM:259720;OMIM:259730;OMIM:265800;OMIM:300373;OMIM:607634;OMIM:611490;OMIM:611497;OMIM:612301;OMIM:612840;OMIM:615085;OMIM:615198;OMIM:618107;OMIM:620366;OMIM:621449;ORPHA:1782;ORPHA:210110;ORPHA:2485;ORPHA:2777;ORPHA:2780;ORPHA:2785;ORPHA:53;ORPHA:667;ORPHA:763;ORPHA:85179	426	15	0	1	0	411	
MONDO:0017255	panuveitis	9									ORPHA:209956;ORPHA:280921;ORPHA:3437;ORPHA:79098	69	8	1	0	0	61	
MONDO:0017265	autosomal recessive congenital ichthyosis	7									OMIM:146800;OMIM:242100;OMIM:242300;OMIM:242500;OMIM:601277;OMIM:602400;OMIM:604777;OMIM:606545;OMIM:607936;OMIM:612281;OMIM:613943;OMIM:615022;OMIM:615023;OMIM:615024;OMIM:617115;OMIM:617320;OMIM:617571;OMIM:617574;ORPHA:100976;ORPHA:281122;ORPHA:281127;ORPHA:455;ORPHA:457;ORPHA:79394;ORPHA:91132	101	7	0	0	0	94	
MONDO:0017276	frontotemporal dementia	4									OMIM:167320;OMIM:172700;OMIM:600274;OMIM:600795;OMIM:607485;OMIM:615422;OMIM:615424;OMIM:616437;OMIM:619733;ORPHA:100069;ORPHA:100070;ORPHA:275864;ORPHA:52430	169	4	0	0	0	165	
MONDO:0017278	autoimmune polyendocrinopathy	9									OMIM:240300;OMIM:269200;ORPHA:227982;ORPHA:227990;ORPHA:3143;ORPHA:3453	117	9	0	0	0	108	
MONDO:0017610	epidermolysis bullosa simplex	5									OMIM:131760;OMIM:131800;OMIM:131900;OMIM:131950;OMIM:131960;OMIM:226670;OMIM:601001;OMIM:604536;OMIM:609057;OMIM:609352;OMIM:609638;OMIM:612138;OMIM:615028;OMIM:615425;OMIM:616487;OMIM:617294;OMIM:619555;OMIM:619588;OMIM:619594;OMIM:619599;ORPHA:158668;ORPHA:158681;ORPHA:158684;ORPHA:158687;ORPHA:2325;ORPHA:257;ORPHA:79396;ORPHA:79397;ORPHA:79399;ORPHA:79400;ORPHA:79401;ORPHA:89838	235	5	0	0	0	230	
MONDO:0017611	pituitary tumor	6									OMIM:102200;OMIM:219090;OMIM:300943;OMIM:617540;OMIM:617686;ORPHA:199244;ORPHA:251623;ORPHA:2965;ORPHA:300385;ORPHA:314769;ORPHA:91347;ORPHA:91348;ORPHA:91349;ORPHA:96253;ORPHA:99725	256	6	0	0	0	250	
MONDO:0017612	junctional epidermolysis bullosa	12									OMIM:226650;OMIM:226700;OMIM:226730;OMIM:245660;OMIM:614748;OMIM:619783;OMIM:619784;OMIM:619785;OMIM:619786;OMIM:619787;OMIM:619816;OMIM:619817;ORPHA:2407;ORPHA:251393;ORPHA:79402;ORPHA:79403;ORPHA:79404;ORPHA:79405;ORPHA:79406	179	10	0	2	0	169	
MONDO:0017675	punctate palmoplantar keratoderma	3									OMIM:101850;OMIM:148600;OMIM:175860;OMIM:614936;ORPHA:38;ORPHA:79501	43	2	1	0	0	41	
MONDO:0017774	hypobetalipoproteinemia	18									OMIM:200100;OMIM:246700;OMIM:605019;OMIM:615558;ORPHA:14;ORPHA:71	84	17	1	0	0	67	
MONDO:0018087	viral hemorrhagic fever	16									ORPHA:319213;ORPHA:319218;ORPHA:319251;ORPHA:340;ORPHA:99824;ORPHA:99826;ORPHA:99827	204	16	0	0	0	188	
MONDO:0018102	corneal dystrophy	6									OMIM:105120;OMIM:121800;OMIM:121820;OMIM:121850;OMIM:121900;OMIM:122000;OMIM:122100;OMIM:122200;OMIM:122400;OMIM:127600;OMIM:136800;OMIM:148190;OMIM:153890;OMIM:204870;OMIM:217500;OMIM:217600;OMIM:217700;OMIM:217800;OMIM:300779;OMIM:602082;OMIM:607541;OMIM:608470;OMIM:608471;OMIM:609140;OMIM:609141;OMIM:610048;OMIM:610158;OMIM:612868;OMIM:613267;OMIM:613268;OMIM:613270;OMIM:615225;OMIM:615523;OMIM:618031;OMIM:618767;OMIM:619871;OMIM:620763;ORPHA:2334;ORPHA:293381;ORPHA:293603;ORPHA:293621;ORPHA:85448;ORPHA:98957;ORPHA:98960;ORPHA:98962;ORPHA:98963;ORPHA:98964;ORPHA:98969;ORPHA:98973;ORPHA:98974	172	6	0	0	0	166	
MONDO:0018151	coenzyme Q10 deficiency	8									OMIM:607426;OMIM:612016;OMIM:614650;OMIM:614651;OMIM:614652;OMIM:614654;OMIM:616276;OMIM:616733;OMIM:619028;OMIM:620402;ORPHA:139485	177	7	0	1	0	170	
MONDO:0018233	otopalatodigital syndrome spectrum disorder	8									OMIM:304120;OMIM:305620;OMIM:309350;OMIM:311300;OMIM:617137;ORPHA:1826;ORPHA:2484;ORPHA:90650;ORPHA:90652	316	8	0	0	0	308	
MONDO:0018276	muscular dystrophy-dystroglycanopathy	9									OMIM:236670;OMIM:253280;OMIM:253800;OMIM:606612;OMIM:608840;OMIM:609308;OMIM:611588;OMIM:612937;OMIM:613150;OMIM:613151;OMIM:613152;OMIM:613153;OMIM:613154;OMIM:613155;OMIM:613156;OMIM:613157;OMIM:613158;OMIM:613818;OMIM:614643;OMIM:614830;OMIM:615041;OMIM:615042;OMIM:615181;OMIM:615249;OMIM:615287;OMIM:615350;OMIM:615351;OMIM:615352;OMIM:616052;OMIM:616094;OMIM:616538;OMIM:618135;OMIM:618992;ORPHA:206559;ORPHA:263494;ORPHA:272;ORPHA:280333;ORPHA:329178;ORPHA:352479;ORPHA:363623;ORPHA:370968;ORPHA:370997;ORPHA:86812;ORPHA:899	363	9	0	0	0	354	
MONDO:0018307	neurodegeneration with brain iron accumulation	12									OMIM:234200;OMIM:241080;OMIM:256600;OMIM:300894;OMIM:604290;OMIM:606159;OMIM:606693;OMIM:610217;OMIM:612953;OMIM:614298;OMIM:615643;OMIM:617916;OMIM:617917;OMIM:620669;ORPHA:157846;ORPHA:157850;ORPHA:199351;ORPHA:216866;ORPHA:216873;ORPHA:289560;ORPHA:306674;ORPHA:314632;ORPHA:329284;ORPHA:329308;ORPHA:3464;ORPHA:35069;ORPHA:397725;ORPHA:48818;ORPHA:496756	396	12	0	0	0	384	
MONDO:0018612	congenital hypothyroidism	13									OMIM:218700;OMIM:225250;OMIM:228355;OMIM:274400;OMIM:274500;OMIM:274600;OMIM:274700;OMIM:274800;OMIM:274900;OMIM:275100;OMIM:275200;OMIM:300888;OMIM:301033;OMIM:301035;OMIM:607200;OMIM:609698;OMIM:609893;OMIM:614450;OMIM:618573;ORPHA:171706;ORPHA:1910;ORPHA:226307;ORPHA:226313;ORPHA:226316;ORPHA:705;ORPHA:90673;ORPHA:90674;ORPHA:95715;ORPHA:95716;ORPHA:95717;ORPHA:99832	184	12	0	1	0	172	
MONDO:0018646	sclerosing cholangitis	10									OMIM:602114;OMIM:607626;OMIM:617394;ORPHA:171;ORPHA:59303	91	9	0	1	0	82	
MONDO:0018660	hemophilia	3									OMIM:134500;OMIM:306700;OMIM:306900;OMIM:612416;ORPHA:169802;ORPHA:169805;ORPHA:177926;ORPHA:329;ORPHA:98878;ORPHA:98879	62	3	0	0	0	59	
MONDO:0018762	non-acquired combined pituitary hormone deficiency	14									OMIM:142945;OMIM:142946;OMIM:146510;OMIM:147250;OMIM:157170;OMIM:221750;OMIM:236100;OMIM:241800;OMIM:262700;OMIM:301043;OMIM:609637;OMIM:610828;OMIM:610829;OMIM:612079;OMIM:612530;OMIM:614226;OMIM:615849;OMIM:618500;OMIM:619895;ORPHA:157954;ORPHA:2162;ORPHA:220386;ORPHA:231720;ORPHA:250999;ORPHA:280200;ORPHA:293978;ORPHA:672;ORPHA:93924;ORPHA:93925	512	11	2	1	0	501	
MONDO:0018778	intermediate Charcot-Marie-Tooth disease	5									OMIM:118200;OMIM:214400;OMIM:606482;OMIM:606483;OMIM:607677;OMIM:607706;OMIM:607736;OMIM:607791;OMIM:608323;OMIM:608340;OMIM:613641;OMIM:614455;OMIM:615185;OMIM:615376;OMIM:616039;OMIM:617882;OMIM:620378;ORPHA:101082;ORPHA:99948	137	5	0	0	0	132	
MONDO:0018838	lissencephaly spectrum disorders	12									OMIM:243310;OMIM:247200;OMIM:256520;OMIM:257320;OMIM:300067;OMIM:300215;OMIM:600118;OMIM:607432;OMIM:611603;OMIM:614019;OMIM:614222;OMIM:614225;OMIM:614583;OMIM:615191;OMIM:615663;OMIM:616038;OMIM:616212;OMIM:616342;OMIM:617255;OMIM:618174;OMIM:618325;OMIM:618873;ORPHA:1083;ORPHA:1084;ORPHA:1528;ORPHA:171680;ORPHA:2148;ORPHA:2510;ORPHA:2671;ORPHA:2995;ORPHA:352682;ORPHA:370997;ORPHA:452;ORPHA:531;ORPHA:572013;ORPHA:86822;ORPHA:89844;ORPHA:95232	477	12	0	0	0	465	
MONDO:0018901	left ventricular noncompaction	6									OMIM:601493;OMIM:601494;OMIM:604169;OMIM:609470;OMIM:611878;OMIM:613424;OMIM:613426;OMIM:615092;OMIM:615373;OMIM:615396	53	6	0	0	0	47	
MONDO:0018910	oculocutaneous albinism	11									OMIM:113750;OMIM:203100;OMIM:203200;OMIM:203290;OMIM:606574;OMIM:606952;OMIM:615179;OMIM:615312;OMIM:619165;ORPHA:352731;ORPHA:370091;ORPHA:370097;ORPHA:79431;ORPHA:79432;ORPHA:79433;ORPHA:79434;ORPHA:79435	62	10	1	0	0	52	
MONDO:0018912	Cushing syndrome	7									OMIM:219080;OMIM:219090;OMIM:615954;OMIM:620990;ORPHA:189427;ORPHA:96253;ORPHA:99889	130	7	0	0	0	123	
MONDO:0018993	Charcot-Marie-Tooth disease type 2	8									OMIM:118210;OMIM:600882;OMIM:601472;OMIM:605588;OMIM:605589;OMIM:606071;OMIM:606595;OMIM:607677;OMIM:607684;OMIM:607731;OMIM:607736;OMIM:607831;OMIM:608673;OMIM:609260;OMIM:610100;OMIM:613287;OMIM:614228;OMIM:614436;OMIM:615025;OMIM:615490;OMIM:616155;OMIM:616280;OMIM:616491;OMIM:616625;OMIM:616668;OMIM:616687;OMIM:616688;OMIM:616924;OMIM:617017;OMIM:618036;OMIM:618400;ORPHA:101097;ORPHA:435387;ORPHA:466768;ORPHA:488333;ORPHA:98856;ORPHA:99939;ORPHA:99940;ORPHA:99944;ORPHA:99947	277	8	0	0	0	269	
MONDO:0018995	Charcot-Marie-Tooth disease type 4	6									OMIM:214400;OMIM:601382;OMIM:601455;OMIM:601596;OMIM:604563;OMIM:605253;OMIM:605285;OMIM:609311;OMIM:611228;OMIM:614895;OMIM:615284;OMIM:616684;ORPHA:99948;ORPHA:99949;ORPHA:99950;ORPHA:99953;ORPHA:99956	183	6	0	0	0	177	
MONDO:0019010	congenital isolated hyperinsulinism	7									OMIM:601820;OMIM:602485;OMIM:606762;OMIM:609975;OMIM:610021;ORPHA:263455;ORPHA:276556;ORPHA:276575;ORPHA:276580;ORPHA:324575;ORPHA:35878;ORPHA:71212;ORPHA:79299;ORPHA:79644	116	7	0	0	0	109	
MONDO:0019011	Charcot-Marie-Tooth disease type 1	6									OMIM:118200;OMIM:118220;OMIM:118300;OMIM:601098;OMIM:607678;OMIM:607734;ORPHA:101081;ORPHA:101082;ORPHA:101085;ORPHA:90658	131	6	0	0	0	125	
