dataset	gene_symbol	best_probe_id	n_probes	all_probes	case_n	control_n	case_mean_log2	control_mean_log2	log2_mean_diff	fold_change	cohen_d_pooled	p_value_welch	q_value_bh
GSE197406	MAN1A2	217922_at	6	1552481_s_at,214242_at,217282_at,217920_at,217921_at,217922_at	7	8	9.927769999999999	10.247471249999998	-0.3197012499999996	0.8012357784901856	-0.6288670691976542	0.23121531532751094	0.5697794819277803
GSE197406	RAPH1	225188_at	4	1552482_at,225186_at,225188_at,225189_s_at	7	8	10.010227142857143	11.5494125	-1.5391853571428573	0.3440796902744396	-2.955646435247814	6.321471917112845e-05	0.006508973202789921
GSE197406	SMCR8	227305_s_at	5	1552484_at,1557986_s_at,227304_at,227305_s_at,238434_at	7	8	8.52601857142857	8.29289125	0.2331273214285705	1.1753800540582524	1.2895366997734747	0.028513631990118953	0.20909104467003137
GSE197406	LACTB	226354_at	3	1552485_at,1552486_s_at,226354_at	7	8	9.894685714285714	9.704225000000001	0.1904607142857131	1.141128068730562	0.6130000360487747	0.2604190251474369	0.6014249239832554
GSE197406	BNC1	206581_at	2	1552487_a_at,206581_at	7	8	6.118122857142857	6.164191250000001	-0.04606839285714415	0.9685722716949682	-0.8884802563071464	0.1055323285238275	0.39686888915253377
GSE197406	MPP4	1555099_at	2	1552489_s_at,1555099_at	7	8	6.130337142857143	6.0930075	0.03732964285714324	1.0262125989112572	0.30245340379610175	0.5640461768345103	0.8236752415380693
GSE197406	LACE1	1552490_at	2	1552490_at,1563671_at	7	8	5.98316	5.971215	0.011944999999999872	1.0083140141109788	0.19167132562046682	0.7135568300492654	0.8983954240073593
GSE197406	IDI2	228002_at	2	1552491_at,228002_at	7	8	7.351867142857143	7.544145	-0.19227785714285694	0.8752227491519791	-0.688014347746381	0.19509420187697601	0.525751825959944
GSE197406	CYP11B1	1552493_s_at	2	1552493_s_at,214610_at	7	8	6.1809328571428575	6.190895	-0.009962142857142808	0.9931185550939103	-0.06652022258019406	0.8997363821078385	0.9688167529952842
GSE197406	TAF8	1556178_x_at	5	1552494_at,1556176_at,1556178_x_at,1556978_a_at,229412_at	7	8	6.701232857142857	6.82215	-0.1209171428571425	0.9196028594457621	-0.8348783795707861	0.13153114837336233	0.439838412541647
GSE197406	COBL	213050_at	2	1552496_a_at,213050_at	7	8	8.31313142857143	8.9074425	-0.5943110714285709	0.6623606760523724	-0.9853261623059832	0.07816393913173639	0.3433527730044556
GSE197406	SLAMF6	1552497_a_at	1	1552497_a_at	7	8	8.557817142857143	8.18339	0.37442714285714374	1.2963247151967379	0.5732260585844255	0.2747387209339491	0.6155782135506789
GSE197406	ZSCAN20	1552498_at	3	1552498_at,1552499_a_at,1554790_at	7	8	6.177432857142857	6.184284999999999	-0.006852142857142418	0.9952617177438705	-0.0499020864625756	0.9225335442749447	0.9761480402003523
GSE197406	GPBAR1	1552501_a_at	1	1552501_a_at	7	8	7.505958571428572	7.3824225000000006	0.12353607142857115	1.0894017361135937	1.0808829657480656	0.052372784482637574	0.28076105418062647
GSE197406	RHBDL2	1554895_a_at	3	1552502_s_at,1554895_a_at,1554897_s_at	7	8	6.712637142857143	6.7489625	-0.03632535714285723	0.9751355237883845	-0.20445747974666642	0.6851178485703534	0.8855024254295082
GSE197406	FRAS1	1552503_at	6	1552503_at,1560153_at,220910_at,226145_s_at,231511_at,243935_at	7	8	6.6210385714285716	6.602018750000001	0.019019821428570616	1.0132708215608175	0.09728182524403303	0.8614472996483636	0.9561654338001025
GSE197406	BRSK1	1552504_a_at	1	1552504_a_at	7	8	6.300122857142857	6.369087500000001	-0.06896464285714377	0.9533219087329105	-0.31707508479378416	0.5453842042629644	0.8144823634982561
GSE197406	CRB2	1552506_at	1	1552506_at	7	8	5.998811428571429	5.94307	0.055741428571429275	1.03939313006939	0.6909697191177077	0.19378836247440992	0.5239530569819187
GSE197406	KCNE4	222379_at	3	1552507_at,1552508_at,222379_at	7	8	6.827355714285714	6.807188750000001	0.020166964285713185	1.0140768329465806	0.1162025154346413	0.829467225118509	0.9453756892926128
GSE197406	CD300LG	1555656_at	4	1552509_a_at,1555636_at,1555656_at,244244_at	7	8	8.545388571428571	8.72444875	-0.17906017857142942	0.8832782068762103	-0.5392554565171821	0.3054687212465065	0.6450448916326564
GSE197406	SLC34A3	1552510_at	2	1552510_at,1569926_s_at	7	8	9.174295714285716	9.164116250000001	0.010179464285714701	1.007080818248378	0.05587594533246538	0.9181718483344725	0.9745165169781861
GSE197406	CPA6	224028_at	2	1552511_a_at,224028_at	7	8	5.772351428571428	5.85242375	-0.08007232142857212	0.9460102226174651	-0.8792076711198846	0.1067350549978662	0.39891330903168865
GSE197406	WBP2NL	1552514_at	1	1552514_at	7	8	5.656517142857142	5.656737499999999	-0.0002203571428571749	0.9998472717318619	-0.0035855720605095518	0.9943541974829316	0.9981073142461457
GSE197406	HIPK1	212293_at	4	1552515_at,1552516_a_at,212291_at,212293_at	7	8	7.2202785714285715	7.026155	0.1941235714285714	1.144028958734054	0.4992946222307713	0.3581574552583109	0.6896214770299427
GSE197406	MTBP	233211_at	4	1552518_s_at,1563614_at,233211_at,233436_at	7	8	6.06302857142857	6.035466250000001	0.027562321428569625	1.019288408785753	0.1972335269264182	0.6974491088230581	0.8915668235828316
GSE197406	ACVR1C	1552519_at	2	1552519_at,1563182_at	7	8	6.1462585714285725	6.68881625	-0.5425576785714279	0.6865526761918369	-1.589795640849061	0.008675289331542959	0.111749104861382
GSE197406	TMEM74	1555159_at	3	1552520_at,1552521_a_at,1555159_at	7	8	6.027804285714285	6.0788287500000004	-0.05102446428571561	0.9652506566391091	-0.3664603421576733	0.47323228563962594	0.7707010370947976
GSE197406	TIGD4	1552523_a_at	3	1552522_at,1552523_a_at,232998_at	7	8	6.622447142857142	6.52529375	0.09715339285714197	1.0696608122698916	0.5572267518148557	0.2921439603046795	0.6323424794005681
GSE197406	ART5	1552524_at	1	1552524_at	7	8	7.079828571428572	7.0205025	0.059326071428571936	1.041978905770912	0.6238220305001992	0.24731063968211675	0.5872716738256445
GSE197406	FAM71C	1552526_at	1	1552526_at	7	8	6.514257142857143	6.468451249999999	0.045805892857143427	1.0322596409533376	0.2708846410467243	0.5951753368695005	0.8416338066788888
GSE197406	LINC01547	1555393_s_at	3	1552528_at,1555393_s_at,1555627_s_at	7	8	7.7975071428571425	7.83672875	-0.03922160714285727	0.9731798760521206	-0.1560691648207106	0.7613063172117166	0.9186653189597869
GSE197406	NLRP11	1552531_a_at	1	1552531_a_at	7	8	6.018467142857143	6.04279	-0.02432285714285687	0.9832820031633387	-0.2577791215784837	0.6117588978001135	0.8493176510187816
GSE197406	ATP6V1C2	1553989_a_at	2	1552532_a_at,1553989_a_at	7	8	6.182951428571428	6.18140125	0.0015501785714278071	1.0010750793901402	0.013158106212465085	0.97959112628666	0.9936667872517788
GSE197406	CLDN19	1554804_a_at	3	1552535_at,1554804_a_at,1554805_at	7	8	8.634358571428573	8.5047225	0.12963607142857292	1.0940176938533988	0.5409549585701209	0.30244923909409627	0.6422091560578054
GSE197406	VTI1A	235034_at	6	1552536_at,234054_at,235034_at,235923_at,236849_at,242356_at	7	8	7.176112857142856	7.179773749999999	-0.0036608928571428834	0.9974656792646643	-0.05059176743389081	0.9202051728475359	0.9752249914829312
GSE197406	KIF6	1556232_at	5	1552538_a_at,1556232_at,1556233_s_at,1562639_at,232695_at	7	8	6.432468571428571	6.44945125	-0.016982678571428877	0.9882975172253664	-0.1648231690316129	0.7633609810749303	0.9194942089901482
GSE197406	IQCD	1552540_s_at	1	1552540_s_at	7	8	6.495407142857142	6.5060575	-0.010650357142857558	0.9926449169635809	-0.09712499429935449	0.8463168131933619	0.9514127165076375
GSE197406	TAGAP	1552541_at	5	1552541_at,1552542_s_at,229723_at,234050_at,242388_x_at	7	8	7.013058571428572	6.984637500000001	0.02842107142857131	1.0198953107705235	0.12040721289417781	0.8240963876380513	0.9434143633607716
GSE197406	STON2	227461_at	4	1552543_a_at,227461_at,235852_at,242583_at	7	8	6.283767142857142	6.246887500000001	0.036879642857141626	1.0258925564607526	0.2641208427722693	0.6252624019136268	0.8564326433506412
GSE197406	SERPINA12	1552544_at	1	1552544_at	7	8	6.269317142857143	6.217555	0.05176214285714309	1.0365301941900489	0.2198541890610446	0.6715518247458224	0.8790371738951734
GSE197406	LETM2	1557415_s_at	2	1552546_a_at,1557415_s_at	7	8	6.2269885714285715	6.173165	0.053823571428571526	1.038012323250343	0.7146238988793634	0.21316064989522654	0.5477281009973451
GSE197406	BSND	237736_at	3	1552548_at,1552549_a_at,237736_at	7	8	7.192312857142858	7.21508875	-0.022775892857141322	0.9843369163010421	-0.19284242996251436	0.7284496292959686	0.9051197300583388
GSE197406	CLEC4C	1552552_s_at	2	1552552_s_at,1555687_a_at	7	8	5.794058571428572	5.79769	-0.0036314285714285077	0.9974860508006068	-0.02726597125272441	0.9578820891906187	0.9875585161128578
GSE197406	NLRC4	1552553_a_at	2	1552553_a_at,1552554_a_at	7	8	6.177767142857143	6.09185625	0.08591089285714304	1.0613576528440047	0.847694587377086	0.15106646150396374	0.46923978995166554
GSE197406	PRSS36	1552555_at	1	1552555_at	7	8	6.891247142857144	6.982452499999999	-0.09120535714285527	0.9387381152639107	-0.5456908201167063	0.2993846804799917	0.6390590069978741
GSE197406	ZDHHC15	1552557_a_at	1	1552557_a_at	7	8	5.667127142857143	5.6414575	0.025669642857143238	1.0179520761761491	0.2993539183147254	0.556330265561406	0.8203566634898098
GSE197406	RAI1	1552558_a_at	3	1552558_a_at,219830_at,226143_at	7	8	8.301111428571428	8.23161625	0.06949517857142773	1.0493494356891055	0.2825704238946316	0.5890461122308898	0.8382659163234241
GSE197406	CDK15	239201_at	3	1552559_a_at,1554826_at,239201_at	7	8	7.638827142857143	7.482021250000001	0.1568058928571423	1.114816215891111	0.41379947921655236	0.41961255990308693	0.7340132042712209
GSE197406	ZNF570	231215_at	2	1552562_at,231215_at	7	8	5.980331428571428	5.9699775	0.010353928571428028	1.007202611319462	0.10227995769614937	0.8433607037172469	0.9505332865488548
GSE197406	NUDT9P1	1552564_at	1	1552564_at	7	8	5.809137142857144	5.801608750000001	0.007528392857143018	1.0052319232421743	0.09693568783910388	0.8623449185653465	0.9563050610015682
GSE197406	BTBD16	1552566_at	1	1552566_at	7	8	6.164752857142858	6.159612500000001	0.005140357142857432	1.0035693791764397	0.035663662503545156	0.9433222147896253	0.9833208255097238
GSE197406	RTP3	1552569_a_at	2	1552568_at,1552569_a_at	7	8	7.774665714285715	8.622025	-0.847359285714286	0.55580114598274	-1.1027544227090316	0.05263772560412857	0.2817308505963491
GSE197406	TSPEAR	1555049_at	3	1552570_at,1555048_a_at,1555049_at	7	8	6.415817142857142	6.609070000000001	-0.1932528571428591	0.8746314572510727	-0.8333055757031431	0.12554157123235082	0.4305473618780554
GSE197406	MIPOL1	244246_at	4	1552572_a_at,1552573_s_at,1570052_at,244246_at	7	8	5.957638571428572	5.925381249999999	0.03225732142857307	1.0226109088859092	0.38732540346754507	0.47926382400129364	0.774273840299936
GSE197406	C6orf141	1552575_a_at	2	1552575_a_at,1554314_at	7	8	6.627391428571429	6.5062387500000005	0.12115267857142875	1.0876034844507316	0.6069018432542425	0.24684746852132355	0.586781889784635
GSE197406	ALMS1P1	1552576_at	1	1552576_at	7	8	6.1360028571428575	6.282045	-0.14604214285714257	0.903726327432656	-0.9976294891769957	0.07548005543427497	0.337417722301752
GSE197406	MYO3B	1552578_a_at	3	1552578_a_at,1555257_a_at,1560788_at	7	8	5.976291428571428	5.9452125	0.03107892857142769	1.0217759816466698	0.3898249748184982	0.451742999830085	0.7561066014742887
GSE197406	ADAM21	1552579_a_at	2	1552579_a_at,207665_at	7	8	6.237335714285714	6.3945887500000005	-0.1572530357142865	0.8967308673522639	-1.6849530667474706	0.005644726984402793	0.0881232457548042
GSE197406	TRIML2	1552580_at	1	1552580_at	7	8	6.1583057142857145	6.17053125	-0.012225535714285307	0.991561708330302	-0.08028853300155078	0.873443966780361	0.9598526497641596
GSE197406	ABCC13	1552583_s_at	4	1552582_at,1552583_s_at,1555265_at,233371_at	7	8	6.2447728571428565	6.10869125	0.13608160714285678	1.098916376859935	0.8766505032539051	0.10655102316056306	0.39861625721061034
GSE197406	IL12RB1	239522_at	3	1552584_at,206890_at,239522_at	7	8	6.527711428571429	6.625646249999999	-0.09793482142857002	0.9343695591980845	-0.8777438481608004	0.10569896610738062	0.397181664552947
GSE197406	GTF2A1L	1552585_s_at	2	1552585_s_at,220190_s_at	7	8	5.740501428571428	5.70952875	0.030972678571428602	1.021700733796375	0.3843475411946163	0.45670433242625086	0.759666861035341
GSE197406	TRPV3	1552586_at	2	1552586_at,1555291_at	7	8	6.696885714285714	6.70024125	-0.003355535714286262	0.9976768226436992	-0.02602679657782452	0.9597501256006628	0.9880812454351284
GSE197406	CNBD1	1552587_at	2	1552587_at,1552588_a_at	7	8	6.051079999999999	5.993310000000001	0.05776999999999788	1.0408556472400634	0.39468932618970687	0.4501873646873892	0.7548684075285369
GSE197406	ABCC12	1552590_a_at	2	1552590_a_at,1553410_a_at	7	8	6.254064285714286	6.2176525	0.03641178571428583	1.0255599197431486	0.27291130431339283	0.6279926621388207	0.8575299401208796
GSE197406	MMP21	1552592_at	1	1552592_at	7	8	5.796374285714286	5.76763	0.028744285714286555	1.0201238286857999	0.35527875946450277	0.5279633358444263	0.8039715201555132
GSE197406	TMEM190	1552594_at	1	1552594_at	7	8	6.432088571428571	6.624652500000001	-0.19256392857142934	0.8750492187847059	-1.200279394591062	0.03822867143144742	0.24091201135481644
GSE197406	GAS2L2	1552596_at	1	1552596_at	7	8	6.955405714285715	7.0432525	-0.0878467857142855	0.94092602859932	-0.5545253750138991	0.3188468866850154	0.6571109479781209
GSE197406	KCNG4	1552598_at	1	1552598_at	7	8	6.146532857142857	6.053835	0.0926978571428565	1.0663624297264178	0.6361882629748956	0.2272086058918131	0.5646393585352885
GSE197406	PXT1	1552599_at	1	1552599_at	7	8	5.831634285714286	5.91874	-0.08710571428571345	0.9414094797078304	-1.2070472596917103	0.03978113495573439	0.24542211618749354
GSE197406	CACNG5	221401_at	2	1552602_at,221401_at	7	8	7.154522857142857	7.24197	-0.08744714285714306	0.9411867118646446	-0.3946531369317181	0.4443290865497694	0.7512048545487047
GSE197406	LINC00308	1552604_at	2	1552604_at,1552605_s_at	7	8	6.533452857142857	6.58173375	-0.04828089285714299	0.9670880191562242	-0.3042320002048907	0.5483618391580186	0.8161390340800487
GSE197406	FAM223A	1552607_at	1	1552607_at	7	8	6.5281899999999995	6.424822499999999	0.10336750000000006	1.0742780893336763	0.6373506332890118	0.24048905751323124	0.5805783643128172
GSE197406	FAM223B	244164_at	2	1552607_at,244164_at	7	8	6.845972857142857	6.937590000000001	-0.09161714285714417	0.9384702112563247	-0.6029901684220451	0.24951892376947196	0.5897348407059169
GSE197406	WFDC11	1552608_at	1	1552608_at	7	8	6.173571428571429	6.213061249999999	-0.03948982142857016	0.9729989670755244	-0.22793726675495	0.6635363508951383	0.8753492576955408
GSE197406	IFNL3	1552609_s_at	1	1552609_s_at	7	8	5.908428571428571	5.994349999999999	-0.08592142857142804	0.9421825852448905	-0.8582060268135749	0.11403142070625977	0.41139346269315424
GSE197406	IFNL2	1552915_at	2	1552609_s_at,1552915_at	7	8	6.666818571428571	6.572278750000001	0.09453982142857065	1.067724779972823	0.35703684246555417	0.4844850681906955	0.7775152963450948
GSE197406	JAK1	201648_at	5	1552610_a_at,1552611_a_at,201648_at,239695_at,240613_at	7	8	11.019228571428572	10.39483	0.6243985714285714	1.541568044833701	1.040528092091942	0.06179997117372612	0.3050662174000971
GSE197406	CDC42SE2	224709_s_at	4	1552612_at,1552613_s_at,224709_s_at,229026_at	7	8	9.92501857142857	8.988642500000001	0.9363760714285689	1.9137151047418164	1.505782492568675	0.012204260448329025	0.13470443799444354
GSE197406	ACACB	49452_at	7	1552615_at,1552616_a_at,1565740_at,214584_x_at,221928_at,43427_at,49452_at	7	8	8.66143142857143	11.1406875	-2.479256071428571	0.17933685757132606	-2.991616369054267	0.0003126331996863645	0.016294776160964707
GSE197406	RFWD2	234950_s_at	2	1552617_a_at,234950_s_at	7	8	7.4907642857142855	7.281431249999999	0.20933303571428663	1.1561535654398023	0.6666075338549153	0.22430237698683003	0.5607294190335013
GSE197406	STX6	212799_at	5	1552618_at,212799_at,212800_at,214441_at,244041_at	7	8	7.3503428571428575	6.64585625	0.7044866071428579	1.6295646699263195	1.9544259256925878	0.007630445238807453	0.10442918483899812
GSE197406	ANLN	1552619_a_at	2	1552619_a_at,222608_s_at	7	8	6.381247142857142	6.3277675	0.05347964285714202	1.0377648977478604	0.5256688642773402	0.3124849515490789	0.6515813556289192
GSE197406	SPRR4	1552620_at	1	1552620_at	7	8	9.027421428571428	8.809022500000001	0.2183989285714265	1.1634417075696684	0.6908019418498044	0.19570119245250245	0.5262458816289342
GSE197406	UPK3BL	1552621_at	4	1552621_at,1552622_s_at,214740_at,216242_x_at	7	8	7.399925714285714	7.4159225	-0.015996785714285977	0.9889731197839648	-0.04873570981776549	0.9273681434479404	0.97804769608335
GSE197406	POLR2J3	1552621_at	4	1552621_at,1552622_s_at,214740_at,216242_x_at	7	8	7.399925714285714	7.4159225	-0.015996785714285977	0.9889731197839648	-0.04873570981776549	0.9273681434479404	0.97804769608335
GSE197406	POLR2J2	228823_at	5	1552621_at,1552622_s_at,214740_at,216242_x_at,228823_at	7	8	8.027904285714285	8.16175375	-0.1338494642857153	0.9113963738776816	-0.5060201649678082	0.33989552761249003	0.6742312521038282
GSE197406	POLR2J	212782_x_at	5	1552621_at,1552622_s_at,212782_x_at,214740_at,216242_x_at	7	8	10.219268571428572	10.9025625	-0.6832939285714286	0.6227418200810404	-1.8103524704283378	0.0036885170882219056	0.0688098377999058
GSE197406	LOC441259	1552622_s_at	2	1552622_s_at,215410_at	7	8	6.923764285714286	6.7037275	0.22003678571428598	1.1647632851240675	0.9011061452133203	0.1440297740913996	0.45842518910509217
GSE197406	HSH2D	1552623_at	1	1552623_at	7	8	6.202424285714287	6.2399112500000005	-0.03748696428571385	0.9743506950719174	-0.42038289337963397	0.4135402736873311	0.7305550976584759
GSE197406	TRNT1	222754_at	3	1552625_a_at,222754_at,223814_at	7	8	6.865248571428572	6.813045	0.05220357142857246	1.0368473950100954	0.15841164688144238	0.7567483395238405	0.9166653411445851
GSE197406	TMEM163	1552626_a_at	2	1552626_a_at,223503_at	7	8	6.654394285714285	6.392966250000001	0.2614280357142844	1.1986646024846328	1.3421526636805046	0.020406276772095146	0.17737888434249635
GSE197406	ARHGAP5	233849_s_at	5	1552627_a_at,217936_at,233849_s_at,233872_x_at,235635_at	7	8	8.428675714285713	8.047920000000001	0.3807557142857121	1.3020237044965952	0.8430756900042635	0.14231069406155844	0.45572600101771077
GSE197406	HERPUD2	222751_at	3	1552628_a_at,1558699_a_at,222751_at	7	8	9.478175714285713	8.80047625	0.6776994642857144	1.5995870032165846	1.4455642942506866	0.028136881131153684	0.2078897264656524
GSE197406	JMJD6	212723_at	4	1552629_a_at,212722_s_at,212723_at,215233_at	7	8	8.293227142857143	8.285479999999998	0.007747142857144951	1.0053843540391727	0.015331019195448789	0.9758012118478099	0.9930139750100481
GSE197406	SRCAP	212275_s_at	6	1552630_a_at,1569138_a_at,212275_s_at,213667_at,215053_at,38766_at	7	8	7.392212857142858	7.479010000000001	-0.0867971428571428	0.9416108550006073	-0.42799770691868294	0.4406863701622322	0.7483934551520437
GSE197406	MAP3K6	219278_at	3	1552631_a_at,219278_at,229960_at	7	8	6.421281428571428	6.5520375	-0.13075607142857226	0.9133526651661615	-0.9612538235671941	0.085003236372597	0.35721857251456846
GSE197406	ARSG	230856_at	2	1552632_a_at,230856_at	7	8	7.187255714285714	6.9840775	0.20317821428571392	1.151231692733171	1.0070142599956857	0.07030149386968129	0.3260097089837868
