slug	name	parent	mendelian	solver_status	boomer_icd10_terms	direct_icd10cm_count	mondo_icd10_count	exact_ordo_links	ordo_icd10_count	ordo_predicates	no_mapping_found
Cystinosis	Cystinosis	MONDO:0016239	1	TIMED_OUT	ICD10:E72.0|ICD10CM:E72.04	0	2	ORDO:213	1	skos:broadMatch	0
Cystinuria	Cystinuria	MONDO:0009067	1	TIMED_OUT	ICD10:E72.0|ICD10CM:E72.01	0	2	ORDO:214	1	skos:broadMatch	0
Czech_Dysplasia	Czech dysplasia	MONDO:0012206	1	ALL_MAPPINGS_CONSISTENT	ICD10:Q77.7	0	0	ORDO:137678	1	skos:broadMatch	0
D-2-Hydroxyglutaric_Aciduria	D-2-Hydroxyglutaric Aciduria	MONDO:0010924	1	TIMED_OUT	ICD10:E72.8	0	0	ORDO:79315	1	skos:broadMatch	0
DECR_Deficiency	DECR Deficiency	MONDO:0014464	1	ALL_MAPPINGS_CONSISTENT	ICD10:G31.8	0	0	ORDO:431361	1	skos:broadMatch	0
DEF6_Deficiency	DEF6 Deficiency	MONDO:0030457	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
DENND5A-Related_Developmental_and_Epileptic_Encephalopathy	DENND5A-Related Developmental and Epileptic Encephalopathy	MONDO:0015002	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
DEPDC5-Related_Epilepsy	DEPDC5-Related Epilepsy	MONDO:0005384	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
DGAT1_Deficiency	DGAT1 Deficiency	MONDO:0014375	1	ALL_MAPPINGS_CONSISTENT	ICD10:P78.3	0	0	ORDO:329242	1	skos:broadMatch	0
DHRSX-Congenital_Disorder_of_Glycosylation	DHRSX-Congenital Disorder of Glycosylation	MONDO:0975846	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
DICER1_Tumor_Predisposition_Syndrome	DICER1 Tumor Predisposition Syndrome	MONDO:0100216	1	ALL_MAPPINGS_CONSISTENT	ICD10:C34.8	0	0	ORDO:284343	1	skos:broadMatch	0
DK1-congenital_disorder_of_glycosylation	DK1-congenital disorder of glycosylation	MONDO:0012556	1	ALL_MAPPINGS_CONSISTENT	ICD10:E77.8	0	0	ORDO:91131	1	skos:broadMatch	0
DLG4-Related_Synaptopathy	DLG4-Related Synaptopathy	MONDO:0032919	1	ALL_MAPPINGS_CONSISTENT	ICD10CM:QA0.0142	0	2		0		0
DNM1_Encephalopathy	DNM1 Encephalopathy	MONDO:0014598	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
DONSON-Related_Microcephalic_Primordial_Dwarfism	DONSON-Related Microcephalic Primordial Dwarfism	MONDO:0035534	1	TIMED_OUT	ICD10:Q87.1	0	0	ORDO:572761	1	skos:broadMatch	0
DOORS_Syndrome	DOORS Syndrome	MONDO:0009079	1	ALL_MAPPINGS_CONSISTENT	ICD10:Q87.8	0	0	ORDO:79500	1	skos:broadMatch	0
DPM2-congenital_disorder_of_glycosylation	DPM2-congenital disorder of glycosylation	MONDO:0014023	1	ALL_MAPPINGS_CONSISTENT	ICD10:E77.8	0	0	ORDO:329178	1	skos:broadMatch	0
DTYMK-Related_Neurodegeneration	DTYMK-Related Neurodegeneration	MONDO:0859241	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
DYRK1A_Syndrome	DYRK1A-related intellectual disability syndrome	MONDO:0013578	1	ALL_MAPPINGS_CONSISTENT	ICD10:Q87.8	0	0	ORDO:464306	1	skos:broadMatch	0
Dacryocystitis-Osteopoikilosis_Syndrome	Dacryocystitis-Osteopoikilosis Syndrome	MONDO:0008158	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Danon_disease	Danon disease	MONDO:0010281	1	TIMED_OUT	ICD10:E74.0	0	0	ORDO:34587	1	skos:broadMatch	0
DeSanto-Shinawi_Syndrome	DeSanto-Shinawi syndrome	MONDO:0018760	1	TIMED_OUT	ICD10:Q87.0|ICD10:Q87.8	0	0	ORDO:466943	1	skos:broadMatch	0
Deafness-Lymphedema-Leukemia_Syndrome	deafness-lymphedema-leukemia syndrome	MONDO:0013540	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Deafness_Congenital_Heart_Defects_And_Posterior_Embryotoxon	Deafness, Congenital Heart Defects, and Posterior Embryotoxon	MONDO:0060713	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Deeah_Syndrome	Deeah Syndrome	MONDO:0033561	1	ALL_MAPPINGS_CONSISTENT		0	0	ORDO:686495	0		1
Deficiency_of_Adenosine_Deaminase_2	Deficiency of Adenosine Deaminase 2	MONDO:0014306	1	ALL_MAPPINGS_CONSISTENT	ICD10:M30.8	0	0	ORDO:404553	1	skos:broadMatch	0
Delpire-McNeill_Syndrome	Delpire-McNeill Syndrome	MONDO:0033667	1	ALL_MAPPINGS_CONSISTENT	ICD10:Q87.8	0	0	ORDO:633024	1	skos:broadMatch	0
Dentatorubral-Pallidoluysian_Atrophy	Dentatorubral-Pallidoluysian Atrophy	MONDO:0007435	1	ALL_MAPPINGS_CONSISTENT	ICD10:G11.8	0	0	ORDO:101	1	skos:broadMatch	0
Dentici-Novelli_neurodevelopmental_syndrome	Dentici-Novelli neurodevelopmental syndrome	MONDO:0859251	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Denys-Drash_Syndrome	Denys-Drash Syndrome	MONDO:0008682	1	ALL_MAPPINGS_CONSISTENT		0	0	ORDO:220	1	skos:broadMatch	0
Dermatosparaxis_Ehlers-Danlos_Syndrome	Dermatosparaxis Ehlers-Danlos Syndrome	MONDO:0009161	1	ALL_MAPPINGS_CONSISTENT	ICD10:Q79.6	0	0	ORDO:1901	1	skos:broadMatch	0
Developmental_And_Epileptic_Encephalopathy_116	Developmental and Epileptic Encephalopathy 116	MONDO:0970945	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Developmental_And_Epileptic_Encephalopathy_14	Developmental and Epileptic Encephalopathy 14	MONDO:0013989	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Developmental_And_Epileptic_Encephalopathy_19	Developmental and Epileptic Encephalopathy 19	MONDO:0014328	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Developmental_And_Epileptic_Encephalopathy_38	Developmental And Epileptic Encephalopathy 38	MONDO:0014868	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Developmental_And_Epileptic_Encephalopathy_46	Developmental And Epileptic Encephalopathy 46	MONDO:0014947	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Developmental_And_Epileptic_Encephalopathy_50	Developmental and Epileptic Encephalopathy 50	MONDO:0014647	1	ALL_MAPPINGS_CONSISTENT	ICD10:E77.8	0	0	ORDO:448010	1	skos:broadMatch	0
Developmental_And_Epileptic_Encephalopathy_80	Developmental And Epileptic Encephalopathy 80	MONDO:0032822	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Developmental_And_Epileptic_Encephalopathy_81	Developmental and Epileptic Encephalopathy 81	MONDO:0032858	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Developmental_And_Epileptic_Encephalopathy_89	Developmental and Epileptic Encephalopathy 89	MONDO:0030856	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Developmental_Delay_Hypotonia_Musculoskeletal_Defects_And_Behavioral_Abnormalities	Developmental Delay, Hypotonia, Musculoskeletal Defects, and Behavioral Abnormalities	MONDO:0859202	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Developmental_and_Epileptic_Encephalopathy_55	Developmental and Epileptic Encephalopathy 55	MONDO:0033364	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Diabetes_Deafness_Developmental_Delay_and_Short_Stature_Syndrome	Diabetes Deafness Developmental Delay and Short Stature Syndrome	MONDO:0957997	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Diabetes_Mellitus	Diabetes mellitus	MONDO:0005015	0	ALL_MAPPINGS_CONSISTENT	ICD10CM:E08-E13|ICD10CM:E10|ICD10CM:E11|ICD10CM:O24.4|ICD10CM:P70.2	0	2		0		0
Diabetic_Retinopathy	Diabetic Retinopathy	MONDO:0005266	0	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Diamond-Blackfan_Anemia	Diamond-Blackfan Anemia	MONDO:0015253	1	ALL_MAPPINGS_CONSISTENT	ICD10:D61.0	0	0	ORDO:124	1	skos:broadMatch	0
Diaphyseal_Medullary_Stenosis_With_Malignant_Fibrous_Histiocytoma	Diaphyseal Medullary Stenosis with Malignant Fibrous Histiocytoma	MONDO:0007205	1	ALL_MAPPINGS_CONSISTENT	ICD10:M89.8	0	0	ORDO:85182	1	skos:broadMatch	0
Diastrophic_Dysplasia	Diastrophic Dysplasia	MONDO:0009107	1	TIMED_OUT	ICD10:Q77.5|ICD10CM:Q77.5	0	2	ORDO:628	1	skos:exactMatch	0
Diffuse_Astrocytoma	Diffuse Astrocytoma	MONDO:0016686	0	ALL_MAPPINGS_CONSISTENT		0	0	ORDO:251595	1	skos:broadMatch	0
Diffuse_Nonepidermolytic_Palmoplantar_Keratoderma	Diffuse Nonepidermolytic Palmoplantar Keratoderma	MONDO:0010962	1	RETRACTED	ICD10:Q82.8	0	0	ORDO:530838	1	skos:broadMatch	0
Dihydropyrimidine_Dehydrogenase_Deficiency	Dihydropyrimidine Dehydrogenase Deficiency	MONDO:0010130	1	TIMED_OUT	ICD10:E79.8	0	0	ORDO:1675	1	skos:broadMatch	0
Dilated_Cardiomyopathy_1EE	Dilated Cardiomyopathy 1EE	MONDO:0013198	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Dilated_Cardiomyopathy_1GG	Dilated Cardiomyopathy 1GG	MONDO:0013339	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Dilated_Cardiomyopathy_1JJ	Dilated Cardiomyopathy 1JJ	MONDO:0014095	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Dilated_Cardiomyopathy_1O	Dilated Cardiomyopathy 1O	MONDO:0012062	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Dilated_Cardiomyopathy_1R	Dilated Cardiomyopathy 1R	MONDO:0013261	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Dilated_Cardiomyopathy_1U	Dilated Cardiomyopathy 1U	MONDO:0013371	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Dilated_Cardiomyopathy_1X	Dilated Cardiomyopathy 1X	MONDO:0012704	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Dilated_Cardiomyopathy_1Y	Dilated Cardiomyopathy 1Y	MONDO:0012744	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Dimethylglycine_Dehydrogenase_Deficiency	Dimethylglycine Dehydrogenase Deficiency	MONDO:0011610	1	ALL_MAPPINGS_CONSISTENT	ICD10:E72.5	0	0	ORDO:243343	1	skos:broadMatch	0
Diphtheria	Diphtheria	MONDO:0005504	0	ALL_MAPPINGS_CONSISTENT	ICD10CM:A36|ICD10CM:A36.1|ICD10CM:A36.2|ICD10CM:A36.3	0	2	ORDO:1679	6	skos:narrowMatch	0
Disorder_of_Catecholamine_Synthesis	Disorder of Catecholamine Synthesis	MONDO:0017759	0	ALL_MAPPINGS_CONSISTENT	ICD10CM:E70.81	0	0	ORDO:309830	0		0
Distal_Hereditary_Motor_Neuronopathy_Type_2A	Distal Hereditary Motor Neuronopathy Type 2A	MONDO:0008025	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Distal_Hereditary_Motor_Neuronopathy_Type_5B	Distal Hereditary Motor Neuronopathy Type 5B	MONDO:0013884	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Distal_Myopathy_6_Adult-Onset_Autosomal_Dominant	Distal Myopathy 6, Adult-Onset, Autosomal Dominant	MONDO:0032853	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Dominant_Deafness-Onychodystrophy_Syndrome	Dominant Deafness-Onychodystrophy Syndrome	MONDO:0007420	1	ALL_MAPPINGS_CONSISTENT	ICD10:Q87.8	0	0	ORDO:79499	1	skos:broadMatch	0
Donnai-Barrow_syndrome	Donnai-Barrow syndrome	MONDO:0009104	1	ALL_MAPPINGS_CONSISTENT	ICD10:Q87.8	0	0	ORDO:2143	1	skos:broadMatch	0
Dorfman_Chanarin_Disease	Dorfman-Chanarin Disease	MONDO:0010155	1	ALL_MAPPINGS_CONSISTENT	ICD10:E75.5	0	0	ORDO:98907	1	skos:broadMatch	0
Double_Outlet_Right_Ventricle	Double Outlet Right Ventricle	MONDO:0018089	0	RETRACTED	ICD10CM:Q20.1	0	2	ORDO:3426	1	skos:exactMatch	0
Dowling-Degos_Disease	Dowling-Degos Disease	MONDO:0008371	1	TIMED_OUT	ICD10:L81.8	0	0	ORDO:79145	1	skos:broadMatch	0
Du_Pan_Syndrome	Du Pan Syndrome	MONDO:0009231	1	ALL_MAPPINGS_CONSISTENT	ICD10:Q73.8	0	0	ORDO:2639	1	skos:broadMatch	0
Duane_Radial_Ray_Syndrome	Duane-Radial Ray Syndrome	MONDO:0011812	1	RETRACTED	ICD10:Q87.8	0	0	ORDO:93293|ORDO:959	2	skos:broadMatch	0
Duane_Retraction_Syndrome	Duane Retraction Syndrome	MONDO:0007473	1	ALL_MAPPINGS_CONSISTENT	ICD10:H50.8|ICD10CM:H50.81	0	2	ORDO:233	1	skos:broadMatch	0
Duane_Retraction_Syndrome_3_With_Or_Without_Deafness	Duane Retraction Syndrome 3 With Or Without Deafness	MONDO:0014880	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Dubin-Johnson_Syndrome	Dubin-Johnson Syndrome	MONDO:0009380	1	TIMED_OUT	ICD10:E80.6	0	0	ORDO:234	1	skos:broadMatch	0
Dyskeratosis_Congenita	Dyskeratosis Congenita	MONDO:0015780	1	TIMED_OUT	ICD10:Q82.8	0	0	ORDO:1775	1	skos:broadMatch	0
Dysostosis_Multiplex_Ain-Naz_Type	Dysostosis Multiplex, Ain-Naz Type	MONDO:0859156	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Dystroglycanopathy	Dystroglycanopathy	MONDO:0018276	1	TIMED_OUT	ICD10:G71.0	0	0	ORDO:370953	0		0
Dystrophic_Epidermolysis_Bullosa	Dystrophic Epidermolysis Bullosa	MONDO:0006543	1	TIMED_OUT	ICD10:Q81.2|ICD10CM:Q81.2	1	2	ORDO:303	1	skos:exactMatch	0
ECHS1_Deficiency	ECHS1 Deficiency	MONDO:0014563	1	ALL_MAPPINGS_CONSISTENT	ICD10:E71.1	0	0	ORDO:653880	1	skos:broadMatch	0
EDAR_Hypohidrotic_Ectodermal_Dysplasia	EDAR-Related Hypohidrotic Ectodermal Dysplasia	MONDO:0016535	0	ALL_MAPPINGS_CONSISTENT		0	0	ORDO:238468	1	skos:exactMatch	0
EDN3_EDNRB_Waardenburg_Shah	EDN3/EDNRB Waardenburg-Shah	MONDO:0019518	0	ALL_MAPPINGS_CONSISTENT		0	0	ORDO:897	1	skos:broadMatch	0
EFL1-related_Shwachman-Diamond_syndrome	EFL1-related Shwachman-Diamond syndrome	MONDO:0044205	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
EML1_Ribbon_Heterotopia	EML1-related Ribbon-like Subcortical Heterotopia	MONDO:0020491	1	ALL_MAPPINGS_CONSISTENT	ICD10:Q04.3	0	0	ORDO:99796	1	skos:broadMatch	0
ER_Positive_Breast_Cancer	ER-Positive Breast Cancer	MONDO:0006512	0	ALL_MAPPINGS_CONSISTENT		0	0		0		1
EVEN-PLUS_Syndrome	EVEN-PLUS Syndrome	MONDO:0014801	1	ALL_MAPPINGS_CONSISTENT	ICD10:Q87.8	0	0	ORDO:496751	1	skos:broadMatch	0
EYA1-Related_Branchiootorenal_Spectrum	EYA1-Related Branchiootorenal Spectrum Disorder	MONDO:0011258	0	ALL_MAPPINGS_CONSISTENT		0	0		0		1
EYS_Related_Retinitis_Pigmentosa	EYS-Related Retinitis Pigmentosa	MONDO:0011272	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Early-Onset_Autosomal_Dominant_Alzheimer_Disease	Early-Onset Autosomal Dominant Alzheimer Disease	MONDO:0015140	0	ALL_MAPPINGS_CONSISTENT		0	0	ORDO:1020	1	skos:broadMatch	0
Ectodermal_Dysplasia_and_Immunodeficiency_2	Ectodermal Dysplasia and Immunodeficiency 2	MONDO:0012806	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Ectopic_Pregnancy	Ectopic Pregnancy	MONDO:0000755	0	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Ehlers-Danlos_Syndrome	Ehlers-Danlos Syndrome	MONDO:0020066	0	ALL_MAPPINGS_CONSISTENT	ICD10CM:Q79.6	0	2	ORDO:98249	1	skos:exactMatch	0
Ellis-van_Creveld_Syndrome	Ellis-van Creveld Syndrome	MONDO:0009162	1	TIMED_OUT	ICD10:Q77.6|ICD10CM:Q77.6	0	2	ORDO:289	1	skos:broadMatch	0
Elsahy-Waters_Syndrome	Elsahy-Waters Syndrome	MONDO:0008885	1	RETRACTED	ICD10:Q87.8	0	0	ORDO:1299	1	skos:broadMatch	0
Embryonal_Carcinoma	Embryonal Carcinoma	MONDO:0005440	0	ALL_MAPPINGS_CONSISTENT		0	0	ORDO:180226	2	skos:narrowMatch	0
Emery_Dreifuss_Muscular_Dystrophy	Emery-Dreifuss Muscular Dystrophy	MONDO:0016830	1	TIMED_OUT	ICD10:G71.0	0	0	ORDO:261	1	skos:broadMatch	0
Enhanced_S-Cone_Syndrome	Enhanced S-Cone Syndrome	MONDO:0100288	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Epidermolysis_Bullosa	Epidermolysis Bullosa	MONDO:0006541	1	ALL_MAPPINGS_CONSISTENT	ICD10CM:Q81	1	2		0		0
Epidermolysis_Bullosa_Simplex	Epidermolysis Bullosa Simplex	MONDO:0017610	1	TIMED_OUT	ICD10:Q81.0|ICD10CM:Q81.0	1	2	ORDO:304	1	skos:exactMatch	0
Epilepsy	Epilepsy	MONDO:0005027	0	RETRACTED	ICD10CM:G40|ICD10CM:G40.B	0	2		0		0
Episodic_Ataxia	Episodic Ataxia	MONDO:0016227	1	TIMED_OUT	ICD10:G11.8	0	0	ORDO:211062	0		0
Erythrokeratodermia_Variabilis	Erythrokeratodermia Variabilis	MONDO:0017851	1	TIMED_OUT	ICD10:Q82.8	0	0	ORDO:308166|ORDO:316|ORDO:317	2	skos:broadMatch	0
Erythropoietic_Protoporphyria	Erythropoietic Protoporphyria	MONDO:0001676	1	ALL_MAPPINGS_CONSISTENT		0	0	ORDO:659681	0		1
Ethylmalonic_Encephalopathy	Ethylmalonic Encephalopathy	MONDO:0011229	1	ALL_MAPPINGS_CONSISTENT	ICD10:E88.8	0	0	ORDO:51188	1	skos:broadMatch	0
Ewing_Sarcoma	Ewing Sarcoma	MONDO:0012817	0	ALL_MAPPINGS_CONSISTENT		0	0	ORDO:319	7	skos:broadMatch	0
FADD-related_Immunodeficiency	FADD-Related Immunodeficiency	MONDO:0013408	1	ALL_MAPPINGS_CONSISTENT	ICD10:D89.8	0	0	ORDO:306550	1	skos:broadMatch	0
FAM111A-Related_Skeletal_Dysplasia	FAM111A-Related Skeletal Dysplasia	MONDO:1060172	1	TIMED_OUT	ICD10:Q78.0|ICD10:Q87.1	0	0		0		0
FAS-related_Autoimmune_Lymphoproliferative_Syndrome	FAS-related Autoimmune Lymphoproliferative Syndrome	MONDO:1060194	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
FASTKD5-Related_COX_Deficiency	FASTKD5-Related COX Deficiency	MONDO:0980755	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
FGF12-Related_Developmental_and_Epileptic_Encephalopathy	FGF12-Related Developmental and Epileptic Encephalopathy	MONDO:0014949	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
FGFR1_Hypogonadotropic_Hypogonadism	FGFR1-Related Hypogonadotropic Hypogonadism	MONDO:0007844	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
FGFR2-Related_Bent_Bone_Dysplasia	FGFR2-Related Bent Bone Dysplasia	MONDO:0013815	1	ALL_MAPPINGS_CONSISTENT	ICD10:M85.8	0	0	ORDO:313855	1	skos:broadMatch	0
FG_Syndrome_1	FG Syndrome 1	MONDO:0010590	1	ALL_MAPPINGS_CONSISTENT	ICD10:Q87.8	0	0	ORDO:93932	1	skos:broadMatch	0
FG_Syndrome_4	FG Syndrome 4	MONDO:0010318	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
FILS_Syndrome	FILS Syndrome	MONDO:0014058	1	ALL_MAPPINGS_CONSISTENT	ICD10:Q87.1	0	0	ORDO:352712	1	skos:broadMatch	0
FLVCR1-Related_Retinopathy	FLVCR1-Related Retinopathy with or without Ataxia	MONDO:0100449	1	TIMED_OUT	ICD10:G11.1	0	0		0		0
FOLR1-Related_Cerebral_Folate_Transport_Deficiency	FOLR1-Related Cerebral Folate Transport Deficiency	MONDO:0013110	1	ALL_MAPPINGS_CONSISTENT	ICD10:G31.8	0	0	ORDO:217382	1	skos:broadMatch	0
FOXE3_Anterior_Segment_Dysgenesis	FOXE3-Related Anterior Segment Dysgenesis	MONDO:0019503	1	RETRACTED		0	0	ORDO:88632	0		1
FOXP1_Syndrome	FOXP1 Syndrome	MONDO:0013352	1	ALL_MAPPINGS_CONSISTENT	ICD10:Q87.0	0	0	ORDO:391372	1	skos:broadMatch	0
Fabry_Disease	Fabry disease	MONDO:0010526	1	TIMED_OUT	ICD10:E75.2	1	0	ORDO:324	1	skos:broadMatch	0
Facioscapulohumeral_Muscular_Dystrophy	Facioscapulohumeral Muscular Dystrophy	MONDO:0001347	0	ALL_MAPPINGS_CONSISTENT	ICD10CM:G71.02	0	2	ORDO:269	1	skos:broadMatch	0
Familial_Atrial_Fibrillation	Familial Atrial Fibrillation	MONDO:0018054	0	ALL_MAPPINGS_CONSISTENT		0	0	ORDO:334	1	skos:broadMatch	0
Familial_Chylomicronemia_Syndrome	Familial Chylomicronemia Syndrome	MONDO:0018637	1	ALL_MAPPINGS_CONSISTENT	ICD10:E78.3	0	0	ORDO:444490	1	skos:broadMatch	0
Familial_Cold_Autoinflammatory_Syndrome	Familial Cold Autoinflammatory Syndrome	MONDO:0018768	1	TIMED_OUT	ICD10:D89.8|ICD10:E85.0|ICD10:L50.2	0	0	ORDO:47045	1	skos:broadMatch	0
Familial_Congenital_Mirror_Movements	Familial Congenital Mirror Movements	MONDO:0016558	1	ALL_MAPPINGS_CONSISTENT	ICD10:G25.8	0	0	ORDO:238722	1	skos:broadMatch	0
Familial_Defective_Apolipoprotein_B-100	Familial Defective Apolipoprotein B-100	MONDO:0007751	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Familial_Episodic_Pain_Syndrome_With_Predominantly_Lower_Limb_Involvement	Familial_Episodic_Pain_Syndrome_With_Predominantly_Lower_Limb_Involvement	MONDO:0014247	1	ALL_MAPPINGS_CONSISTENT	ICD10:M79.6	0	0	ORDO:391392	1	skos:broadMatch	0
Familial_Exudative_Vitreoretinopathy	Familial Exudative Vitreoretinopathy	MONDO:0019516	1	ALL_MAPPINGS_CONSISTENT	ICD10:H35.0	0	0	ORDO:891	1	skos:broadMatch	0
Familial_Focal_Epilepsy_With_Variable_Foci	Familial Focal Epilepsy With Variable Foci	MONDO:0020310	1	ALL_MAPPINGS_CONSISTENT	ICD10:G40.0	0	0	ORDO:98820	1	skos:broadMatch	0
Familial_Glucocorticoid_Deficiency	Familial Glucocorticoid Deficiency	MONDO:0008733	1	TIMED_OUT	ICD10:E27.1	0	0	ORDO:361	1	skos:broadMatch	0
Familial_Hemiplegic_Migraine	Familial Hemiplegic Migraine	MONDO:0000700	1	TIMED_OUT	ICD10CM:G43.4	1	0		0		0
Familial_Hyperaldosteronism	familial hyperaldosteronism	MONDO:0016525	1	TIMED_OUT	ICD10:E26.0|ICD10CM:E26.02	0	0	ORDO:235936|ORDO:371861	0		0
Familial_Hyperaldosteronism_Type_I	Familial hyperaldosteronism type I	MONDO:0007080	1	ALL_MAPPINGS_CONSISTENT	ICD10:E26.0|ICD10CM:E26.02	0	2	ORDO:403	1	skos:broadMatch	0
Familial_Hypercholesterolemia	Familial Hypercholesterolemia	MONDO:0005439	1	TIMED_OUT	ICD10:E78.0|ICD10CM:E78.01	0	2		0		0
Familial_Hypocalciuric_Hypercalcemia_1	Familial Hypocalciuric Hypercalcemia 1	MONDO:0007791	1	ALL_MAPPINGS_CONSISTENT	ICD10:E83.5	0	0	ORDO:93372	1	skos:broadMatch	0
Familial_Isolated_Vitamin_E_Deficiency	Familial Isolated Vitamin E Deficiency	MONDO:0010188	1	ALL_MAPPINGS_CONSISTENT	ICD10:G11.1	0	0	ORDO:96	1	skos:broadMatch	0
Familial_Mediterranean_Fever	Familial Mediterranean Fever	MONDO:0018088	1	ALL_MAPPINGS_CONSISTENT	ICD10:E85.0	0	0	ORDO:342	1	skos:broadMatch	0
Familial_Nonmedullary_Thyroid_Carcinoma	Familial Nonmedullary Thyroid Carcinoma	MONDO:0017896	0	ALL_MAPPINGS_CONSISTENT		0	0	ORDO:319494	0		1
Familial_Partial_Lipodystrophy	Familial Partial Lipodystrophy	MONDO:0020088	1	TIMED_OUT	ICD10:E88.1	0	0	ORDO:98306	0		0
Familial_Progressive_Hyperpigmentation_With_Or_Without_Hypopigmentation	Familial Progressive Hyperpigmentation With Or Without Hypopigmentation	MONDO:0007771	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Familial_Renal_Glucosuria	Familial Renal Glucosuria	MONDO:0009297	1	TIMED_OUT	ICD10:E74.8	0	0	ORDO:69076	1	skos:broadMatch	0
Familial_Sleep_Related_Hypermotor_Epilepsy	Familial Sleep-Related Hypermotor Epilepsy	MONDO:0000030	1	TIMED_OUT	ICD10:G40.0	0	0	ORDO:98784	1	skos:broadMatch	0
Familial_Thoracic_Aortic_Aneurysm_and_Aortic_Dissection	Familial Thoracic Aortic Aneurysm and Aortic Dissection	MONDO:0019625	1	TIMED_OUT	ICD10:I71.0|ICD10:I71.2	0	0	ORDO:91387	1	skos:broadMatch	0
Familial_Vesicoureteral_Reflux	Familial Vesicoureteral Reflux	MONDO:0017329	1	TIMED_OUT	ICD10:N13.7	0	0	ORDO:289365	1	skos:broadMatch	0
Familial_Visceral_Amyloidosis	Familial Visceral Amyloidosis	MONDO:0007099	1	TIMED_OUT	ICD10:E85.0	0	0	ORDO:85450	1	skos:broadMatch	0
Familial_Visceral_Neuropathy_2	Familial Visceral Neuropathy 2	MONDO:0030399	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Fanconi-Bickel_Syndrome	Fanconi-Bickel Syndrome	MONDO:0009216	1	ALL_MAPPINGS_CONSISTENT	ICD10:E74.0	0	0	ORDO:2088	1	skos:broadMatch	0
Fanconi_Anemia	Fanconi_Anemia	MONDO:0019391	0	ALL_MAPPINGS_CONSISTENT		0	0	ORDO:84	1	skos:broadMatch	0
Fanconi_Renotubular_Syndrome	Fanconi Renotubular Syndrome	MONDO:0001083	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Farber_Disease	Farber Disease	MONDO:0009218	1	ALL_MAPPINGS_CONSISTENT	ICD10:E75.2	0	0	ORDO:333	1	skos:broadMatch	0
Fatal_Familial_Insomnia	Fatal Familial Insomnia	MONDO:0010808	1	TIMED_OUT	ICD10:A81.8|ICD10CM:A81.83	0	2	ORDO:466	1	skos:broadMatch	0
Feingold_Syndrome	Feingold Syndrome	MONDO:0015267	1	TIMED_OUT	ICD10:Q87.8	0	0	ORDO:1305	1	skos:broadMatch	0
