slug	route	subject	predicate	source_target	target	source	fact_type	sub	object	prior	status	reason
Autosomal_Dominant_Polycystic_Kidney_Disease	ordo	ORDO:730	skos:exactMatch	ICD-10:Q61.2	ICD10:Q61.2	ordo.db	EquivalentTo	ORDO:730	ICD10:Q61.2	0.95	INCLUDED	NA
Autosomal_Dominant_Polycystic_Liver_Disease	ordo	ORDO:2924	skos:exactMatch	ICD-10:Q44.6	ICD10:Q44.6	ordo.db	EquivalentTo	ORDO:2924	ICD10:Q44.6	0.95	INCLUDED	NA
Autosomal_Dominant_Progressive_External_Ophthalmoplegia	ordo	ORDO:254892	skos:broadMatch	ICD-10:H49.4	ICD10:H49.4	ordo.db	ProperSubClassOf	ORDO:254892	ICD10:H49.4	0.9	INCLUDED	NA
Autosomal_Dominant_Progressive_External_Ophthalmoplegia	ordo	ORDO:352470	skos:broadMatch	ICD-10:G71.3	ICD10:G71.3	ordo.db	ProperSubClassOf	ORDO:352470	ICD10:G71.3	0.9	INCLUDED	NA
Autosomal_Dominant_Striatal_Neurodegeneration	ordo	ORDO:228169	skos:broadMatch	ICD-10:G31.8	ICD10:G31.8	ordo.db	ProperSubClassOf	ORDO:228169	ICD10:G31.8	0.9	INCLUDED	NA
Autosomal_Recessive_Ataxia_Beauce_Type	ordo	ORDO:88644	skos:broadMatch	ICD-10:G11.2	ICD10:G11.2	ordo.db	ProperSubClassOf	ORDO:88644	ICD10:G11.2	0.9	INCLUDED	NA
Autosomal_Recessive_Ataxia_Due_to_Ubiquinone_Deficiency	ordo	ORDO:139485	skos:broadMatch	ICD-10:G11.1	ICD10:G11.1	ordo.db	ProperSubClassOf	ORDO:139485	ICD10:G11.1	0.9	INCLUDED	NA
Autosomal_Recessive_Cerebellar_Ataxia_With_Late_Onset_Spasticity	ordo	ORDO:352641	skos:broadMatch	ICD-10:G11.8	ICD10:G11.8	ordo.db	ProperSubClassOf	ORDO:352641	ICD10:G11.8	0.9	INCLUDED	NA
Autosomal_Recessive_Congenital_Ichthyosis	ordo	ORDO:313	skos:exactMatch	ICD-10:Q80.2	ICD10:Q80.2	ordo.db	EquivalentTo	ORDO:313	ICD10:Q80.2	0.95	INCLUDED	NA
Autosomal_Recessive_Congenital_Ichthyosis	ordo	ORDO:457	skos:exactMatch	ICD-10:Q80.4	ICD10:Q80.4	ordo.db	EquivalentTo	ORDO:457	ICD10:Q80.4	0.95	INCLUDED	NA
Autosomal_Recessive_Congenital_Ichthyosis	ordo	ORDO:79394	skos:broadMatch	ICD-10:Q80.2	ICD10:Q80.2	ordo.db	ProperSubClassOf	ORDO:79394	ICD10:Q80.2	0.9	INCLUDED	NA
Autosomal_Recessive_Cutis_Laxa_Type_2A	ordo	ORDO:357058	skos:broadMatch	ICD-10:Q82.8	ICD10:Q82.8	ordo.db	ProperSubClassOf	ORDO:357058	ICD10:Q82.8	0.9	INCLUDED	NA
Autosomal_Recessive_Multiple_Pterygium_Syndrome	dismech	dismech:Autosomal_Recessive_Multiple_Pterygium_Syndrome	skos:broadMatch	ICD10CM:Q79.8	ICD10CM:Q79.8	ORPHA:2990	NA	NA	NA	NA	REVIEW	WHO evidence does not verify ICD10CM identity or direction
Autosomal_Recessive_Multiple_Pterygium_Syndrome	ordo	ORDO:2990	skos:broadMatch	ICD-10:Q79.8	ICD10:Q79.8	ordo.db	ProperSubClassOf	ORDO:2990	ICD10:Q79.8	0.9	INCLUDED	NA
Autosomal_Recessive_Primary_Microcephaly	ordo	ORDO:2512	skos:broadMatch	ICD-10:Q02	ICD10:Q02	ordo.db	ProperSubClassOf	ORDO:2512	ICD10:Q02	0.9	INCLUDED	NA
Autosomal_Recessive_Primary_Microcephaly	ordo	ORDO:329228	skos:broadMatch	ICD-10:Q87.1	ICD10:Q87.1	ordo.db	ProperSubClassOf	ORDO:329228	ICD10:Q87.1	0.9	INCLUDED	NA
Autosomal_Recessive_Robinow_Syndrome	ordo	ORDO:1507	skos:broadMatch	ICD-10:Q87.1	ICD10:Q87.1	ordo.db	ProperSubClassOf	ORDO:1507	ICD10:Q87.1	0.9	INCLUDED	NA
Autosomal_Recessive_Spinocerebellar_Ataxia_15	ordo	ORDO:404499	skos:broadMatch	ICD-10:G11.1	ICD10:G11.1	ordo.db	ProperSubClassOf	ORDO:404499	ICD10:G11.1	0.9	INCLUDED	NA
Autosomal_Recessive_Spinocerebellar_Ataxia_20	ordo	ORDO:397709	skos:broadMatch	ICD-10:Q87.8	ICD10:Q87.8	ordo.db	ProperSubClassOf	ORDO:397709	ICD10:Q87.8	0.9	INCLUDED	NA
Autosomal_Recessive_Spondylometaphyseal_Dysplasia_Megarbane_Type	ordo	ORDO:401979	skos:broadMatch	ICD-10:Q77.8	ICD10:Q77.8	ordo.db	ProperSubClassOf	ORDO:401979	ICD10:Q77.8	0.9	INCLUDED	NA
BBSome-Related_Retinitis_Pigmentosa	ordo	ORDO:791	skos:broadMatch	ICD-10:H35.5	ICD10:H35.5	ordo.db	ProperSubClassOf	ORDO:791	ICD10:H35.5	0.9	INCLUDED	NA
BCKDK_Deficiency	ordo	ORDO:308410	skos:broadMatch	ICD-10:E71.1	ICD10:E71.1	ordo.db	ProperSubClassOf	ORDO:308410	ICD10:E71.1	0.9	INCLUDED	NA
BLOC1S1-related_Complex_Neurodevelopmental_Disorder_with_Leukodystrophy	ordo	ORDO:528084	skos:broadMatch	ICD-10:F84.8	ICD10:F84.8	ordo.db	ProperSubClassOf	ORDO:528084	ICD10:F84.8	0.9	INCLUDED	NA
Bachmann-Bupp_Syndrome	ordo	ORDO:544488	skos:broadMatch	ICD-10:E72.4	ICD10:E72.4	ordo.db	ProperSubClassOf	ORDO:544488	ICD10:E72.4	0.9	INCLUDED	NA
Bailey-Bloch_Congenital_Myopathy	ordo	ORDO:168572	skos:broadMatch	ICD-10:G71.2	ICD10:G71.2	ordo.db	ProperSubClassOf	ORDO:168572	ICD10:G71.2	0.9	INCLUDED	NA
Bainbridge-Ropers_Syndrome	ordo	ORDO:352577	skos:broadMatch	ICD-10:Q87.0	ICD10:Q87.0	ordo.db	ProperSubClassOf	ORDO:352577	ICD10:Q87.0	0.9	INCLUDED	NA
Bannayan-Riley-Ruvalcaba_Syndrome	ordo	ORDO:109	skos:broadMatch	ICD-10:Q87.8	ICD10:Q87.8	ordo.db	ProperSubClassOf	ORDO:109	ICD10:Q87.8	0.9	INCLUDED	NA
Baraitser-Winter_Cerebrofrontofacial_Syndrome	ordo	ORDO:2995	skos:broadMatch	ICD-10:Q87.0	ICD10:Q87.0	ordo.db	ProperSubClassOf	ORDO:2995	ICD10:Q87.0	0.9	INCLUDED	NA
Bardet-Biedl_Syndrome	ordo	ORDO:110	skos:broadMatch	ICD-10:Q87.8	ICD10:Q87.8	ordo.db	ProperSubClassOf	ORDO:110	ICD10:Q87.8	0.9	INCLUDED	NA
Barth_Syndrome	ordo	ORDO:111	skos:broadMatch	ICD-10:E71.1	ICD10:E71.1	ordo.db	ProperSubClassOf	ORDO:111	ICD10:E71.1	0.9	INCLUDED	NA
Bartter_Syndrome	ordo	ORDO:112	skos:broadMatch	ICD-10:E26.8	ICD10:E26.8	ordo.db	ProperSubClassOf	ORDO:112	ICD10:E26.8	0.9	INCLUDED	NA
Bartter_Syndrome	ordo	ORDO:620217	skos:broadMatch	ICD-10:E26.8	ICD10:E26.8	ordo.db	ProperSubClassOf	ORDO:620217	ICD10:E26.8	0.9	INCLUDED	NA
Bartter_Syndrome	ordo	ORDO:620220	skos:broadMatch	ICD-10:E26.8	ICD10:E26.8	ordo.db	ProperSubClassOf	ORDO:620220	ICD10:E26.8	0.9	INCLUDED	NA
Bartter_Syndrome	ordo	ORDO:93605	skos:broadMatch	ICD-10:E26.8	ICD10:E26.8	ordo.db	ProperSubClassOf	ORDO:93605	ICD10:E26.8	0.9	INCLUDED	NA
Basel-Vanagaite-Smirin-Yosef_Syndrome	ordo	ORDO:464738	skos:broadMatch	ICD-10:Q87.8	ICD10:Q87.8	ordo.db	ProperSubClassOf	ORDO:464738	ICD10:Q87.8	0.9	INCLUDED	NA
Bazex_Dupre_Christol_Syndrome	ordo	ORDO:113	skos:broadMatch	ICD-10:L98.8	ICD10:L98.8	ordo.db	ProperSubClassOf	ORDO:113	ICD10:L98.8	0.9	INCLUDED	NA
Bazex_Dupre_Christol_Syndrome	ordo	ORDO:166113	skos:broadMatch	ICD-10:L44.8	ICD10:L44.8	ordo.db	ProperSubClassOf	ORDO:166113	ICD10:L44.8	0.9	INCLUDED	NA
Beare-Stevenson_Cutis_Gyrata_Syndrome	ordo	ORDO:1555	skos:broadMatch	ICD-10:Q87.8	ICD10:Q87.8	ordo.db	ProperSubClassOf	ORDO:1555	ICD10:Q87.8	0.9	INCLUDED	NA
Becker_Muscular_Dystrophy	ordo	ORDO:98895	skos:broadMatch	ICD-10:G71.0	ICD10:G71.0	ordo.db	ProperSubClassOf	ORDO:98895	ICD10:G71.0	0.9	INCLUDED	NA
Beckwith-Wiedemann_Syndrome	ordo	ORDO:116	skos:broadMatch	ICD-10:Q87.3	ICD10:Q87.3	ordo.db	ProperSubClassOf	ORDO:116	ICD10:Q87.3	0.9	INCLUDED	NA
Behr_Syndrome	ordo	ORDO:1239	skos:broadMatch	ICD-10:H47.2	ICD10:H47.2	ordo.db	ProperSubClassOf	ORDO:1239	ICD10:H47.2	0.9	INCLUDED	NA
Benign_Familial_Infantile_Epilepsy	ordo	ORDO:140927	skos:broadMatch	ICD-10:G40.4	ICD10:G40.4	ordo.db	ProperSubClassOf	ORDO:140927	ICD10:G40.4	0.9	INCLUDED	NA
Benign_Familial_Infantile_Epilepsy	ordo	ORDO:306	skos:broadMatch	ICD-10:G40.3	ICD10:G40.3	ordo.db	ProperSubClassOf	ORDO:306	ICD10:G40.3	0.9	INCLUDED	NA
Benign_Familial_Infantile_Epilepsy	ordo	ORDO:31709	skos:broadMatch	ICD-10:G40.4	ICD10:G40.4	ordo.db	ProperSubClassOf	ORDO:31709	ICD10:G40.4	0.9	INCLUDED	NA
Benign_Neonatal_Seizures	ordo	ORDO:1949	skos:broadMatch	ICD-10:G40.3	ICD10:G40.3	ordo.db	ProperSubClassOf	ORDO:1949	ICD10:G40.3	0.9	INCLUDED	NA
Berardinelli_Seip_Congenital_Lipodystrophy	ordo	ORDO:528	skos:broadMatch	ICD-10:E88.1	ICD10:E88.1	ordo.db	ProperSubClassOf	ORDO:528	ICD10:E88.1	0.9	INCLUDED	NA
Bernard-Soulier_Syndrome	ordo	ORDO:274	skos:broadMatch	ICD-10:D69.1	ICD10:D69.1	ordo.db	ProperSubClassOf	ORDO:274	ICD10:D69.1	0.9	INCLUDED	NA
Beta-Ketothiolase_Deficiency	ordo	ORDO:134	skos:broadMatch	ICD-10:E71.1	ICD10:E71.1	ordo.db	ProperSubClassOf	ORDO:134	ICD10:E71.1	0.9	INCLUDED	NA
Beta_Mannosidosis	ordo	ORDO:118	skos:broadMatch	ICD-10:E77.1	ICD10:E77.1	ordo.db	ProperSubClassOf	ORDO:118	ICD10:E77.1	0.9	INCLUDED	NA
Beta_Thalassemia	ordo	ORDO:848	skos:exactMatch	ICD-10:D56.1	ICD10:D56.1	ordo.db	EquivalentTo	ORDO:848	ICD10:D56.1	0.95	INCLUDED	NA
Bethlem_Myopathy	ordo	ORDO:610	skos:broadMatch	ICD-10:G71.0	ICD10:G71.0	ordo.db	ProperSubClassOf	ORDO:610	ICD10:G71.0	0.9	INCLUDED	NA
Bietti_Crystalline_Dystrophy	ordo	ORDO:41751	skos:broadMatch	ICD-10:H35.5	ICD10:H35.5	ordo.db	ProperSubClassOf	ORDO:41751	ICD10:H35.5	0.9	INCLUDED	NA
Bilateral_Microtia-Deafness-Cleft_Palate_Syndrome	ordo	ORDO:140963	skos:broadMatch	ICD-10:Q87.0	ICD10:Q87.0	ordo.db	ProperSubClassOf	ORDO:140963	ICD10:Q87.0	0.9	INCLUDED	NA
Bilateral_Striopallidodentate_Calcinosis	ordo	ORDO:1980	skos:broadMatch	ICD-10:G23.8	ICD10:G23.8	ordo.db	ProperSubClassOf	ORDO:1980	ICD10:G23.8	0.9	INCLUDED	NA
Biotin_Thiamine_Responsive_Basal_Ganglia_Disease	ordo	ORDO:199348	skos:broadMatch	ICD-10:E51.2	ICD10:E51.2	ordo.db	ProperSubClassOf	ORDO:199348	ICD10:E51.2	0.9	INCLUDED	NA
Biotin_Thiamine_Responsive_Basal_Ganglia_Disease	ordo	ORDO:65284	skos:broadMatch	ICD-10:G93.8	ICD10:G93.8	ordo.db	ProperSubClassOf	ORDO:65284	ICD10:G93.8	0.9	INCLUDED	NA
Biotinidase_Deficiency	ordo	ORDO:79241	skos:broadMatch	ICD-10:E53.8	ICD10:E53.8	ordo.db	ProperSubClassOf	ORDO:79241	ICD10:E53.8	0.9	INCLUDED	NA
Bjornstad_Syndrome	ordo	ORDO:123	skos:broadMatch	ICD-10:E88.8	ICD10:E88.8	ordo.db	ProperSubClassOf	ORDO:123	ICD10:E88.8	0.9	INCLUDED	NA
Blau_Syndrome	ordo	ORDO:90340	skos:broadMatch	ICD-10:D89.8	ICD10:D89.8	ordo.db	ProperSubClassOf	ORDO:90340	ICD10:D89.8	0.9	INCLUDED	NA
Blepharophimosis-Impaired_Intellectual_Development_Syndrome	ordo	ORDO:637013	skos:broadMatch	ICD-10:Q87.0	ICD10:Q87.0	ordo.db	ProperSubClassOf	ORDO:637013	ICD10:Q87.0	0.9	INCLUDED	NA
Blepharophimosis_Intellectual_Disability_Syndrome_MKB_Type	ordo	ORDO:293707	skos:broadMatch	ICD-10:Q87.8	ICD10:Q87.8	ordo.db	ProperSubClassOf	ORDO:293707	ICD10:Q87.8	0.9	INCLUDED	NA
Blepharophimosis_Ptosis_and_Epicanthus_Inversus_Syndrome	ordo	ORDO:126	skos:broadMatch	ICD-10:Q10.3	ICD10:Q10.3	ordo.db	ProperSubClassOf	ORDO:126	ICD10:Q10.3	0.9	INCLUDED	NA
Bloom_Syndrome	ordo	ORDO:125	skos:broadMatch	ICD-10:Q82.8	ICD10:Q82.8	ordo.db	ProperSubClassOf	ORDO:125	ICD10:Q82.8	0.9	INCLUDED	NA
Blue_Cone_Monochromacy	ordo	ORDO:16	skos:broadMatch	ICD-10:H53.5	ICD10:H53.5	ordo.db	ProperSubClassOf	ORDO:16	ICD10:H53.5	0.9	INCLUDED	NA
Bohring-Opitz_syndrome	ordo	ORDO:97297	skos:broadMatch	ICD-10:Q87.8	ICD10:Q87.8	ordo.db	ProperSubClassOf	ORDO:97297	ICD10:Q87.8	0.9	INCLUDED	NA
Borjeson-Forssman-Lehmann_syndrome	ordo	ORDO:127	skos:broadMatch	ICD-10:Q87.8	ICD10:Q87.8	ordo.db	ProperSubClassOf	ORDO:127	ICD10:Q87.8	0.9	INCLUDED	NA
Bosch-Boonstra-Schaaf_Optic_Atrophy_Syndrome	ordo	ORDO:401777	skos:broadMatch	ICD-10:H47.2	ICD10:H47.2	ordo.db	ProperSubClassOf	ORDO:401777	ICD10:H47.2	0.9	INCLUDED	NA
Bosma_Arhinia_Microphthalmia_Syndrome	ordo	ORDO:2250	skos:broadMatch	ICD-10:Q87.0	ICD10:Q87.0	ordo.db	ProperSubClassOf	ORDO:2250	ICD10:Q87.0	0.9	INCLUDED	NA
Boucher-Neuhauser_Syndrome	ordo	ORDO:1180	skos:broadMatch	ICD-10:G11.8	ICD10:G11.8	ordo.db	ProperSubClassOf	ORDO:1180	ICD10:G11.8	0.9	INCLUDED	NA
Brachydactyly_Type_A1	ordo	ORDO:93388	skos:broadMatch	ICD-10:Q73.8	ICD10:Q73.8	ordo.db	ProperSubClassOf	ORDO:93388	ICD10:Q73.8	0.9	INCLUDED	NA
Brachydactyly_Type_A2	ordo	ORDO:93396	skos:broadMatch	ICD-10:Q73.8	ICD10:Q73.8	ordo.db	ProperSubClassOf	ORDO:93396	ICD10:Q73.8	0.9	INCLUDED	NA
Brachydactyly_Type_B1	ordo	ORDO:572385	skos:broadMatch	ICD-10:Q73.8	ICD10:Q73.8	ordo.db	ProperSubClassOf	ORDO:572385	ICD10:Q73.8	0.9	INCLUDED	NA
Brachydactyly_Type_B2	ordo	ORDO:140908	skos:broadMatch	ICD-10:Q73.8	ICD10:Q73.8	ordo.db	ProperSubClassOf	ORDO:140908	ICD10:Q73.8	0.9	INCLUDED	NA
Brachydactyly_Type_C	ordo	ORDO:93384	skos:broadMatch	ICD-10:Q73.8	ICD10:Q73.8	ordo.db	ProperSubClassOf	ORDO:93384	ICD10:Q73.8	0.9	INCLUDED	NA
Brachyolmia	ordo	ORDO:93304	skos:broadMatch	ICD-10:Q76.3	ICD10:Q76.3	ordo.db	ProperSubClassOf	ORDO:93304	ICD10:Q76.3	0.9	INCLUDED	NA
Brachyolmia-Amelogenesis_Imperfecta_Syndrome	ordo	ORDO:2899	skos:broadMatch	ICD-10:Q76.3	ICD10:Q76.3	ordo.db	ProperSubClassOf	ORDO:2899	ICD10:Q76.3	0.9	INCLUDED	NA
Brain_Small_Vessel_Disease_1_With_Or_Without_Ocular_Anomalies	ordo	ORDO:36383	skos:broadMatch	ICD-10:I67.8	ICD10:I67.8	ordo.db	ProperSubClassOf	ORDO:36383	ICD10:I67.8	0.9	INCLUDED	NA
Brittle_Cornea_Syndrome	ordo	ORDO:90354	skos:broadMatch	ICD-10:Q79.6	ICD10:Q79.6	ordo.db	ProperSubClassOf	ORDO:90354	ICD10:Q79.6	0.9	INCLUDED	NA
Brody_Myopathy	ordo	ORDO:53347	skos:broadMatch	ICD-10:G71.8	ICD10:G71.8	ordo.db	ProperSubClassOf	ORDO:53347	ICD10:G71.8	0.9	INCLUDED	NA
Brown-Vialetto-Van_Laere_Syndrome	ordo	ORDO:572543	skos:broadMatch	ICD-10:G12.1	ICD10:G12.1	ordo.db	ProperSubClassOf	ORDO:572543	ICD10:G12.1	0.9	INCLUDED	NA
Brown-Vialetto-Van_Laere_Syndrome	ordo	ORDO:572550	skos:broadMatch	ICD-10:G12.1	ICD10:G12.1	ordo.db	ProperSubClassOf	ORDO:572550	ICD10:G12.1	0.9	INCLUDED	NA
Brown-Vialetto-Van_Laere_Syndrome	ordo	ORDO:97229	skos:broadMatch	ICD-10:G12.2	ICD10:G12.2	ordo.db	ProperSubClassOf	ORDO:97229	ICD10:G12.2	0.9	INCLUDED	NA
Burn-McKeown_Syndrome	ordo	ORDO:1200	skos:broadMatch	ICD-10:Q87.8	ICD10:Q87.8	ordo.db	ProperSubClassOf	ORDO:1200	ICD10:Q87.8	0.9	INCLUDED	NA
CADASIL_Type_1	ordo	ORDO:136	skos:broadMatch	ICD-10:I67.8	ICD10:I67.8	ordo.db	ProperSubClassOf	ORDO:136	ICD10:I67.8	0.9	INCLUDED	NA
CAGSSS_Syndrome	ordo	ORDO:436174	skos:broadMatch	ICD-10:E88.8	ICD10:E88.8	ordo.db	ProperSubClassOf	ORDO:436174	ICD10:E88.8	0.9	INCLUDED	NA
CALFAN_Syndrome	ordo	ORDO:466794	skos:broadMatch	ICD-10:G11.0	ICD10:G11.0	ordo.db	ProperSubClassOf	ORDO:466794	ICD10:G11.0	0.9	INCLUDED	NA
CANVAS	ordo	ORDO:139564	skos:broadMatch	ICD-10:G60.8	ICD10:G60.8	ordo.db	ProperSubClassOf	ORDO:139564	ICD10:G60.8	0.9	INCLUDED	NA
CANVAS	ordo	ORDO:504476	skos:broadMatch	ICD-10:G11.2	ICD10:G11.2	ordo.db	ProperSubClassOf	ORDO:504476	ICD10:G11.2	0.9	INCLUDED	NA
CAPN5-Related_Vitreoretinopathy	ordo	ORDO:329211	skos:broadMatch	ICD-10:H35.2	ICD10:H35.2	ordo.db	ProperSubClassOf	ORDO:329211	ICD10:H35.2	0.9	INCLUDED	NA
CAPOS_Syndrome	ordo	ORDO:1171	skos:broadMatch	ICD-10:G11.1	ICD10:G11.1	ordo.db	ProperSubClassOf	ORDO:1171	ICD10:G11.1	0.9	INCLUDED	NA
CATSHL_Syndrome	ordo	ORDO:85164	skos:broadMatch	ICD-10:Q87.2	ICD10:Q87.2	ordo.db	ProperSubClassOf	ORDO:85164	ICD10:Q87.2	0.9	INCLUDED	NA
CBL-related_Disorder	ordo	ORDO:363972	skos:narrowMatch	ICD-10:C93.3	ICD10:C93.3	ordo.db	ProperSubClassOf	ICD10:C93.3	ORDO:363972	0.9	INCLUDED	NA
CCDC115-CDG	ordo	ORDO:468684	skos:broadMatch	ICD-10:E77.8	ICD10:E77.8	ordo.db	ProperSubClassOf	ORDO:468684	ICD10:E77.8	0.9	INCLUDED	NA
CD16_Deficiency	ordo	ORDO:437552	skos:broadMatch	ICD-10:D84.8	ICD10:D84.8	ordo.db	ProperSubClassOf	ORDO:437552	ICD10:D84.8	0.9	INCLUDED	NA
CD27-related_lymphoproliferative_and_immune_disorder	ordo	ORDO:238505	skos:broadMatch	ICD-10:D47.9	ICD10:D47.9	ordo.db	ProperSubClassOf	ORDO:238505	ICD10:D47.9	0.9	INCLUDED	NA
CHARGE_Syndrome	ordo	ORDO:138	skos:broadMatch	ICD-10:Q87.8	ICD10:Q87.8	ordo.db	ProperSubClassOf	ORDO:138	ICD10:Q87.8	0.9	INCLUDED	NA
CHD8-Related_Neurodevelopmental_Disorder_with_Overgrowth	ordo	ORDO:642675	skos:broadMatch	ICD-10:Q87.3	ICD10:Q87.3	ordo.db	ProperSubClassOf	ORDO:642675	ICD10:Q87.3	0.9	INCLUDED	NA
CHILD_Syndrome	ordo	ORDO:139	skos:broadMatch	ICD-10:Q87.8	ICD10:Q87.8	ordo.db	ProperSubClassOf	ORDO:139	ICD10:Q87.8	0.9	INCLUDED	NA
CHOPS_Syndrome	ordo	ORDO:444077	skos:broadMatch	ICD-10:Q87.8	ICD10:Q87.8	ordo.db	ProperSubClassOf	ORDO:444077	ICD10:Q87.8	0.9	INCLUDED	NA
CHRNA1-associated_Fetal_Hypo-akinesia_Disorder_of_Prenatal_Onset	ordo	ORDO:33108	skos:broadMatch	ICD-10:Q79.8	ICD10:Q79.8	ordo.db	ProperSubClassOf	ORDO:33108	ICD10:Q79.8	0.9	INCLUDED	NA
CHST3-Related_Skeletal_Dysplasia	ordo	ORDO:263463	skos:broadMatch	ICD-10:Q74.8	ICD10:Q74.8	ordo.db	ProperSubClassOf	ORDO:263463	ICD10:Q74.8	0.9	INCLUDED	NA
CINCA_Syndrome	ordo	ORDO:1451	skos:broadMatch	ICD-10:E85.0	ICD10:E85.0	ordo.db	ProperSubClassOf	ORDO:1451	ICD10:E85.0	0.9	INCLUDED	NA
CLCN2-Related_Leukoencephalopathy	ordo	ORDO:363540	skos:broadMatch	ICD-10:E75.2	ICD10:E75.2	ordo.db	ProperSubClassOf	ORDO:363540	ICD10:E75.2	0.9	INCLUDED	NA
COG1-congenital_disorder_of_glycosylation	ordo	ORDO:263508	skos:broadMatch	ICD-10:E77.8	ICD10:E77.8	ordo.db	ProperSubClassOf	ORDO:263508	ICD10:E77.8	0.9	INCLUDED	NA
COG4-Congenital_Disorder_of_Glycosylation	ordo	ORDO:263501	skos:broadMatch	ICD-10:E77.8	ICD10:E77.8	ordo.db	ProperSubClassOf	ORDO:263501	ICD10:E77.8	0.9	INCLUDED	NA
COG7-Congenital_Disorder_of_Glycosylation	ordo	ORDO:79333	skos:broadMatch	ICD-10:E77.8	ICD10:E77.8	ordo.db	ProperSubClassOf	ORDO:79333	ICD10:E77.8	0.9	INCLUDED	NA
COL11A2_Skeletal_Spectrum	ordo	ORDO:166100	skos:broadMatch	ICD-10:Q87.0	ICD10:Q87.0	ordo.db	ProperSubClassOf	ORDO:166100	ICD10:Q87.0	0.9	INCLUDED	NA
COPA_Syndrome	ordo	ORDO:444092	skos:broadMatch	ICD-10:M35.8	ICD10:M35.8	ordo.db	ProperSubClassOf	ORDO:444092	ICD10:M35.8	0.9	INCLUDED	NA
COQ4-Related_Neonatal_Encephalomyopathy	ordo	ORDO:457185	skos:broadMatch	ICD-10:E88.8	ICD10:E88.8	ordo.db	ProperSubClassOf	ORDO:457185	ICD10:E88.8	0.9	INCLUDED	NA
COX4I2-Related_Pancreatic_Insufficiency-Anemia-Hyperostosis_Syndrome	ordo	ORDO:199337	skos:broadMatch	ICD-10:E88.8	ICD10:E88.8	ordo.db	ProperSubClassOf	ORDO:199337	ICD10:E88.8	0.9	INCLUDED	NA
CPT1C-Related_Hereditary_Spastic_Paraplegia	ordo	ORDO:444099	skos:broadMatch	ICD-10:G11.4	ICD10:G11.4	ordo.db	ProperSubClassOf	ORDO:444099	ICD10:G11.4	0.9	INCLUDED	NA
CTCF-related_Neurodevelopmental_Disorder	ordo	ORDO:363611	skos:broadMatch	ICD-10:Q87.8	ICD10:Q87.8	ordo.db	ProperSubClassOf	ORDO:363611	ICD10:Q87.8	0.9	INCLUDED	NA
CTLA4_Haploinsufficiency	ordo	ORDO:436159	skos:broadMatch	ICD-10:D84.8	ICD10:D84.8	ordo.db	ProperSubClassOf	ORDO:436159	ICD10:D84.8	0.9	INCLUDED	NA
CTNNB1_Neurodevelopmental_Disorder	ordo	ORDO:404473	skos:narrowMatch	ICD-10:G80.1	ICD10:G80.1	ordo.db	ProperSubClassOf	ICD10:G80.1	ORDO:404473	0.9	INCLUDED	NA
Calvarial_Doughnut_Lesions-bone_Fragility_Syndrome	ordo	ORDO:85192	skos:broadMatch	ICD-10:M85.8	ICD10:M85.8	ordo.db	ProperSubClassOf	ORDO:85192	ICD10:M85.8	0.9	INCLUDED	NA
Campomelic_Dysplasia	ordo	ORDO:140	skos:broadMatch	ICD-10:Q87.1	ICD10:Q87.1	ordo.db	ProperSubClassOf	ORDO:140	ICD10:Q87.1	0.9	INCLUDED	NA
Camurati-Engelmann_Disease	ordo	ORDO:1328	skos:exactMatch	ICD-10:Q78.3	ICD10:Q78.3	ordo.db	EquivalentTo	ORDO:1328	ICD10:Q78.3	0.95	INCLUDED	NA
Canavan_Disease	ordo	ORDO:141	skos:broadMatch	ICD-10:E75.2	ICD10:E75.2	ordo.db	ProperSubClassOf	ORDO:141	ICD10:E75.2	0.9	INCLUDED	NA
Capillary_Malformation-Arteriovenous_Malformation_Syndrome	ordo	ORDO:137667	skos:broadMatch	ICD-10:Q27.3	ICD10:Q27.3	ordo.db	ProperSubClassOf	ORDO:137667	ICD10:Q27.3	0.9	INCLUDED	NA
Carbamoyl_Phosphate_Synthetase_I_Deficiency	ordo	ORDO:147	skos:broadMatch	ICD-10:E72.2	ICD10:E72.2	ordo.db	ProperSubClassOf	ORDO:147	ICD10:E72.2	0.9	INCLUDED	NA
Carbonic_Anhydrase_VA_Deficiency	ordo	ORDO:401948	skos:broadMatch	ICD-10:E74.8	ICD10:E74.8	ordo.db	ProperSubClassOf	ORDO:401948	ICD10:E74.8	0.9	INCLUDED	NA
Cardiac_Facial_And_Digital_Anomalies_With_Developmental_Delay	ordo	ORDO:592570	skos:broadMatch	ICD-10:Q87.8	ICD10:Q87.8	ordo.db	ProperSubClassOf	ORDO:592570	ICD10:Q87.8	0.9	INCLUDED	NA
Cardiac_Valvular_Ehlers-Danlos_Syndrome	ordo	ORDO:230851	skos:broadMatch	ICD-10:Q79.6	ICD10:Q79.6	ordo.db	ProperSubClassOf	ORDO:230851	ICD10:Q79.6	0.9	INCLUDED	NA
Cardiofaciocutaneous_Syndrome	ordo	ORDO:1340	skos:broadMatch	ICD-10:Q87.8	ICD10:Q87.8	ordo.db	ProperSubClassOf	ORDO:1340	ICD10:Q87.8	0.9	INCLUDED	NA
Cardiomyopathy-Hypotonia-Lactic_Acidosis_Syndrome	ordo	ORDO:91130	skos:broadMatch	ICD-10:G71.3	ICD10:G71.3	ordo.db	ProperSubClassOf	ORDO:91130	ICD10:G71.3	0.9	INCLUDED	NA
