dismech_disorder	parent_mondo	parent_label	uncovered_child_mondo	child_label
Solitary_Fibrous_Tumor	MONDO:0016238	solitary fibrous tumor	MONDO:0021041	pleural solitary fibrous tumor
Solitary_Fibrous_Tumor	MONDO:0016238	solitary fibrous tumor	MONDO:0037737	peritoneal solitary fibrous tumor
Southern_Tick-Associated_Rash_Illness	MONDO:0025294	tick-borne infectious disease	MONDO:0000276	Powassan encephalitis
Southern_Tick-Associated_Rash_Illness	MONDO:0025294	tick-borne infectious disease	MONDO:0000331	Rickettsia helvetica spotted fever
Southern_Tick-Associated_Rash_Illness	MONDO:0025294	tick-borne infectious disease	MONDO:0001118	Queensland tick typhus
Southern_Tick-Associated_Rash_Illness	MONDO:0025294	tick-borne infectious disease	MONDO:0001621	tick-borne relapsing fever
Southern_Tick-Associated_Rash_Illness	MONDO:0025294	tick-borne infectious disease	MONDO:0005118	human granulocytic anaplasmosis
Southern_Tick-Associated_Rash_Illness	MONDO:0025294	tick-borne infectious disease	MONDO:0016003	ehrlichiosis
Southern_Tick-Associated_Rash_Illness	MONDO:0025294	tick-borne infectious disease	MONDO:0017572	tick-borne encephalitis
Southern_Tick-Associated_Rash_Illness	MONDO:0025294	tick-borne infectious disease	MONDO:0017882	Omsk hemorrhagic fever
Southern_Tick-Associated_Rash_Illness	MONDO:0025294	tick-borne infectious disease	MONDO:0958150	Borrelia miyamotoi disease
Southern_Tick-Associated_Rash_Illness	MONDO:0025294	tick-borne infectious disease	MONDO:1010205	southern tick-associated rash illness
Spinal_Cord_Ischemia	MONDO:0020688	spinal cord ischemia	MONDO:0021896	anterior spinal artery stroke
Spinal_Muscular_Atrophy	MONDO:0001516	spinal muscular atrophy	MONDO:0008452	spinal muscular atrophy, facioscapulohumeral type
Spinal_Muscular_Atrophy	MONDO:0001516	spinal muscular atrophy	MONDO:0008453	adult-onset proximal spinal muscular atrophy, autosomal dominant
Spinal_Muscular_Atrophy	MONDO:0001516	spinal muscular atrophy	MONDO:0008455	spinal muscular atrophy, segmental
Spinal_Muscular_Atrophy	MONDO:0001516	spinal muscular atrophy	MONDO:0010057	spinal muscular atrophy, Ryukyuan type
Spinal_Muscular_Atrophy	MONDO:0001516	spinal muscular atrophy	MONDO:0010058	scapuloperoneal spinal muscular atrophy, autosomal recessive
Spinal_Muscular_Atrophy	MONDO:0001516	spinal muscular atrophy	MONDO:0011585	autosomal recessive distal spinal muscular atrophy 2
Spinal_Muscular_Atrophy	MONDO:0001516	spinal muscular atrophy	MONDO:0011771	neuronopathy, distal hereditary motor, autosomal recessive 3
Spinal_Muscular_Atrophy	MONDO:0001516	spinal muscular atrophy	MONDO:0012608	neuronopathy, distal hereditary motor, autosomal recessive 4
Spinal_Muscular_Atrophy	MONDO:0001516	spinal muscular atrophy	MONDO:0013947	neuronopathy, distal hereditary motor, autosomal recessive 5
Spinal_Muscular_Atrophy	MONDO:0001516	spinal muscular atrophy	MONDO:0016113	bulbospinal muscular atrophy
Spinal_Muscular_Atrophy	MONDO:0001516	spinal muscular atrophy	MONDO:0018450	spinal muscular atrophy with respiratory distress type 2
Spinal_Muscular_Atrophy	MONDO:0001516	spinal muscular atrophy	MONDO:0019079	proximal spinal muscular atrophy
Spinal_Muscular_Atrophy	MONDO:0001516	spinal muscular atrophy	MONDO:0850170	spinal muscular atrophy type 0
Split_Hand_Foot_Malformation	MONDO:0016576	split hand-foot malformation	MONDO:0010736	split hand-foot malformation 2
Spondylocostal_Dysostosis	MONDO:0000359	spondylocostal dysostosis	MONDO:0010180	autosomal recessive spondylocostal dysostosis
Spondylocostal_Dysostosis	MONDO:0000359	spondylocostal dysostosis	MONDO:0015826	autosomal dominant spondylocostal dysostosis
Spondylocostal_Dysostosis	MONDO:0000359	spondylocostal dysostosis	MONDO:0981023	spondylocostal dysostosis 7, autosomal recessive
Squamous_Cell_Carcinoma_of_Penis	MONDO:0018352	squamous cell carcinoma of penis	MONDO:0004410	sarcomatoid penile squamous cell carcinoma
Squamous_Cell_Carcinoma_of_Penis	MONDO:0018352	squamous cell carcinoma of penis	MONDO:0004430	penis mixed squamous cell carcinoma
Squamous_Cell_Carcinoma_of_Penis	MONDO:0018352	squamous cell carcinoma of penis	MONDO:0004433	papillary carcinoma of the penis
Squamous_Cell_Carcinoma_of_Penis	MONDO:0018352	squamous cell carcinoma of penis	MONDO:0004671	penis carcinoma in situ
Squamous_Cell_Carcinoma_of_Penis	MONDO:0018352	squamous cell carcinoma of penis	MONDO:0020656	human papillomavirus-related penile squamous cell carcinoma
Stargardt_Disease	MONDO:0019353	Stargardt disease	MONDO:0009549	severe early-childhood-onset retinal dystrophy
Stargardt_Disease	MONDO:0019353	Stargardt disease	MONDO:0010819	Stargardt disease 3
Stargardt_Disease	MONDO:0019353	Stargardt disease	MONDO:0011370	Stargardt disease 4
Stargardt_Disease	MONDO:0019353	Stargardt disease	MONDO:0980722	Stargardt disease 5
Stickler_Syndrome_Type_1	MONDO:0007160	Stickler syndrome type 1	MONDO:0012287	Stickler syndrome, type I, nonsyndromic ocular
Stiff_Person_Syndrome	MONDO:0008491	stiff-person syndrome	MONDO:0018581	progressive encephalomyelitis with rigidity and myoclonus
Stiff_Person_Syndrome	MONDO:0008491	stiff-person syndrome	MONDO:0018625	classic stiff person syndrome
Stiff_Person_Syndrome	MONDO:0008491	stiff-person syndrome	MONDO:0018629	focal stiff limb syndrome
Synovial_Sarcoma	MONDO:0010434	synovial sarcoma	MONDO:0003465	fibrous synovial sarcoma
Synovial_Sarcoma	MONDO:0010434	synovial sarcoma	MONDO:0003467	mediastinum synovial sarcoma
Synovial_Sarcoma	MONDO:0010434	synovial sarcoma	MONDO:0003468	biphasic synovial sarcoma
Synovial_Sarcoma	MONDO:0010434	synovial sarcoma	MONDO:0005067	monophasic synovial sarcoma
Synovial_Sarcoma	MONDO:0010434	synovial sarcoma	MONDO:0006027	breast synovial sarcoma
Systemic_Lupus_Erythematosus	MONDO:0007915	systemic lupus erythematosus	MONDO:0013743	autosomal systemic lupus erythematosus type 16
Systemic_Lupus_Erythematosus	MONDO:0007915	systemic lupus erythematosus	MONDO:0018360	neonatal lupus erythematosus
Systemic_Lupus_Erythematosus	MONDO:0007915	systemic lupus erythematosus	MONDO:0019725	pediatric systemic lupus erythematosus
Systemic_Lupus_Erythematosus	MONDO:0007915	systemic lupus erythematosus	MONDO:0043985	central nervous system lupus
Systemic_Lupus_Erythematosus	MONDO:0007915	systemic lupus erythematosus	MONDO:0044113	bullous systemic lupus erythematosus
Systemic_Lupus_Erythematosus	MONDO:0007915	systemic lupus erythematosus	MONDO:0700323	systemic lupus erythematosus related to C4A
Systemic_Lupus_Erythematosus	MONDO:0007915	systemic lupus erythematosus	MONDO:0859083	systemic lupus erythematosus 17
Systemic_Lupus_Erythematosus	MONDO:0007915	systemic lupus erythematosus	MONDO:1060174	systemic lupus erythematosus related to C1QA
Systemic_Lupus_Erythematosus	MONDO:0007915	systemic lupus erythematosus	MONDO:1060176	systemic lupus erythematosus related to C1S
Systemic_Lupus_Erythematosus	MONDO:0007915	systemic lupus erythematosus	MONDO:1060185	systemic lupus erythematosus 18
Systemic_Mastocytosis	MONDO:0016586	systemic mastocytosis	MONDO:0019025	extracutaneous mastocytoma
Systemic_Sclerosis	MONDO:0005100	systemic sclerosis	MONDO:0002047	pulmonary systemic sclerosis
Systemic_Sclerosis	MONDO:0005100	systemic sclerosis	MONDO:0005019	diffuse scleroderma
Systemic_Sclerosis	MONDO:0005100	systemic sclerosis	MONDO:0008418	scleroderma, familial progressive
Systemic_Sclerosis	MONDO:0005100	systemic sclerosis	MONDO:0016356	diffuse cutaneous systemic sclerosis
Systemic_Sclerosis	MONDO:0005100	systemic sclerosis	MONDO:0016358	limited cutaneous systemic sclerosis
Systemic_Sclerosis	MONDO:0005100	systemic sclerosis	MONDO:0016359	limited systemic sclerosis
TGFBI_Corneal_Dystrophies	MONDO:0000764	epithelial-stromal TGFBI dystrophy	MONDO:0001490	corneal granular dystrophy
TGFBI_Corneal_Dystrophies	MONDO:0000764	epithelial-stromal TGFBI dystrophy	MONDO:0007375	epithelial basement membrane dystrophy
TGFBI_Corneal_Dystrophies	MONDO:0000764	epithelial-stromal TGFBI dystrophy	MONDO:0012044	corneal dystrophy, lattice type 3A
TTN_Related_Myopathy_Dominant_Negative_TTNsv	MONDO:0100494	autosomal dominant titinopathy	MONDO:0010870	tibial muscular dystrophy
TTN_Related_Myopathy_Dominant_Negative_TTNsv	MONDO:0100494	autosomal dominant titinopathy	MONDO:0011362	myopathy, myofibrillar, 9, with early respiratory failure
TTN_Related_Myopathy_Dominant_Negative_TTNsv	MONDO:0100494	autosomal dominant titinopathy	MONDO:0011400	dilated cardiomyopathy 1G
TTN_Related_Myopathy_Dominant_Negative_TTNsv	MONDO:0100494	autosomal dominant titinopathy	MONDO:0013412	hypertrophic cardiomyopathy 9
TUBB3-related_Tubulinopathy	MONDO:0100154	TUBB3-related tubulinopathy	MONDO:0010912	fibrosis of extraocular muscles, congenital, 3A, with or without extraocular involvement
Tay-Sachs_Disease	MONDO:0010100	Tay-Sachs disease	MONDO:0017724	Tay-Sachs disease, b variant, infantile form
Tay-Sachs_Disease	MONDO:0010100	Tay-Sachs disease	MONDO:0017725	Tay-Sachs disease, b variant, juvenile form
Tay-Sachs_Disease	MONDO:0010100	Tay-Sachs disease	MONDO:0017726	Tay-Sachs disease, B variant, adult form
Tay-Sachs_Disease	MONDO:0010100	Tay-Sachs disease	MONDO:0017728	Tay-Sachs disease, B1 variant
Temporal_Lobe_Epilepsy	MONDO:0005115	temporal lobe epilepsy	MONDO:0011965	familial temporal lobe epilepsy 2
Temporal_Lobe_Epilepsy	MONDO:0005115	temporal lobe epilepsy	MONDO:0012706	familial temporal lobe epilepsy 4
Temporal_Lobe_Epilepsy	MONDO:0005115	temporal lobe epilepsy	MONDO:0014639	familial temporal lobe epilepsy 7
Temporal_Lobe_Epilepsy	MONDO:0005115	temporal lobe epilepsy	MONDO:0014650	familial temporal lobe epilepsy 8
Temporal_Lobe_Epilepsy	MONDO:0005115	temporal lobe epilepsy	MONDO:0700090	epilepsy, familial temporal lobe, 1
Temporal_Lobe_Epilepsy	MONDO:0005115	temporal lobe epilepsy	MONDO:0800493	familial mesial temporal lobe epilepsy
Testicular_Germ_Cell_Tumor	MONDO:0010108	testicular germ cell tumor	MONDO:0002874	testicular pure germ cell tumor
Testicular_Germ_Cell_Tumor	MONDO:0010108	testicular germ cell tumor	MONDO:0003510	malignant testicular germ cell tumor
Testicular_Germ_Cell_Tumor	MONDO:0010108	testicular germ cell tumor	MONDO:0003758	childhood testicular germ cell tumor
Testicular_Germ_Cell_Tumor	MONDO:0010108	testicular germ cell tumor	MONDO:0006447	testicular non-seminomatous germ cell tumor
Testicular_Germ_Cell_Tumor	MONDO:0010108	testicular germ cell tumor	MONDO:0010274	testicular germ cell tumor 1
Testicular_Germ_Cell_Tumor	MONDO:0010108	testicular germ cell tumor	MONDO:0018193	testicular teratoma
Testicular_Seminoma	MONDO:0003669	testicular seminoma	MONDO:0003973	tubular variant testicular seminoma
Testicular_Seminoma	MONDO:0003669	testicular seminoma	MONDO:0004168	cribriform variant testicular seminoma
Testicular_Seminoma	MONDO:0003669	testicular seminoma	MONDO:0004541	pseudoglandular variant testicular seminoma
Testicular_Seminoma	MONDO:0003669	testicular seminoma	MONDO:0020513	spermatocytic seminoma
Testicular_Sex_Cord_Stromal_Neoplasm	MONDO:0003125	testicular sex cord-stromal neoplasm	MONDO:0001472	testicular lymphoma
Testicular_Sex_Cord_Stromal_Neoplasm	MONDO:0003125	testicular sex cord-stromal neoplasm	MONDO:0002479	Sertoli-Leydig cell tumor
Testicular_Sex_Cord_Stromal_Neoplasm	MONDO:0003125	testicular sex cord-stromal neoplasm	MONDO:0002698	testicular gonadoblastoma
Testicular_Sex_Cord_Stromal_Neoplasm	MONDO:0003125	testicular sex cord-stromal neoplasm	MONDO:0004324	testicular fibroma
Testicular_Sex_Cord_Stromal_Neoplasm	MONDO:0003125	testicular sex cord-stromal neoplasm	MONDO:0004325	testicular thecoma
Testicular_Sex_Cord_Stromal_Neoplasm	MONDO:0003125	testicular sex cord-stromal neoplasm	MONDO:0700037	testicular fibrothecoma
Testicular_Sex_Cord_Stromal_Neoplasm	MONDO:0003125	testicular sex cord-stromal neoplasm	MONDO:0850126	testicular sex cord-stromal benign neoplasm
Tetanus	MONDO:0005526	tetanus	MONDO:0001737	tetanus neonatorum
Thanatophoric_Dysplasia_Type_2	MONDO:0008547	thanatophoric dysplasia type 2	MONDO:0007994	micromelic bone dysplasia with cloverleaf skull
Thomsen_and_Becker_disease	MONDO:0009710	Thomsen and Becker disease	MONDO:0009715	myotonia congenita, autosomal recessive
Thunderstorm_Asthma	MONDO:0004784	allergic asthma	MONDO:0025556	isocyanate induced asthma
Thymic_Carcinoma	MONDO:0006451	thymic carcinoma	MONDO:0002592	invasive malignant thymoma
Thymic_Carcinoma	MONDO:0006451	thymic carcinoma	MONDO:0003209	thymus gland adenocarcinoma
Thymic_Carcinoma	MONDO:0006451	thymic carcinoma	MONDO:0003493	thymus squamous cell carcinoma
Thymic_Carcinoma	MONDO:0006451	thymic carcinoma	MONDO:0003976	malignant type AB thymoma
Thymic_Carcinoma	MONDO:0006451	thymic carcinoma	MONDO:0004297	lymphoepithelioma-like thymic carcinoma
Thymic_Carcinoma	MONDO:0006451	thymic carcinoma	MONDO:0004475	thymus clear cell carcinoma
Thymic_Carcinoma	MONDO:0006451	thymic carcinoma	MONDO:0006452	thymic sarcomatoid carcinoma
Thymic_Carcinoma	MONDO:0006451	thymic carcinoma	MONDO:0006455	thymic undifferentiated carcinoma
Thymic_Carcinoma	MONDO:0006451	thymic carcinoma	MONDO:0020516	thymic neuroendocrine carcinoma
Thymoma	MONDO:0006456	thymoma	MONDO:0002587	encapsulated thymoma
Thymoma	MONDO:0006456	thymoma	MONDO:0002588	thymoma type A
Thymoma	MONDO:0006456	thymoma	MONDO:0002590	combined thymoma
Thymoma	MONDO:0006456	thymoma	MONDO:0002592	invasive malignant thymoma
Thymoma	MONDO:0006456	thymoma	MONDO:0004147	noninvasive malignant thymoma
Thymoma	MONDO:0006456	thymoma	MONDO:0010127	thymoma, familial
Thymoma	MONDO:0006456	thymoma	MONDO:0016974	thymoma type B
Thymoma	MONDO:0006456	thymoma	MONDO:0016975	thymoma type AB
Thyroid_Follicular_Carcinoma	MONDO:0005034	thyroid gland follicular carcinoma	MONDO:0002821	trabecular follicular adenocarcinoma
Thyroid_Follicular_Carcinoma	MONDO:0005034	thyroid gland follicular carcinoma	MONDO:0006886	thyroid gland papillary and follicular carcinoma
Thyroid_Follicular_Carcinoma	MONDO:0005034	thyroid gland follicular carcinoma	MONDO:0008566	thyroid cancer, nonmedullary, 2
Thyroid_Follicular_Carcinoma	MONDO:0005034	thyroid gland follicular carcinoma	MONDO:0011836	thyroid Hurthle cell carcinoma
Thyroid_Follicular_Carcinoma	MONDO:0005034	thyroid gland follicular carcinoma	MONDO:0014681	thyroid cancer, nonmedullary, 4
Thyroid_Follicular_Carcinoma	MONDO:0005034	thyroid gland follicular carcinoma	MONDO:0014682	thyroid cancer, nonmedullary, 5
Timothy_Syndrome	MONDO:0010979	Timothy syndrome	MONDO:0021171	Timothy syndrome, classic type
Timothy_Syndrome	MONDO:0010979	Timothy syndrome	MONDO:0021172	Timothy syndrome, atypical type
Tooth_Agenesis	MONDO:0005486	tooth agenesis	MONDO:0007129	tooth agenesis, selective, 1
Tooth_Agenesis	MONDO:0005486	tooth agenesis	MONDO:0010741	tooth agenesis, selective, X-linked, 1
Tooth_Agenesis	MONDO:0005486	tooth agenesis	MONDO:0011265	tooth agenesis, selective, 2
Tooth_Agenesis	MONDO:0005486	tooth agenesis	MONDO:0011477	tooth agenesis, selective, 3
Tooth_Agenesis	MONDO:0005486	tooth agenesis	MONDO:0012583	tooth agenesis, selective, 5
Tooth_Agenesis	MONDO:0005486	tooth agenesis	MONDO:0014749	tooth agenesis, selective, 7
Tooth_Agenesis	MONDO:0005486	tooth agenesis	MONDO:0014901	tooth agenesis, selective, 8
Tooth_Agenesis	MONDO:0005486	tooth agenesis	MONDO:0014999	tooth agenesis, selective, 9
Tooth_Agenesis	MONDO:0005486	tooth agenesis	MONDO:0100535	hypodontia/oligodontia with orofacial cleft
Tooth_Agenesis	MONDO:0005486	tooth agenesis	MONDO:0100536	tooth agenesis, selective, with orofacial cleft
Tooth_Agenesis	MONDO:0005486	tooth agenesis	MONDO:0859339	tooth agenesis, selective, 10
Transitional_Cell_Carcinoma	MONDO:0006474	transitional cell carcinoma	MONDO:0002828	Bartholin gland transitional cell carcinoma
Transitional_Cell_Carcinoma	MONDO:0006474	transitional cell carcinoma	MONDO:0002832	endometrial transitional cell carcinoma
Transitional_Cell_Carcinoma	MONDO:0006474	transitional cell carcinoma	MONDO:0002833	fallopian tube transitional cell carcinoma
Transitional_Cell_Carcinoma	MONDO:0006474	transitional cell carcinoma	MONDO:0002834	primary prostate urothelial carcinoma
Transitional_Cell_Carcinoma	MONDO:0006474	transitional cell carcinoma	MONDO:0002837	sarcomatoid transitional cell carcinoma
Transitional_Cell_Carcinoma	MONDO:0006474	transitional cell carcinoma	MONDO:0006343	ovarian transitional cell carcinoma
Transitional_Cell_Carcinoma	MONDO:0006474	transitional cell carcinoma	MONDO:0006350	papillary transitional cell carcinoma
Transitional_Cell_Carcinoma	MONDO:0006474	transitional cell carcinoma	MONDO:0016272	transitional cell carcinoma of the corpus uteri
Travelers_Diarrhea	MONDO:0001673	diarrheal disease	MONDO:0000249	secretory diarrhea
Travelers_Diarrhea	MONDO:0001673	diarrheal disease	MONDO:0000251	diarrheal disease secondary to altered bowel motility
Travelers_Diarrhea	MONDO:0001673	diarrheal disease	MONDO:0000252	inflammatory diarrhea
Travelers_Diarrhea	MONDO:0001673	diarrheal disease	MONDO:0000257	acute diarrhea
Travelers_Diarrhea	MONDO:0001673	diarrheal disease	MONDO:0000824	congenital diarrhea
Travelers_Diarrhea	MONDO:0001673	diarrheal disease	MONDO:0044751	chronic diarrheal disease
Travelers_Diarrhea	MONDO:0001673	diarrheal disease	MONDO:0045030	non-infectious diarrheal disease
Trichothiodystrophy	MONDO:0018053	trichothiodystrophy	MONDO:0002470	photosensitive trichothiodystrophy
Trichothiodystrophy	MONDO:0018053	trichothiodystrophy	MONDO:0010495	trichothiodystrophy 5, nonphotosensitive
Trichothiodystrophy	MONDO:0018053	trichothiodystrophy	MONDO:0014841	trichothiodystrophy 6, nonphotosensitive
Trichothiodystrophy	MONDO:0018053	trichothiodystrophy	MONDO:0021013	trichothiodystrophy 4, nonphotosensitive
Trichothiodystrophy	MONDO:0018053	trichothiodystrophy	MONDO:0030517	trichothiodystrophy 8, nonphotosensitive
Trichothiodystrophy	MONDO:0018053	trichothiodystrophy	MONDO:0030518	trichothiodystrophy 9, nonphotosensitive
Trichothiodystrophy	MONDO:0018053	trichothiodystrophy	MONDO:0032806	trichothiodystrophy 7, nonphotosensitive
Triphalangeal_Thumb_Polysyndactyly	MONDO:0008270	polydactyly of a triphalangeal thumb	MONDO:0017525	polydactyly of a triphalangeal thumb, unilateral
Triphalangeal_Thumb_Polysyndactyly	MONDO:0008270	polydactyly of a triphalangeal thumb	MONDO:0017526	polydactyly of a triphalangeal thumb, bilateral
Triple_Negative_Breast_Cancer	MONDO:0005494	triple-negative breast carcinoma	MONDO:0004984	basal-like breast carcinoma
Tuberculosis	MONDO:0018076	tuberculosis	MONDO:0000368	extrapulmonary tuberculosis
Tuberculosis	MONDO:0018076	tuberculosis	MONDO:0006052	pulmonary tuberculosis
Tuberculosis	MONDO:0018076	tuberculosis	MONDO:0006743	endocrine tuberculosis
Tuberculosis	MONDO:0018076	tuberculosis	MONDO:0021943	tuberculoma
Tuberculosis	MONDO:0018076	tuberculosis	MONDO:0040753	latent tuberculosis infection
Tuberculosis	MONDO:0018076	tuberculosis	MONDO:0041806	drug-resistant tuberculosis
Tuberculosis	MONDO:0018076	tuberculosis	MONDO:0100481	active tuberculosis
Tuberculosis	MONDO:0018076	tuberculosis	MONDO:0850417	tuberculous encephalopathy
Tuberculosis	MONDO:0018076	tuberculosis	MONDO:0957461	primary tuberculous lymphadenitis
Tuberculosis	MONDO:0018076	tuberculosis	MONDO:0957463	primary bone and joint tuberculosis
Tuberculosis	MONDO:0018076	tuberculosis	MONDO:0957465	multifocal tuberculosis
Tuberculosis	MONDO:0018076	tuberculosis	MONDO:0957466	primary tuberculosis of the digestive system
Tuberous_Sclerosis_Complex	MONDO:0001734	tuberous sclerosis	MONDO:0008612	tuberous sclerosis 1
Tuberous_Sclerosis_Complex	MONDO:0001734	tuberous sclerosis	MONDO:0013199	tuberous sclerosis 2
Tularemia	MONDO:0018077	tularemia	MONDO:0000320	glandular tularemia
Tularemia	MONDO:0018077	tularemia	MONDO:0000321	typhoidal tularemia
Tularemia	MONDO:0018077	tularemia	MONDO:0001413	ulceroglandular tularemia
Tularemia	MONDO:0018077	tularemia	MONDO:0001665	oculoglandular tularemia
