disorder	mondo_id	n_dismech	n_kg	n_overlap	kg_only	dismech_only
PGM2L1_Deficiency	MONDO:0700092	1	702	1	HGNC:10057(RNF13);HGNC:10061(RNF2);HGNC:10152(RNU2-2);HGNC:10193(RNU4-2);HGNC:10212(RNU5B-1);HGNC:10258(RORA);HGNC:10298(RPL10);HGNC:10432(RPS6KA3);HGNC:10439(RPS6KC1);HGNC:10461(CLIP1);HGNC:10537(SARS1);HGNC:10585(SCN1A);HGNC:10586(SCN1B);HGNC:10588(SCN2A);HGNC:10590(SCN3A);HGNC:10596(SCN8A);HGNC:10648(AIMP1);HGNC:10663(NEMF);HGNC:10717(SEL1L);HGNC:10739(SEMA6B);HGNC:10760(SET);HGNC:10780(SRSF1);HGNC:10781(TRA2B);HGNC:10852(SHMT2);HGNC:10857(SIAH1);HGNC:10866(ST3GAL3);HGNC:10879(STIL);HGNC:10911(SLC12A2);HGNC:10923(SLC16A2);HGNC:10940(SLC1A2);HGNC:10941(SLC1A3);HGNC:10982(SLC25A12);HGNC:11005(SLC2A1);HGNC:11018(SLC32A1);HGNC:11042(SLC6A1);HGNC:11098(SMARCA2);HGNC:11111(SMC1A);HGNC:11114(KDM5C);HGNC:1112(NCAPH);HGNC:11123(SMS);HGNC:11137(SNAPC4);HGNC:11142(SIK1);HGNC:11164(SNRPN);HGNC:11199(SOX3);HGNC:11254(SPOP);HGNC:11273(SPTAN1);HGNC:11275(SPTBN1);HGNC:11354(STAG1);HGNC:11397(PLK4);HGNC:11402(SRPK3);HGNC:11405(BRSK2);HGNC:11411(CDKL5);HGNC:11433(STX1A);HGNC:11444(STXBP1);HGNC:11465(SUPT16H);HGNC:1148(BUB1);HGNC:11494(SYN1);HGNC:11497(SYNGAP1);HGNC:11503(SYNJ1);HGNC:11506(SYP);HGNC:11535(TAF1);HGNC:11537(TAF4);HGNC:11546(TAF13);HGNC:11586(TBL2);HGNC:11590(TBR1);HGNC:11616(TCEAL1);HGNC:1162(FRA10AC1);HGNC:11631(TCF20);HGNC:11634(TCF4);HGNC:11641(TCF7L2);HGNC:11655(TCP1);HGNC:11752(TFE3);HGNC:11805(TIAM1);HGNC:1184(FERRY3);HGNC:11842(TLK2);HGNC:11854(TSPAN7);HGNC:11868(TRAPPC10);HGNC:11953(TNR);HGNC:11957(MED12);HGNC:11968(CNPY3);HGNC:12017(TPR);HGNC:12303(TRIO);HGNC:12306(TRIP12);HGNC:12412(TUBB2A);HGNC:12472(UBE2A);HGNC:12499(UBE4A);HGNC:12525(UGDH);HGNC:12527(UGP2);HGNC:12630(USP7);HGNC:12632(USP9X);HGNC:12643(VAMP2);HGNC:12651(VARS1);HGNC:12691(EZR);HGNC:12718(VRK1);HGNC:12729(WARS1);HGNC:12730(WARS2);HGNC:12732(WASF1);HGNC:12739(WBP4);HGNC:12741(EIF4H);HGNC:12799(WWOX);HGNC:12852(YWHAG);HGNC:12855(YWHAZ);HGNC:12869(ZFX);HGNC:12927(ZNF142);HGNC:12989(ZMYM2);HGNC:12997(ZSCAN10);HGNC:13013(KAT6A);HGNC:13030(ZBTB18);HGNC:13054(ZMYM3);HGNC:13081(SCAPER);HGNC:13128(ZNF711);HGNC:13156(ZNF81);HGNC:13222(BCL11B);HGNC:13254(FTSJ1);HGNC:13315(HDAC8);HGNC:13339(KIF4A);HGNC:13398(NSDHL);HGNC:13420(PRUNE1);HGNC:13429(RLIM);HGNC:13449(SLITRK2);HGNC:13486(USP27X);HGNC:13540(ATP9A);HGNC:13590(FBXO11);HGNC:13607(FBXW11);HGNC:13610(KDM2B);HGNC:1362(FRRS1L);HGNC:13723(CTCF);HGNC:13760(CYFIP2);HGNC:13811(SLC4A10);HGNC:13818(SLC12A5);HGNC:13831(WDR11);HGNC:1388(CACNA1A);HGNC:1389(CACNA1B);HGNC:1390(CACNA1C);HGNC:1392(CACNA1E);HGNC:1396(CACNA1I);HGNC:1399(CACNA2D1);HGNC:1406(CACNG2);HGNC:14063(HDAC4);HGNC:14074(FMN2);HGNC:14135(PIGQ);HGNC:14214(CIC);HGNC:1424(CAD);HGNC:14255(BRPF1);HGNC:14262(AUTS2);HGNC:14270(PCDH19);HGNC:14282(IRF2BPL);HGNC:14288(NTNG2);HGNC:14406(PTPN23);HGNC:14409(SLC25A19);HGNC:14543(WNK3);HGNC:14561(ARHGEF9);HGNC:1460(CAMK2A);HGNC:1461(CAMK2B);HGNC:1463(CAMK2G);HGNC:14630(CRELD1);HGNC:14677(DEAF1);HGNC:14881(ZEB2);HGNC:14896(SPTBN4);HGNC:14957(PUM1);HGNC:14966(PXDN);HGNC:1497(CASK);HGNC:1503(CASP2);HGNC:15505(MBOAT7);HGNC:15573(SETBP1);HGNC:15579(TRIM8);HGNC:15717(GEMIN4);HGNC:15736(HID1);HGNC:15751(NAPB);HGNC:15762(CRNKL1);HGNC:15766(ADNP);HGNC:15807(ZNF335);HGNC:15840(KMT2B);HGNC:15908(NAA20);HGNC:15917(PLCB1);HGNC:15998(NAV3);HGNC:160(ACTL6B);HGNC:16050(MED12L);HGNC:16068(PCNT);HGNC:1616(CCT3);HGNC:16405(BUD23);HGNC:16410(DNAJC30);HGNC:16491(PIDD1);HGNC:16493(ZMIZ1);HGNC:16499(RAB39B);HGNC:16510(FBXO31);HGNC:16639(SRRM2);HGNC:16691(TUBGCP4);HGNC:16712(FBXW7);HGNC:16716(DHX30);HGNC:16740(ZBTB11);HGNC:16803(UBE3C);HGNC:16806(UBR5);HGNC:16816(CHD5);HGNC:16850(CTR9);HGNC:16918(SYNCRIP);HGNC:16974(SRCAP);HGNC:17028(SNF8);HGNC:17035(EXOSC8);HGNC:17052(SEC31A);HGNC:17123(SLC9A7);HGNC:17145(SNAPIN);HGNC:17210(DHX37);HGNC:17258(AGTPBP1);HGNC:17272(CPAP);HGNC:17300(TAF8);HGNC:17340(PRPF8);HGNC:17342(BRWD3);HGNC:1738(CDC42BPB);HGNC:17380(ANAPC7);HGNC:17474(ESAM);HGNC:1754(CDH15);HGNC:17597(NCDN);HGNC:17619(NDE1);HGNC:1770(CDK10);HGNC:1773(CDK4);HGNC:17735(TMEM63B);HGNC:1777(CDK6);HGNC:17770(RALGAPA1);HGNC:1779(CDK8);HGNC:17933(KAT8);HGNC:17939(SLC45A1);HGNC:17944(EXOSC3);HGNC:17992(TRPM3);HGNC:18037(ARID2);HGNC:18039(KDM5B);HGNC:18044(SLC38A3);HGNC:18060(ARX);HGNC:18127(TUBGCP6);HGNC:18145(PHF6);HGNC:18248(ELP2);HGNC:18287(VPS37D);HGNC:18305(ATP6AP2);HGNC:18318(ASXL1);HGNC:18410(ZNF292);HGNC:18420(SETD2);HGNC:18423(DEPDC5);HGNC:18475(ZDHHC9);HGNC:18541(KMT2E);HGNC:1856(CENPE);HGNC:18669(PALS1);HGNC:18672(CDK5RAP2);HGNC:18697(ASCC3);HGNC:18704(NAA10);HGNC:18756(RHOBTB2);HGNC:18786(FAM50A);HGNC:18801(POGZ);HGNC:18865(KCNT1);HGNC:18866(KCNT2);HGNC:19036(MAST3);HGNC:19048(ASPM);HGNC:19068(METTL27);HGNC:19073(THOC2);HGNC:19088(ASH1L);HGNC:19133(HS6ST2);HGNC:1917(CHD2);HGNC:19181(KIF14);HGNC:19190(DOCK7);HGNC:19191(DOCK8);HGNC:19263(LMAN2L);HGNC:19274(TTC5);HGNC:19304(SCAF4);HGNC:19309(KANK1);HGNC:19338(CDK19);HGNC:19344(DENND5A);HGNC:19347(CUX2);HGNC:19353(SIN3A);HGNC:19354(SIN3B);HGNC:1937(CHKA);HGNC:19405(PGBD5);HGNC:19701(CNKSR2);HGNC:19829(FAM177A1);HGNC:1985(CIT);HGNC:1989(TBCB);HGNC:19943(TRAPPC4);HGNC:19954(SLC25A22);HGNC:20(AARS1);HGNC:20043(GEMIN5);HGNC:201(ADAM22);HGNC:20184(JKAMP);HGNC:2021(CLCN3);HGNC:2022(CLCN4);HGNC:20311(CHAMP1);HGNC:20340(PRICKLE2);HGNC:20344(UBR7);HGNC:20439(UPF3B);HGNC:20444(MBD5);HGNC:20509(ZC3H14);HGNC:20566(SV2A);HGNC:20603(DHDDS);HGNC:2063(CLIC2);HGNC:20637(DPYSL5);HGNC:20672(PHF8);HGNC:20718(OTUD7A);HGNC:20751(WDFY3);HGNC:20759(RBSN);HGNC:2092(CLTC);HGNC:20967(NACC1);HGNC:20973(ADGRL1);HGNC:20990(PHACTR1);HGNC:21042(NUS1);HGNC:21205(LINGO1);HGNC:21316(ANKRD11);HGNC:21610(LNPK);HGNC:21637(SATB2);HGNC:21701(BRAT1);HGNC:2183(VPS13B);HGNC:2205(CERT1);HGNC:2232(COPB2);HGNC:22474(MED13);HGNC:226(ADARB1);HGNC:22962(MED13L);HGNC:23018(TMEM270);HGNC:23066(TRAPPC6B);HGNC:23089(SLC13A5);HGNC:2309(CPLX1);HGNC:23150(UNC13A);HGNC:23204(KIRREL3);HGNC:23214(EXOC7);HGNC:23230(UBA5);HGNC:2326(CPSF3);HGNC:23319(NTNG1);HGNC:23339(ACBD6);HGNC:23386(MYCBP2);HGNC:2340(CRADD);HGNC:2348(CREBBP);HGNC:23529(NSUN6);HGNC:23575(ANKRD17);HGNC:236(ADCY5);HGNC:23625(RUSC2);HGNC:2372(MED23);HGNC:2377(MED27);HGNC:23794(PACS2);HGNC:23807(THUMPD1);HGNC:24036(APC2);HGNC:24054(KNL1);HGNC:24124(ACTL6A);HGNC:24128(TM2D3);HGNC:24152(RSRC1);HGNC:24270(DPH5);HGNC:24281(OTUD6B);HGNC:24283(KMT5B);HGNC:24286(RRP7A);HGNC:24305(NCAPD2);HGNC:245(ADD3);HGNC:24502(WDR62);HGNC:24539(NECAP1);HGNC:24555(INTS1);HGNC:2457(CSNK2A1);HGNC:2460(CSNK2B);HGNC:24614(EEFSEC);HGNC:24659(EXOC8);HGNC:24682(FLVCR1);HGNC:24713(QRICH1);HGNC:24750(ZNF699);HGNC:24824(FZR1);HGNC:2484(CSTF2);HGNC:24866(CEP104);HGNC:24931(ZC4H2);HGNC:24948(DOT1L);HGNC:24968(EXOC2);HGNC:25006(METTL5);HGNC:25056(KLHL20);HGNC:25072(WDR45B);HGNC:2514(CTNNB1);HGNC:2516(CTNND2);HGNC:25189(ALKBH8);HGNC:25198(SLC25A46);HGNC:25230(AHDC1);HGNC:25287(LMBRD2);HGNC:25305(NSRP1);HGNC:25363(TMEM222);HGNC:25402(OTUD5);HGNC:25403(SASS6);HGNC:25416(ATXN7L3);HGNC:2550(CELF2);HGNC:25525(NDC1);HGNC:2553(CUL3);HGNC:25536(DALRD3);HGNC:25543(SHQ1);HGNC:25544(MSL2);HGNC:2555(CUL4B);HGNC:25551(SMG8);HGNC:25557(PRMT7);HGNC:25566(SETD5);HGNC:25567(ATAD3A);HGNC:2557(CUX1);HGNC:25604(TRAPPC14);HGNC:25640(UFSP2);HGNC:25657(BCORL1);HGNC:2567(OFD1);HGNC:257(ADK);HGNC:25712(PGAP1);HGNC:25726(LAS1L);HGNC:25763(SMG9);HGNC:25777(RFX7);HGNC:25799(GUF1);HGNC:25821(ZNF668);HGNC:2586(CLIP2);HGNC:25897(MFSD2A);HGNC:25956(VPS50);HGNC:25973(GON4L);HGNC:25980(TRMT1);HGNC:25985(PIGG);HGNC:25994(NSUN2);HGNC:26033(PUS7);HGNC:26048(INTS8);HGNC:26052(INTS11);HGNC:26114(EDC3);HGNC:26239(STEEP1);HGNC:26392(PTCHD1);HGNC:26517(KICS2);HGNC:26611(HECTD4);HGNC:26933(SPOUT1);HGNC:26941(UFC1);HGNC:26965(PTPMT1);HGNC:26988(METTL23);HGNC:2745(DDX3X);HGNC:2747(DDX6);HGNC:2750(DHX9);HGNC:27609(EMC10);HGNC:28214(FRMD5);HGNC:28242(HPDL);HGNC:28295(CCDC32);HGNC:28596(B3GALNT2);HGNC:28662(DOHH);HGNC:2869(DHPS);HGNC:28762(AFG2B);HGNC:28845(MED25);HGNC:28952(NCAPD3);HGNC:28957(EMC1);HGNC:29007(FRMPD4);HGNC:29010(SETD1A);HGNC:29012(KDM6B);HGNC:2902(DLG3);HGNC:29029(TTI1);HGNC:2903(DLG4);HGNC:29040(SZT2);HGNC:29046(FBXO28);HGNC:29059(IQSEC2);HGNC:2908(DLL1);HGNC:29086(CEP135);HGNC:29101(ANKLE2);HGNC:29112(IQSEC1);HGNC:29136(KDM4B);HGNC:29174(WASHC4);HGNC:29183(TBC1D2B);HGNC:29187(SETD1B);HGNC:29190(TNRC6B);HGNC:29203(TBC1D24);HGNC:29204(SVBP);HGNC:29215(SHROOM4);HGNC:29259(TAOK1);HGNC:2928(DMD);HGNC:29298(CEP152);HGNC:29316(ZSWIM6);HGNC:29331(EPG5);HGNC:29347(KLHL15);HGNC:2938(DMXL2);HGNC:29415(ZNF526);HGNC:29433(NEXMIF);HGNC:29529(TBL1XR1);HGNC:29561(ARV1);HGNC:2961(DYNC1H1);HGNC:2964(DYNC1I2);HGNC:2972(DNM1);HGNC:29812(DCPS);HGNC:29853(HECW2);HGNC:29866(NFASC);HGNC:29873(NKAP);HGNC:29877(UBAP2L);HGNC:2989(DOCK3);HGNC:29929(NUP37);HGNC:29947(TRAK1);HGNC:30031(PI4K2A);HGNC:30032(PACS1);HGNC:3010(DPP6);HGNC:3014(DPYSL2);HGNC:30185(CRBN);HGNC:30203(WDR83OS);HGNC:30212(TANC2);HGNC:30237(CC2D1A);HGNC:30242(TUSC3);HGNC:30262(PYCR2);HGNC:30414(TMEM147);HGNC:3046(PIGP);HGNC:30563(PARS2);HGNC:30595(PPP1R21);HGNC:30739(TMX2);HGNC:30765(TNIK);HGNC:30775(GTF2IRD2);HGNC:30778(GATAD2B);HGNC:30782(NAA15);HGNC:30832(TRAPPC9);HGNC:30881(ALG13);HGNC:30892(HUWE1);HGNC:3091(DYRK1A);HGNC:30922(LINS1);HGNC:3182(PHC1);HGNC:3192(EEF1A2);HGNC:32(ABCA2);HGNC:3208(EEF1B2);HGNC:3211(EEF1D);HGNC:3262(AGO1);HGNC:3263(AGO2);HGNC:3267(EIF2S3);HGNC:3275(EIF3F);HGNC:3284(EIF4A2);HGNC:32949(SMPD4);HGNC:3300(EIF5A);HGNC:33154(ELFN1);HGNC:3327(ELN);HGNC:3332(MARK2);HGNC:3373(EP300);HGNC:3378(EPB41L1);HGNC:33782(PTRHD1);HGNC:338(AGTR2);HGNC:34016(RNU4ATAC);HGNC:3432(ERBB4);HGNC:3571(ACSL4);HGNC:3581(BPTF);HGNC:3629(FDFT1);HGNC:3649(FEM1B);HGNC:3668(FGF12);HGNC:3670(FGF13);HGNC:37216(LIPT2);HGNC:3722(FKBP6);HGNC:3776(AFF2);HGNC:3798(FOSL2);HGNC:3811(FOXG1);HGNC:3823(FOXP1);HGNC:4070(GABBR1);HGNC:4075(GABRA1);HGNC:4076(GABRA2);HGNC:4079(GABRA5);HGNC:4081(GABRB1);HGNC:4082(GABRB2);HGNC:4083(GABRB3);HGNC:4087(GABRG2);HGNC:4092(GAD1);HGNC:4226(GDI1);HGNC:4327(GLRA2);HGNC:4331(GLS);HGNC:4341(GLUL);HGNC:4384(GNAI1);HGNC:4389(GNAO1);HGNC:4396(GNB1);HGNC:4398(GNB2);HGNC:4433(GOT2);HGNC:4507(GABBR2);HGNC:4551(TECR);HGNC:4571(GRIA1);HGNC:4572(GRIA2);HGNC:4573(GRIA3);HGNC:4574(GRIA4);HGNC:4580(GRIK2);HGNC:4584(GRIN1);HGNC:4585(GRIN2A);HGNC:4586(GRIN2B);HGNC:4588(GRIN2D);HGNC:4599(GRM7);HGNC:4659(GTF2I);HGNC:4661(GTF2IRD1);HGNC:4666(GTF3C3);HGNC:4669(GTPBP1);HGNC:4787(H4C3);HGNC:4790(H4C5);HGNC:4793(H4C9);HGNC:4839(HCFC1);HGNC:4845(HCN1);HGNC:4851(HTT);HGNC:48626(CHASERR);HGNC:4868(HERC2);HGNC:4921(HIVEP2);HGNC:4922(HK1);HGNC:494(ANK3);HGNC:5028(HNMT);HGNC:5035(HNRNPC);HGNC:5041(HNRNPH1);HGNC:5042(HNRNPH2);HGNC:5044(HNRNPK);HGNC:5047(HNRNPR);HGNC:5048(HNRNPU);HGNC:5193(HS2ST1);HGNC:5275(KAT5);HGNC:5461(IGBP1);HGNC:555(AP1G1);HGNC:560(AP1S2);HGNC:564(AP2M1);HGNC:567(AP3B2);HGNC:5996(IL1RAPL1);HGNC:6050(IMPA1);HGNC:6074(INPP4A);HGNC:6176(ITPA);HGNC:6183(ITSN1);HGNC:6196(JARID2);HGNC:621(NAE1);HGNC:6218(KCNA1);HGNC:6220(KCNA2);HGNC:6231(KCNB1);HGNC:6234(KCNC2);HGNC:6250(KCNH1);HGNC:6254(KCNH5);HGNC:6291(KCNN2);HGNC:6296(KCNQ2);HGNC:6299(KCNQ5);HGNC:6388(KIF11);HGNC:654(ARF3);HGNC:6572(LGI1);HGNC:6613(LIMK1);HGNC:6637(LMNB1);HGNC:6638(LMNB2);HGNC:6654(LMX1B);HGNC:6743(CAPRIN1);HGNC:6766(MADD);HGNC:6770(SMAD4);HGNC:6814(MAGEL2);HGNC:682(ARHGEF2);HGNC:6823(MAN1B1);HGNC:6827(MAN2C1);HGNC:685(ARHGEF6);HGNC:6872(MAPK10);HGNC:6884(MAPK8IP3);HGNC:6950(MCM7);HGNC:6954(MCPH1);HGNC:6970(MDH1);HGNC:6971(MDH2);HGNC:6990(MECP2);HGNC:6996(MEF2C);HGNC:7096(MID2);HGNC:7437(MTHFS);HGNC:7491(MT-TL2);HGNC:7623(MYT1L);HGNC:7643(NARS1);HGNC:7648(NBEA);HGNC:7660(NCF1);HGNC:7675(NDN);HGNC:7680(NDST1);HGNC:7763(NEUROD2);HGNC:7871(NONO);HGNC:7877(CNOT1);HGNC:7879(CNOT3);HGNC:7887(NOVA2);HGNC:7960(NR0B1);HGNC:7975(NR2F1);HGNC:7994(NRCAM);HGNC:800(ATP1A2);HGNC:8008(NRXN1);HGNC:801(ATP1A3);HGNC:8016(NSF);HGNC:8032(NTRK2);HGNC:8101(OCA2);HGNC:8109(ODC1);HGNC:8127(OGT);HGNC:814(ATP2B1);HGNC:8148(OPHN1);HGNC:851(ATP6V1A);HGNC:8592(PAK3);HGNC:865(ATP6V0A1);HGNC:8717(PCDHGC4);HGNC:8766(PDCD6IP);HGNC:886(ATRX);HGNC:888(KIF1A);HGNC:8957(PIGA);HGNC:8959(PIGB);HGNC:8960(PIGC);HGNC:8965(PIGK);HGNC:9043(PLAA);HGNC:9099(PLXNA1);HGNC:9137(EXOSC9);HGNC:9154(PNKP);HGNC:9173(POLA1);HGNC:9187(POLR2A);HGNC:9247(PPFIA3);HGNC:9249(PPFIBP1);HGNC:9277(PPM1D);HGNC:9299(PPP2CA);HGNC:9312(PPP2R5D);HGNC:9314(PPP3CA);HGNC:9330(PQBP1);HGNC:9390(PRKAR1B);HGNC:947(BAIAP2);HGNC:9477(PRSS12);HGNC:950(BAP1);HGNC:9537(PSMB1);HGNC:9547(PSMC1);HGNC:9549(PSMC3);HGNC:9557(PSMD12);HGNC:961(BAZ1B);HGNC:9760(RAB11A);HGNC:9761(RAB11B);HGNC:9801(RAC1);HGNC:9803(RAC3);HGNC:9834(RAI1);HGNC:9839(RALA);HGNC:9886(KDM5A);HGNC:9894(RBL2);HGNC:9910(RBMX);HGNC:9962(UPF1);HGNC:9965(RERE);HGNC:9970(RFC2)	
PHARC_syndrome	MONDO:0012984	1	1	1		
PKP2_Cardiomyopathy	MONDO:0012180	1	1	1		
PNPO_Deficiency	MONDO:0012407	1	1	1		
PRPH2-Related_Retinopathy	MONDO:1040055	2	5	2	HGNC:10012(RHO);HGNC:10024(RLBP1);HGNC:9940(RDH5)	
PRPS1_Deficiency_Spectrum	MONDO:0100061	1	0	0		HGNC:9462(PRPS1)
PRPS1_Superactivity	MONDO:0010395	1	1	1		
PTEN_Hamartoma_Tumor_Syndrome	MONDO:0017623	1	2	1	HGNC:391(AKT1)	
Pacak-Zhuang_syndrome	MONDO:0035540	1	0	0		HGNC:3374(EPAS1)
Pancreatic_Agenesis	MONDO:0009832	3	3	2	HGNC:33230(ZNF808)	HGNC:4174(GATA6)
Pancreatic_Mucinous_Cystadenoma	MONDO:0018523	5	0	0		HGNC:11998(TP53);HGNC:1787(CDKN2A);HGNC:18505(RNF43);HGNC:6407(KRAS);HGNC:6770(SMAD4)
Pantothenate_Kinase-Associated_Neurodegeneration	MONDO:0009319	1	1	1		
Paranasal_Sinus_Squamous_Cell_Carcinoma	MONDO:0044705	2	3	0	HGNC:11905(TNFRSF10B);HGNC:6062(ING1);HGNC:9588(PTEN)	HGNC:11998(TP53);HGNC:1787(CDKN2A)
Paraneoplastic_Neurological_Syndromes	MONDO:0018215	2	0	0		HGNC:1799(CDR2);HGNC:29999(CDR2L)
Parathyroid_Hyperplasia	MONDO:0006354	6	0	0		HGNC:1514(CASR);HGNC:16783(CDC73);HGNC:1785(CDKN1B);HGNC:4198(GCM2);HGNC:7010(MEN1);HGNC:9967(RET)
Parenti-Mignot_Neurodevelopmental_Syndrome	MONDO:0859249	1	1	1		
Parkinsons_Disease	MONDO:0005180	7	27	7	HGNC:10555(ATXN2);HGNC:10561(ATXN8OS);HGNC:11503(SYNJ1);HGNC:11588(TBP);HGNC:11960(GIGYF2);HGNC:12513(UCHL1);HGNC:13586(FBXO7);HGNC:14348(HTRA2);HGNC:15469(DNAJC6);HGNC:21645(CHCHD2);HGNC:23594(VPS13C);HGNC:251(ADH1C);HGNC:30213(ATP13A2);HGNC:30343(DNAJC13);HGNC:3296(EIF4G1);HGNC:6893(MAPT);HGNC:7106(ATXN3);HGNC:9039(PLA2G6);HGNC:9171(PODXL);HGNC:9308(PTPA)	
Paroxysmal_Familial_Ventricular_Fibrillation	MONDO:0100234	2	2	2		
Partial_Androgen_Insensitivity_Syndrome	MONDO:0010720	2	1	1		HGNC:6848(MAP3K1)
Patent_Ductus_Arteriosus	MONDO:0011827	1	2	1	HGNC:11743(TFAP2B)	
Peeling_Skin_Syndrome	MONDO:0019347	7	6	6		HGNC:1515(CAST)
Pelizaeus_Merzbacher_Disease	MONDO:0010714	1	1	1		
Penile_Cancer	MONDO:0001325	3	0	0		HGNC:11998(TP53);HGNC:1787(CDKN2A);HGNC:5173(HRAS)
Pentanucleotide_Repeat_Familial_Adult_Myoclonus_Epilepsy	MONDO:0019448	7	8	5	HGNC:2172(CNTN2);HGNC:2516(CTNND2);HGNC:282(ADRA2B)	HGNC:18063(STARD7);HGNC:9834(RAI1)
Penttinen_Premature_Aging_Syndrome	MONDO:0011150	1	1	1		
Peripartum_Cardiomyopathy	MONDO:0018920	1	0	0		HGNC:12403(TTN)
Peripheral_T_Cell_Lymphoma	MONDO:0015760	7	13	1	HGNC:1100(BRCA1);HGNC:1101(BRCA2);HGNC:11917(TNFRSF1B);HGNC:11998(TP53);HGNC:12440(TYK2);HGNC:1653(CD28);HGNC:18437(HAVCR2);HGNC:2505(CTLA4);HGNC:427(ALK);HGNC:6190(JAK1);HGNC:6192(JAK2);HGNC:7910(NPM1)	HGNC:1058(BLM);HGNC:12657(VAV1);HGNC:25941(TET2);HGNC:2978(DNMT3A);HGNC:5383(IDH2);HGNC:667(RHOA)
Perivascular_Epithelioid_Cell_Neoplasm	MONDO:0006359	3	2	2		HGNC:11752(TFE3)
Periventricular_Nodular_Heterotopia	MONDO:0010233	4	1	1		HGNC:15853(ARFGEF2);HGNC:23109(FAT4);HGNC:7728(NEDD4L)
Peroxisomal_Acyl-CoA_Oxidase_Deficiency	MONDO:0009919	1	1	1		
Peroxisome_Biogenesis_Disorder	MONDO:0019234	14	14	14		
Peutz_Jeghers_Syndrome	MONDO:0008280	1	1	1		
Pfeiffer_Syndrome	MONDO:0007043	2	2	2		
Phelan-McDermid_Syndrome	MONDO:0011652	1	1	1		
Phenylketonuria	MONDO:0009861	1	1	1		
Pilocytic_Astrocytoma	MONDO:0016691	4	7	3	HGNC:19744(SRGAP3);HGNC:3688(FGFR1);HGNC:6407(KRAS);HGNC:8032(NTRK2)	HGNC:7765(NF1)
Pineoblastoma	MONDO:0016722	5	0	0		HGNC:17098(DICER1);HGNC:17904(DROSHA);HGNC:2847(DGCR8);HGNC:30469(FOXR2);HGNC:9884(RB1)
Pitt-Hopkins_Syndrome	MONDO:0012589	1	1	1		
Plague	MONDO:0019095	1	0	0		HGNC:29499(ERAP2)
Plasma_Cell_Neoplasm	MONDO:0004959	1	2	0	HGNC:1582(CCND1);HGNC:6601(LIG4)	HGNC:7553(MYC)
Platelet-Type_von_Willebrand_Disease	MONDO:0008332	1	1	1		
Pleuropulmonary_Blastoma	MONDO:0011014	4	1	1		HGNC:1097(BRAF);HGNC:11998(TP53);HGNC:7989(NRAS)
Polycystic_Kidney_Disease	MONDO:0020642	1	11	0	HGNC:13387(NEK8);HGNC:14889(DNAJB11);HGNC:15672(ALG9);HGNC:19351(BICC1);HGNC:20266(ALG5);HGNC:26551(DZIP1L);HGNC:29077(IFT140);HGNC:4138(GANAB);HGNC:9008(PKD1);HGNC:9009(PKD2);HGNC:9016(PKHD1)	HGNC:18525(CYS1)
Polycystic_Ovary_Syndrome	MONDO:0008487	14	0	0		HGNC:16262(YAP1);HGNC:19217(THADA);HGNC:29324(DENND1A);HGNC:3236(EGFR);HGNC:3431(ERBB3);HGNC:3969(FSHR);HGNC:5465(IGF1R);HGNC:6081(INS);HGNC:6091(INSR);HGNC:6116(IRF1);HGNC:620(APP);HGNC:6585(LHCGR);HGNC:7794(NFKB1);HGNC:8803(PDGFRA)
Pompe_Disease	MONDO:0009290	1	1	1		
Pontocerebellar_Hypoplasia	MONDO:0020135	5	26	5	HGNC:1172(VPS51);HGNC:13406(PCLO);HGNC:13998(PRDM13);HGNC:15506(TSEN34);HGNC:15954(TOE1);HGNC:16791(TSEN15);HGNC:17035(EXOSC8);HGNC:17258(AGTPBP1);HGNC:17286(EXOSC1);HGNC:17350(CDC40);HGNC:25198(SLC25A46);HGNC:25608(VPS53);HGNC:25622(TBC1D23);HGNC:28422(TSEN2);HGNC:29932(COASY);HGNC:30605(SEPSECS);HGNC:469(AMPD2);HGNC:7102(MINPP1);HGNC:8740(CHMP1A);HGNC:9137(EXOSC9);HGNC:9260(PPIL1)	
Porphyria_due_to_ALA_Dehydratase_Deficiency	MONDO:0013000	1	1	1		
Postcricoid_Region_Cancer	MONDO:0004635	1	0	0		HGNC:11998(TP53)
Posterior_Polymorphous_Corneal_Dystrophy	MONDO:0020364	3	5	3	HGNC:12723(VSX1);HGNC:2216(COL8A2)	
Postural_Orthostatic_Tachycardia_Syndrome	MONDO:0011479	1	1	1		
Preeclampsia	MONDO:0005081	4	7	1	HGNC:19012(CORIN);HGNC:23508(STOX1);HGNC:43984(HELLPAR);HGNC:4883(CFH);HGNC:5394(CFI);HGNC:6953(CD46)	HGNC:12680(VEGFA);HGNC:3349(ENG);HGNC:8893(PGF)
Premenstrual_Dysphoric_Disorder	MONDO:1010182	4	0	0		HGNC:1033(BDNF);HGNC:2228(COMT);HGNC:3467(ESR1);HGNC:3527(EZH2)
Primary_Carnitine_Deficiency	MONDO:0008919	1	1	1		
