drug_id	drug_label	indication	disorder	mondo	status
NCIT:C76777	Dalfampridine	Indicated to improved walking in patients with multiple sclerosis	Multiple Sclerosis	MONDO:0005301	MISSING_TREATMENT
NCIT:C76884	Carglumic Acid	N-acetylglutamate synthase (NAGS) Deficiency Hyperammonemia	N-Acetylglutamate Synthase Deficiency	MONDO:0009377	COVERED
NCIT:C76890	Roflumilast	Chronic Obstructive Pulmonary Disease (COPD)	Chronic_Obstructive_Pulmonary_Disease	MONDO:0005002	MISSING_TREATMENT
NCIT:C769	Prednisolone	Inflammatory conditions; Allergic conditions; Hematologic conditions; Neoplastic conditions; Autoimmune conditions; Replacement therapy in adrenal insufficiency	-	-	NO_DISORDER
NCIT:C76929	Rilpivirine	HIV Infection	-	-	NO_DISORDER
NCIT:C770	Prednisone	Inflammatory conditions; Allergic conditions; Hematologic conditions; Neoplastic conditions; Autoimmune conditions; Replacement therapy in adrenal insufficiency	-	-	NO_DISORDER
NCIT:C77223	Linaclotide Acetate	Irritable Bowel Syndrome with Constipation and Chronic Idiopathic Constipation	Irritable Bowel Syndrome	MONDO:0005052	COVERED
NCIT:C773	Procarbazine Hydrochloride	Brain tumors; Hodgkins diseases; Non-Hodgkins lymphoma	Lymphoma	MONDO:0005062	MISSING_TREATMENT
NCIT:C774	Prochlorperazine	Anxiety; Dizziness; Nausea and vomiting management; Psychosis	-	-	NO_DISORDER
NCIT:C77425	Tesamorelin	Reduction of Excess Abdominal Fat in HIV-Infected Patients with Lipodystrophy	-	-	NO_DISORDER
NCIT:C77431	Bepotastine	ocular itching	-	-	NO_DISORDER
NCIT:C777	Therapeutic Progesterone	Amenorrhea; Functional uterine bleeding; Infertility; Maintenance of pregnancy	-	-	NO_DISORDER
NCIT:C77862	Natalizumab	multiple sclerosis, Crohn's disease	Multiple Sclerosis	MONDO:0005301	MISSING_TREATMENT
NCIT:C77888	Ruxolitinib	steroid-refractory acute graft-versus-host disease (GVHD)	-	-	NO_DISORDER
NCIT:C77896	Tucatinib	in combination with trastuzumab and capecitabine, for adult patients with advanced unresectable or metastatic HER2-positive breast cancer, including patients with brain metastases, who have received one or more prior anti-HER2-based regimens in the metastatic setting.	HER2-Positive Breast Cancer	MONDO:0006244	COVERED
NCIT:C77908	Trametinib	metastatic non-small cell lung cancer (NSCLC) with BRAF V600E mutation; unresectable or metastatic melanoma with BRAF V600E or V600K mutations	Metastatic Melanoma	MONDO:0005012	MISSING_TREATMENT
NCIT:C77908	Trametinib	metastatic non-small cell lung cancer (NSCLC) with BRAF V600E mutation; unresectable or metastatic melanoma with BRAF V600E or V600K mutations	Metastatic Non-Small Cell Lung Cancer	MONDO:0005233	MISSING_TREATMENT
NCIT:C77908	Trametinib	metastatic non-small cell lung cancer (NSCLC) with BRAF V600E mutation; unresectable or metastatic melanoma with BRAF V600E or V600K mutations	Non-Small Cell Lung Cancer	MONDO:0005233	MISSING_TREATMENT
NCIT:C77908	Trametinib	metastatic non-small cell lung cancer (NSCLC) with BRAF V600E mutation; unresectable or metastatic melanoma with BRAF V600E or V600K mutations	Small Cell Lung Cancer	MONDO:0008433	MISSING_TREATMENT
NCIT:C77995	Rivaroxaban	Deep Vein Thrombosis Prophylaxis	-	-	NO_DISORDER
NCIT:C78021	Milnacipran	Fibromyalgia	Fibromyalgia	MONDO:0005546	COVERED
NCIT:C78198	Calaspargase Pegol	acute lymphoblastic leukemia (ALL)	Acute Lymphoblastic Leukemia	MONDO:0004967	MISSING_TREATMENT
NCIT:C78204	Regorafenib Anhydrous	hepatocellular carcinoma (HCC)	Aflatoxin-Related Hepatocellular Carcinoma	MONDO:0007256	MISSING_TREATMENT
NCIT:C78204	Regorafenib Anhydrous	hepatocellular carcinoma (HCC)	Hepatocellular Carcinoma	MONDO:0007256	MISSING_TREATMENT
NCIT:C78204	Regorafenib Anhydrous	hepatocellular carcinoma (HCC)	Metastatic Hepatocellular Carcinoma	MONDO:0007256	MISSING_TREATMENT
NCIT:C78460	Talactoferrin Alfa	renal cell carcinoma	Metastatic Renal Cell Carcinoma	MONDO:0005086	MISSING_TREATMENT
NCIT:C78460	Talactoferrin Alfa	renal cell carcinoma	Renal Cell Carcinoma	MONDO:0005086	MISSING_TREATMENT
NCIT:C78757	Latrepirdine	Alzheimer's disease	-	-	NO_DISORDER
NCIT:C78758	Latrepirdine Dihydrochloride	Alzheimer's disease	-	-	NO_DISORDER
NCIT:C78825	Idelalisib	relapsed chronic lymphocytic leukemia (CLL)	Chronic Lymphocytic Leukemia	MONDO:0004948	MISSING_TREATMENT
NCIT:C79569	Bapineuzumab	Alzheimer's disease	-	-	NO_DISORDER
NCIT:C79579	Gabapentin Enacarbil	Treatment of neuropathic pain and restless legs syndrome	-	-	NO_DISORDER
NCIT:C79825	Olaratumab	soft tissue sarcoma (STS)	-	-	NO_DISORDER
NCIT:C80255	Belatacept	Organ Transplant, Rejection Prophylaxis	-	-	NO_DISORDER
NCIT:C80443	Degarelix Acetate	advanced prostate cancer	BRCA-Mutant Prostate Cancer	MONDO:0008315	MISSING_TREATMENT
NCIT:C80443	Degarelix Acetate	advanced prostate cancer	Metastatic Prostate Cancer	MONDO:0008315	MISSING_TREATMENT
NCIT:C80644	Ioflupane I-123	Visualization of Dopamine Transporters in Patients with Suspected Parkinsonian Syndromes	-	-	NO_DISORDER
NCIT:C80824	Equine Thymocyte Immune Globulin	renal transplantation rejection, prophylaxis; aplastic anemia	-	-	NO_DISORDER
NCIT:C80833	Lapine T-Lymphocyte Immune Globulin	the prophylaxis and treatment of acute rejection in patients receiving a kidney transplant.	-	-	NO_DISORDER
NCIT:C80837	Obeticholic Acid	Treatment of primary biliary cirrhosis	-	-	NO_DISORDER
NCIT:C80971	Canakinumab	Muckle-Wells syndrome, rheumatoid arthritis, other inflammatory conditions	Rheumatoid Arthritis	MONDO:0008383	MISSING_TREATMENT
NCIT:C80971	Canakinumab	cryopyrin-associated periodic syndrome, Muckle-Wells syndrome, rheumatoid arthritis	Rheumatoid Arthritis	MONDO:0008383	MISSING_TREATMENT
NCIT:C81001	Linaclotide	Treatment of irritable bowel syndrome with constipation (IBS-C), chronic constipation and other gastrointestinal disorders	Irritable Bowel Syndrome	MONDO:0005052	COVERED
NCIT:C81350	Larazotide	Treatment of inflammatory and autoimmune diseases	-	-	NO_DISORDER
NCIT:C81603	Telaprevir	Chronic Hepatitis C	Hepatitis C	MONDO:0005231	MISSING_TREATMENT
NCIT:C81615	Clobazam	Lennox-Gastaut Syndrome	-	-	NO_DISORDER
NCIT:C81640	Indacaterol Maleate	Treatment of chronic obstructive pulmonary disease (COPD)	Chronic_Obstructive_Pulmonary_Disease	MONDO:0005002	MISSING_TREATMENT
NCIT:C81664	Dornase Alfa	cystic fibrosis	Cystic Fibrosis	MONDO:0009061	COVERED
NCIT:C81934	Ibrutinib	Waldenstrom's macroglobulinemia (WM); mantle cell lymphoma (MCL); chronic lymphocytic leukemia (CLL)	Chronic Lymphocytic Leukemia	MONDO:0004948	COVERED
NCIT:C81934	Ibrutinib	Waldenstrom's macroglobulinemia (WM); mantle cell lymphoma (MCL); chronic lymphocytic leukemia (CLL)	Lymphoma	MONDO:0005062	MISSING_TREATMENT
NCIT:C81934	Ibrutinib	Waldenstrom's macroglobulinemia (WM); mantle cell lymphoma (MCL); chronic lymphocytic leukemia (CLL)	Mantle Cell Lymphoma	MONDO:0018876	COVERED
NCIT:C81934	Ibrutinib	Waldenstrom's macroglobulinemia (WM); mantle cell lymphoma (MCL); chronic lymphocytic leukemia (CLL)	Waldenstrom Macroglobulinemia	MONDO:0100280	MISSING_TREATMENT
NCIT:C81941	Telotristat Etiprate	Carcinoid Syndrome, Ulcerative Colitis	Ulcerative Colitis	MONDO:0005101	MISSING_TREATMENT
NCIT:C82254	Maribavir	Treatment of Adults and Pediatric Patients with Post-Transplant CMV Infection/Disease.	-	-	NO_DISORDER
NCIT:C82344	Cold Contaminant-free Iobenguane I-131	unresectable, locally advanced or metastatic pheochromocytoma or paraganglioma (PPGL)	-	-	NO_DISORDER
NCIT:C82382	Lurbinectedin	adult patients with extensive-stage small cell lung cancer (ES-SCLC) whose disease has not progressed after first-line induction therapy with atezolizumab or atezolizumab and hyaluronidase-tqjs, carboplatin, and etoposide, in combination with atezolizumab or atezolizumab and hyaluronidase-tqjs	Small Cell Lung Cancer	MONDO:0008433	COVERED
NCIT:C82382	Lurbinectedin	adult patients with metastatic small cell lung cancer (SCLC) with disease progression on or after platinum-based chemotherapy	Small Cell Lung Cancer	MONDO:0008433	COVERED
NCIT:C82385	Sonidegib	locally advanced basal cell carcinoma (BCC)	Basal Cell Carcinoma	MONDO:0005341	COVERED
NCIT:C82386	Dabrafenib	metastatic non-small cell lung cancer (NSCLC) with BRAF V600E mutation	Metastatic Non-Small Cell Lung Cancer	MONDO:0005233	MISSING_TREATMENT
NCIT:C82386	Dabrafenib	metastatic non-small cell lung cancer (NSCLC) with BRAF V600E mutation	Non-Small Cell Lung Cancer	MONDO:0005233	MISSING_TREATMENT
NCIT:C82386	Dabrafenib	metastatic non-small cell lung cancer (NSCLC) with BRAF V600E mutation	Small Cell Lung Cancer	MONDO:0008433	MISSING_TREATMENT
NCIT:C82398	Pixantrone Dimaleate	non-Hodgkin's lyphoma	-	-	NO_DISORDER
NCIT:C82492	Trastuzumab Emtansine	HER2-positive, metastatic breast cancer	-	-	NO_DISORDER
NCIT:C825	Selenium	Dandruff; Psoriasis; Seborrheic dermatitis; Tinea capitis; Tinea versicolor	Psoriasis	MONDO:0005083	MISSING_TREATMENT
NCIT:C825	Selenium	Dandruff; Psoriasis; Seborrheic dermatitis; Tinea capitis; Tinea versicolor	Seborrheic Dermatitis	MONDO:0006608	MISSING_TREATMENT
NCIT:C82623	Botulinum Toxin Type A	Treatment of cervical dystonia, severe primary axillary hyperhidrosis, Glabellar lines, blepharospasm, strabismus	-	-	NO_DISORDER
NCIT:C82653	Ixazomib Citrate	multiple myeloma (MM)	Multiple Myeloma	MONDO:0009693	MISSING_TREATMENT
NCIT:C82676	Irinotecan Sucrosofate	metastatic adenocarcinoma of the pancreas	-	-	NO_DISORDER
NCIT:C831	Etidronate Disodium	hypercalcemia of malignancy.	-	-	NO_DISORDER
NCIT:C834	Sodium Salicylate	Fever; Inflammatory conditions; Pain	-	-	NO_DISORDER
NCIT:C83521	Afegostat Tartrate	Gaucher disease	Gaucher Disease	MONDO:0018150	MISSING_TREATMENT
NCIT:C83550	Bepotastine Besylate	ocular itching	-	-	NO_DISORDER
NCIT:C83785	Imagabalin	general anxiety disorder	-	-	NO_DISORDER
NCIT:C83887	Linagliptin	Diabetes Mellitus Type II	Diabetes mellitus	MONDO:0005015	MISSING_TREATMENT
NCIT:C83887	Linagliptin	Diabetes Mellitus Type II	Malnutrition-Related Diabetes Mellitus	MONDO:0005015	MISSING_TREATMENT
NCIT:C83892	Lomitapide Mesylate	Hypercholesterolemia and hypertriglyceridemia	-	-	NO_DISORDER
NCIT:C83996	Nelotanserin	Insomnia	-	-	NO_DISORDER
NCIT:C84217	Tocilizumab	Treatment of COVID-19-emergency use authorization (EUA).	COVID-19	MONDO:0100096	MISSING_TREATMENT
NCIT:C845	Streptozocin	Carcinoid tumor and syndrome; Colorectal cancer, palliative; Hodgkin's disease; Metastatic islet cell carcinoma of the pancreas	BRAF V600E-Mutant Colorectal Cancer	MONDO:0005575	MISSING_TREATMENT
NCIT:C845	Streptozocin	Carcinoid tumor and syndrome; Colorectal cancer, palliative; Hodgkin's disease; Metastatic islet cell carcinoma of the pancreas	HER2-Positive Colorectal Cancer	MONDO:0005575	MISSING_TREATMENT
NCIT:C845	Streptozocin	Carcinoid tumor and syndrome; Colorectal cancer, palliative; Hodgkin's disease; Metastatic islet cell carcinoma of the pancreas	MSI-High Colorectal Cancer	MONDO:0005575	MISSING_TREATMENT
NCIT:C845	Streptozocin	Carcinoid tumor and syndrome; Colorectal cancer, palliative; Hodgkin's disease; Metastatic islet cell carcinoma of the pancreas	Metastatic Colorectal Cancer	MONDO:0005575	MISSING_TREATMENT
NCIT:C84511	Imetelstat Sodium	adults with low- to intermediate-1 risk myelodysplastic syndromes (MDS) with transfusion-dependent anemia	-	-	NO_DISORDER
NCIT:C84865	Binimetinib	in combination with encorafenib, for the treatment of patients with unresectable or metastatic melanoma with a BRAF V600E or V600K mutation	Metastatic Melanoma	MONDO:0005012	MISSING_TREATMENT
NCIT:C850	Sulindac	Arthritis; inflammatory conditions	-	-	NO_DISORDER
NCIT:C853	Suramin	Trypanosomiasis; hormone-refractory prostate cancer	BRCA-Mutant Prostate Cancer	MONDO:0008315	MISSING_TREATMENT
NCIT:C853	Suramin	Trypanosomiasis; hormone-refractory prostate cancer	Metastatic Prostate Cancer	MONDO:0008315	MISSING_TREATMENT
NCIT:C854	Talc	Malignant pleural effusion; Pneumothorax	-	-	NO_DISORDER
NCIT:C85475	Zolbetuximab	treatment of adults with locally advanced unresectable or metastatic human epidermal growth factor receptor 2 (HER2)-negative gastric or gastroesophageal junction (GEJ) adenocarcinoma whose tumors are CLDN18.2 positive	-	-	NO_DISORDER
NCIT:C855	Tamoxifen Citrate	Breast cancer; Endometrial cancer; Gynecomastia; Melanoma; Ovarian cancer	Endometrial Carcinoma	MONDO:0002447	MISSING_TREATMENT
NCIT:C855	Tamoxifen Citrate	Breast cancer; Endometrial cancer; Gynecomastia; Melanoma; Ovarian cancer	MSI-High Endometrial Cancer	MONDO:0011962	MISSING_TREATMENT
NCIT:C856	Technetium Tc-99m Sulfur Colloid	Diagnostic imaging	-	-	NO_DISORDER
NCIT:C862	Therapeutic Testosterone	Delayed puberty, male; Hypogonadism; Metastatic mammary cancer	-	-	NO_DISORDER
NCIT:C86915	Salmonella Serotype Choleraesuis	119912	-	-	NO_DISORDER
NCIT:C870	Thalidomide	Aphthous stomatitis; Crohns disease; cutaneous manifestations of erythema nodosum leprosum; GVHD; HIV-associated wasting syndrome; Karposi sarcoma; lepromatous leprosy; multiple myeloma; mycobacterium tuberculosis and nontuberculosis; primary brain tumors	Leprosy	MONDO:0005124	COVERED
NCIT:C870	Thalidomide	Aphthous stomatitis; Crohns disease; cutaneous manifestations of erythema nodosum leprosum; GVHD; HIV-associated wasting syndrome; Karposi sarcoma; lepromatous leprosy; multiple myeloma; mycobacterium tuberculosis and nontuberculosis; primary brain tumors	Multiple Myeloma	MONDO:0009693	MISSING_TREATMENT
NCIT:C870	Thalidomide	Aphthous stomatitis; Crohns disease; cutaneous manifestations of erythema nodosum leprosum; GVHD; HIV-associated wasting syndrome; Karposi sarcoma; lepromatous leprosy; multiple myeloma; mycobacterium tuberculosis and nontuberculosis; primary brain tumors	Tuberculosis	MONDO:0018076	MISSING_TREATMENT
NCIT:C87201	Pegzerepoetin Alfa	Anemia Associated with Chronic Renal Failure	-	-	NO_DISORDER
NCIT:C87372	Laropiprant	Treatment of atherosclerosis, dyslipidemia, and related conditions when administered with niacin	-	-	NO_DISORDER
NCIT:C87373	Duvoglustat	Pompe Disease	Pompe Disease	MONDO:0009290	MISSING_TREATMENT
NCIT:C87374	Duvoglustat Hydrochloride	Pompe Disease	Pompe Disease	MONDO:0009290	MISSING_TREATMENT
NCIT:C87440	Balapiravir Hydrochloride	Dengue virus infection	Dengue	MONDO:0005502	MISSING_TREATMENT
NCIT:C87453	Rimabotulinumtoxinb	Treatment of cervical dystonia	-	-	NO_DISORDER
NCIT:C875	Thiotepa	Bladder cancer; Breast cancer; Ovarian cancer; Hodgkins lymphoma; Non-hodgkins lymphoma	Lymphoma	MONDO:0005062	MISSING_TREATMENT
NCIT:C876	Thioguanine	Acute nonlymphocytic leukemia	-	-	NO_DISORDER
NCIT:C87701	Ferumoxytol	Iron deficiency anemia	-	-	NO_DISORDER
NCIT:C87728	Macitentan	Pulmonary arterial hypertension, idiopathic pulmonary fibrosis, oncology	Idiopathic Pulmonary Fibrosis	MONDO:0800504	MISSING_TREATMENT
NCIT:C87763	Efungumab	C. albicans infection	-	-	NO_DISORDER
NCIT:C88281	Necitumumab	metastatic squamous non-small cell lung cancer (NSCLC)	Non-Small Cell Lung Cancer	MONDO:0005233	MISSING_TREATMENT
NCIT:C88281	Necitumumab	metastatic squamous non-small cell lung cancer (NSCLC)	Small Cell Lung Cancer	MONDO:0008433	MISSING_TREATMENT
NCIT:C884	Recombinant Thyroglobulin	Hypothyroidism	-	-	NO_DISORDER
NCIT:C88580	Gantenerumab	Alzheimer's disease	-	-	NO_DISORDER
NCIT:C88585	Solanezumab	Alzheimer's Disease	-	-	NO_DISORDER
NCIT:C88594	Benralizumab	Asthma	Asthma	MONDO:0004979	MISSING_TREATMENT
NCIT:C88647	Teplizumab	Type I Diabetes	Type I Diabetes	MONDO:0005147	COVERED
NCIT:C900	Tretinoin	(Oral) Acute promyelocytic leukemia (APL), characterized by the t(15;17) translocation or the PML/RARa gene refractory to or have relapsed from anthracycline chemotherapy, or for where anthracycline-based chemotherapy is contraindicated	Acute Promyelocytic Leukemia, PML-RARA	MONDO:0012883	MISSING_TREATMENT
NCIT:C900	Tretinoin	(Topical) acne vulgaris; other dermatologic conditions; some skin cancers	Acne Vulgaris	MONDO:0011438	COVERED
NCIT:C90613	Orvepitant	Treatment of depression, anxiety and insomnia	-	-	NO_DISORDER
NCIT:C90633	Mirabegron	Overactive bladder with symptoms of urge incontinence	-	-	NO_DISORDER
NCIT:C90717	Vilazodone Hydrochloride	Major Depressive Disorder	Major Depressive Disorder	MONDO:0002009	MISSING_TREATMENT
NCIT:C909	Trimethoprim-Sulfamethoxazole	Pneumocystis carinii pneumonia; Various bacterial infections	-	-	NO_DISORDER
NCIT:C91385	Belimumab	Systemic Lupus Erythematosus	Neuropsychiatric Systemic Lupus Erythematosus	MONDO:0007915	MISSING_TREATMENT
NCIT:C91385	Belimumab	Systemic Lupus Erythematosus	Systemic Lupus Erythematosus	MONDO:0007915	COVERED
NCIT:C916	Coenzyme Q10	Chronic heart failure; mitochondrial cytopathies	Heart Failure	MONDO:0005252	MISSING_TREATMENT
NCIT:C91733	Margetuximab	metastatic HER2-positive breast cancer	HER2-Positive Breast Cancer	MONDO:0006244	MISSING_TREATMENT
NCIT:C92574	Apalutamide	non-metastatic castration-resistant prostate cancer	BRCA-Mutant Prostate Cancer	MONDO:0008315	MISSING_TREATMENT
NCIT:C92574	Apalutamide	non-metastatic castration-resistant prostate cancer	Metastatic Prostate Cancer	MONDO:0008315	MISSING_TREATMENT
NCIT:C930	Vinblastine	Bladder cancer; Breast cancer; Choriocarcinoma; Germ cell tumors; Idiopathic thrombocytopenic purpura; Kaposi sarcoma; Letterer-Siwe disease; Various Lymphomas; Melanoma; Mycosis fungoides; Prostate cancer; Testicular cancer	BRCA-Mutant Prostate Cancer	MONDO:0008315	MISSING_TREATMENT
NCIT:C930	Vinblastine	Bladder cancer; Breast cancer; Choriocarcinoma; Germ cell tumors; Idiopathic thrombocytopenic purpura; Kaposi sarcoma; Letterer-Siwe disease; Various Lymphomas; Melanoma; Mycosis fungoides; Prostate cancer; Testicular cancer	Kaposi Sarcoma	MONDO:0005055	MISSING_TREATMENT
NCIT:C930	Vinblastine	Bladder cancer; Breast cancer; Choriocarcinoma; Germ cell tumors; Idiopathic thrombocytopenic purpura; Kaposi sarcoma; Letterer-Siwe disease; Various Lymphomas; Melanoma; Mycosis fungoides; Prostate cancer; Testicular cancer	Metastatic Prostate Cancer	MONDO:0008315	MISSING_TREATMENT
NCIT:C930	Vinblastine	Bladder cancer; Breast cancer; Choriocarcinoma; Germ cell tumors; Idiopathic thrombocytopenic purpura; Kaposi sarcoma; Letterer-Siwe disease; Various Lymphomas; Melanoma; Mycosis fungoides; Prostate cancer; Testicular cancer	Mycosis Fungoides	MONDO:0009691	MISSING_TREATMENT
NCIT:C933	Vincristine	Acute leukemia; Brain tumors; Chronic lymphocytic leukemia; Gestational trophoblastic neoplasms; Head and Neck squamous cell carcinoma; Kaposis sarcoma; Liver cancer;	Arsenic-Related Cancers	MONDO:0005096	MISSING_TREATMENT
NCIT:C933	Vincristine	Acute leukemia; Brain tumors; Chronic lymphocytic leukemia; Gestational trophoblastic neoplasms; Head and Neck squamous cell carcinoma; Kaposis sarcoma; Liver cancer;	Chronic Lymphocytic Leukemia	MONDO:0004948	MISSING_TREATMENT
NCIT:C933	Vincristine	Acute leukemia; Brain tumors; Chronic lymphocytic leukemia; Gestational trophoblastic neoplasms; Head and Neck squamous cell carcinoma; Kaposis sarcoma; Liver cancer;	HPV-Negative Head and Neck Cancer	MONDO:0010150	MISSING_TREATMENT
NCIT:C933	Vincristine	Lymphoma, Hodgkins, Non-Hodgkins; Malignant thymoma; Multiple myeloma; Osteogenic sarcoma; Ovarian cancer; Pheochromocytoma; Retinoblastoma; Rhabdomyosarcoma; Soft tissue sarcoma; Testicular cancer; Wilms tumor	Lymphoma	MONDO:0005062	MISSING_TREATMENT
NCIT:C933	Vincristine	Lymphoma, Hodgkins, Non-Hodgkins; Malignant thymoma; Multiple myeloma; Osteogenic sarcoma; Ovarian cancer; Pheochromocytoma; Retinoblastoma; Rhabdomyosarcoma; Soft tissue sarcoma; Testicular cancer; Wilms tumor	Multiple Myeloma	MONDO:0009693	MISSING_TREATMENT
