dataset,cell_type,gene,comparison,phenotype,n_group1,n_group2,mean_group1,mean_group2,log2_mean_diff,fold_change,test_statistic,pvalue,qvalue_BH,published_adj_p,cohens_d,marker_class,direction,resilient_direction_inferred
Supplementary_Data_1:Fig. 2f,Astrocyte,ZNHIT6,AD_vs_Control_PAC-level,AD,100,100,,,0.26919886,1.2051384189204961,,2.05514168301904e-10,4.275420693685968e-10,1.0791686882527514e-09,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,ZNRF1,AD_vs_Control_PAC-level,AD,100,100,,,0.5119086,1.4259353762884164,,1.9004543155769826e-33,8.724233233923866e-33,2.202103607948765e-32,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,ZNRF2,AD_vs_Control_PAC-level,AD,100,100,,,-0.38142544,0.7676787187438944,,8.332405341350773e-16,2.240316530457519e-15,5.654834049466238e-15,,none,down_in_ADPAC,higher_in_resilient
Supplementary_Data_1:Fig. 2f,Astrocyte,ZNRF3,AD_vs_Control_PAC-level,AD,100,100,,,0.0758997,1.054018142596142,,0.0014045325546755,0.0016884011729315326,0.0042542551853462,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,ZRANB1,AD_vs_Control_PAC-level,AD,100,100,,,0.4073485,1.3262460919903294,,3.1520685817796474e-38,1.5806560923293833e-37,3.989770092699825e-37,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,ZRANB2,AD_vs_Control_PAC-level,AD,100,100,,,-0.2954099,0.8148407861077233,,3.778589405422254e-71,3.106436482342334e-70,7.841027173631636e-70,,none,down_in_ADPAC,higher_in_resilient
Supplementary_Data_1:Fig. 2f,Astrocyte,ZRANB3,AD_vs_Control_PAC-level,AD,100,100,,,-0.48365602,0.7151629882841904,,1.6900506124020072e-64,1.263382097139861e-63,3.1889315653683767e-63,,none,down_in_ADPAC,higher_in_resilient
Supplementary_Data_1:Fig. 2f,Astrocyte,ZRSR2,AD_vs_Control_PAC-level,AD,100,100,,,0.21442671,1.1602427720526498,,0.0039163942707564,0.004415783436433258,0.0111276384293653,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,ZSCAN18,AD_vs_Control_PAC-level,AD,100,100,,,-0.47891784,0.717515627917514,,1.5227561965729337e-32,6.861431083372112e-32,1.7319094686318642e-31,,none,down_in_ADPAC,higher_in_resilient
Supplementary_Data_1:Fig. 2f,Astrocyte,ZSCAN23,AD_vs_Control_PAC-level,AD,100,100,,,0.3471405,1.2720368807948412,,7.52381768439275e-05,0.00010485516088273514,0.0002643441439174,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,ZSCAN30,AD_vs_Control_PAC-level,AD,100,100,,,-0.14325865,0.9054716332304072,,0.0007258332393141,0.0009087862633916243,0.0022896968530529,,none,down_in_ADPAC,higher_in_resilient
Supplementary_Data_1:Fig. 2f,Astrocyte,ZSCAN32,AD_vs_Control_PAC-level,AD,100,100,,,-0.5491233,0.6834353136433841,,7.379917141860881e-07,1.22046985614914e-06,3.0791268596961844e-06,,none,down_in_ADPAC,higher_in_resilient
Supplementary_Data_1:Fig. 2f,Astrocyte,ZSCAN5A,AD_vs_Control_PAC-level,AD,100,100,,,0.23524775,1.1771088614884908,,5.283795785596682e-13,1.273472980038101e-12,3.214402193034768e-12,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,ZSWIM5,AD_vs_Control_PAC-level,AD,100,100,,,0.46590558,1.381184050892881,,4.893686742096924e-78,4.404318067887232e-77,1.1117039684513604e-76,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,ZSWIM6,AD_vs_Control_PAC-level,AD,100,100,,,0.45688114,1.3725713439107377,,0.0,0.0,0.0,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,ZSWIM7,AD_vs_Control_PAC-level,AD,100,100,,,-0.51667243,0.698982174763204,,1.3365985009644278e-47,7.908593206398517e-47,1.9962260483694502e-46,,none,down_in_ADPAC,higher_in_resilient
Supplementary_Data_1:Fig. 2f,Astrocyte,ZSWIM9,AD_vs_Control_PAC-level,AD,100,100,,,0.42581993,1.3433357467886557,,0.0001027461849868,0.00014134833171957202,0.0003562789483425,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,ZUP1,AD_vs_Control_PAC-level,AD,100,100,,,-0.1873866,0.8781951061473632,,0.0141783503350308,0.014557177467969178,0.0366725421025179,,none,down_in_ADPAC,higher_in_resilient
Supplementary_Data_1:Fig. 2f,Astrocyte,ZW10,AD_vs_Control_PAC-level,AD,100,100,,,-0.3348631,0.7928593689322907,,0.0012894648000191,0.0015604988025708852,0.0039319339053923,,none,down_in_ADPAC,higher_in_resilient
Supplementary_Data_1:Fig. 2f,Astrocyte,ZXDA,AD_vs_Control_PAC-level,AD,100,100,,,0.5998656,1.5155753704764166,,0.0084824183827678,0.009034528455018958,0.0227617272891647,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,ZXDC,AD_vs_Control_PAC-level,AD,100,100,,,0.5509719,1.4650723384810567,,6.709542645244686e-116,9.23405869083977e-115,2.330789814288721e-114,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,ZYG11B,AD_vs_Control_PAC-level,AD,100,100,,,0.17174256,1.1264182082054897,,1.2651677686672002e-06,2.05259666453597e-06,5.1785494371833125e-06,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,ZZEF1,AD_vs_Control_PAC-level,AD,100,100,,,-0.23187892,0.8515251700734702,,7.473084498239431e-19,2.2687926306239548e-18,5.726711223351253e-18,,none,down_in_ADPAC,higher_in_resilient
Supplementary_Data_1:Fig. 2f,Astrocyte,ZZZ3,AD_vs_Control_PAC-level,AD,100,100,,,0.1651753,1.121302317738965,,5.163426686182065e-12,1.176476966471863e-11,2.969572343002443e-11,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,A2ML1,AD_vs_Control_donor-level,AD,,,,,0.649222,1.5683222209284493,,5.22379404331592e-154,2.7076665791187515e-152,8.80772646636738e-152,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,AACS,AD_vs_Control_donor-level,AD,,,,,-0.20693,0.8663788923463375,,2.29094703632586e-06,4.069972103849066e-06,1.32391489014557e-05,,none,down_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,AADAT,AD_vs_Control_donor-level,AD,,,,,-0.39657,0.7596622309934744,,1.52958848624331e-20,6.784340878161393e-20,2.20686768342387e-19,,none,down_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,AAGAB,AD_vs_Control_donor-level,AD,,,,,-0.24473,0.8439737308140742,,9.91156536088781e-24,5.058151164383576e-23,1.6453581184995e-22,,none,down_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,AAK1,AD_vs_Control_donor-level,AD,,,,,-0.05839,0.9603352239365354,,2.72971356744315e-07,5.335303375627332e-07,1.73551252986644e-06,,none,down_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,AAMDC,AD_vs_Control_donor-level,AD,,,,,0.057049,1.040335600100658,,0.008373,0.008839467052715655,0.028753,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,AAMP,AD_vs_Control_donor-level,AD,,,,,-0.24664,0.8428571239184252,,0.00037,0.0004947369752149722,0.00161,,none,down_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,AARS1,AD_vs_Control_donor-level,AD,,,,,-0.13305,0.911901560872312,,2.71379420350925e-05,4.242409803061326e-05,0.000138,,none,down_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,AASDHPPT,AD_vs_Control_donor-level,AD,,,,,0.082315,1.0587155310318082,,0.008533,0.00898863737796374,0.02924,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,AASS,AD_vs_Control_donor-level,AD,,,,,-0.27776,0.8248707588387346,,1.64310329496107e-137,7.179410843354691e-136,2.33537937741658e-135,,none,down_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,ABAT,AD_vs_Control_donor-level,AD,,,,,0.130937,1.0950046527880872,,2.73047986723545e-13,8.402821337644834e-13,2.73334067268424e-12,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,ABCA1,AD_vs_Control_donor-level,AD,,,,,0.328686,1.2558690137469097,,1.83659353247603e-119,6.145613927975171e-118,1.99909718807107e-117,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,ABCA3,AD_vs_Control_donor-level,AD,,,,,-0.07265,0.9508897605443282,,0.007589,0.008089323185483872,0.026313,,none,down_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,ABCA5,AD_vs_Control_donor-level,AD,,,,,-0.13506,0.9106319606858743,,7.47826125357354e-05,0.00011047098979503577,0.000359,,none,down_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,ABCA7,AD_vs_Control_donor-level,AD,,,,,0.241831,1.1824924727469412,,0.00014,0.00019929456112008614,0.00065,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,ABCB7,AD_vs_Control_donor-level,AD,,,,,-0.20316,0.8686458439016119,,3.50600835237664e-24,1.8084162106356386e-23,5.88256894089498e-23,,none,down_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,ABCB9,AD_vs_Control_donor-level,AD,,,,,0.246278,1.1861430411247331,,6.50448913106598e-16,2.3126586439775272e-15,7.52281130303111e-15,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,ABCC11,AD_vs_Control_donor-level,AD,,,,,-0.38265,0.7670273892717834,,0.001572,0.0019027390109890112,0.00619,,none,down_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,ABCC4,AD_vs_Control_donor-level,AD,,,,,0.423518,1.3411940611881998,,1.25379326508262e-58,1.570806870258723e-57,5.10965321632486e-57,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,ABCC8,AD_vs_Control_donor-level,AD,,,,,-0.29366,0.8158297373130073,,4.58388080628719e-15,1.5625388667208493e-14,5.08275835632025e-14,,none,down_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,ABCC9,AD_vs_Control_donor-level,AD,,,,,-0.12263,0.9185116977000254,,3.39796860814362e-16,1.2330171606901387e-15,4.01086232826726e-15,,none,down_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,ABCD4,AD_vs_Control_donor-level,AD,,,,,-0.16606,0.8912734281063455,,1.89401850334912e-07,3.7602988461159587e-07,1.22318175818994e-06,,none,down_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,ABCE1,AD_vs_Control_donor-level,AD,,,,,-0.16135,0.8941879441182163,,0.00028,0.0003814377737696469,0.001242,,none,down_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,ABCF1,AD_vs_Control_donor-level,AD,,,,,-0.16197,0.8938037482899874,,0.000196,0.00027327320675105485,0.000891,,none,down_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,ABHD12,AD_vs_Control_donor-level,AD,,,,,0.085751,1.061240029854362,,0.001837,0.0021958442233777978,0.007145,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,ABHD13,AD_vs_Control_donor-level,AD,,,,,0.294995,1.226880725201858,,7.62002392739927e-08,1.5633320335335639e-07,5.08533843629851e-07,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,ABHD17C,AD_vs_Control_donor-level,AD,,,,,-0.14078,0.9070286333424662,,1.96335280210848e-06,3.5092110428490652e-06,1.14150579752068e-05,,none,down_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,ABHD18,AD_vs_Control_donor-level,AD,,,,,-0.15426,0.8985931691139916,,5.19987071085688e-16,1.865109664063794e-15,6.0669861930337e-15,,none,down_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,ABHD2,AD_vs_Control_donor-level,AD,,,,,-0.07057,0.9522616909319634,,8.63516278665578e-09,1.910242645735405e-08,6.21379856655145e-08,,none,down_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,ABHD6,AD_vs_Control_donor-level,AD,,,,,0.189031,1.1399977682036908,,2.34322570621907e-07,4.617455948110408e-07,1.5020050576055e-06,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,ABI1,AD_vs_Control_donor-level,AD,,,,,-0.20194,0.8693807158657003,,2.12670343465055e-154,1.1132555503957879e-152,3.62129165040794e-152,,none,down_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,ABI2,AD_vs_Control_donor-level,AD,,,,,0.108683,1.0782434857496395,,1.85301209314092e-23,9.357091629833853e-23,3.04375377056711e-22,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,ABI3BP,AD_vs_Control_donor-level,AD,,,,,0.25386,1.1923931561625352,,1.50359371656683e-11,4.074577129415085e-11,1.32541285174353e-10,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,ABITRAM,AD_vs_Control_donor-level,AD,,,,,-0.17883,0.8834191430615331,,0.003118,0.003572792804508019,0.011621,,none,down_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,ABL2,AD_vs_Control_donor-level,AD,,,,,0.069218,1.049147848222238,,0.000181,0.0002539668259023355,0.000826,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,ABLIM1,AD_vs_Control_donor-level,AD,,,,,0.040734,1.0286370332436736,,9.66298159007272e-13,2.8540884730008086e-12,9.28401996570227e-12,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,ABLIM2,AD_vs_Control_donor-level,AD,,,,,0.301808,1.232688263143324,,1.00179452798342e-12,2.9556292798260835e-12,9.61432047559089e-12,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,ABLIM3,AD_vs_Control_donor-level,AD,,,,,-0.16588,0.8913846361032011,,4.07673602902574e-05,6.229394042040199e-05,0.000203,,none,down_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,ABR,AD_vs_Control_donor-level,AD,,,,,0.150377,1.1098594587519477,,1.09171095834212e-46,1.0708489493051555e-45,3.48334787784189e-45,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,ABRAXAS1,AD_vs_Control_donor-level,AD,,,,,0.20506,1.1527342866732202,,3.28166609149313e-07,6.36003248743555e-07,2.06884506750362e-06,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,ABTB2,AD_vs_Control_donor-level,AD,,,,,-0.2537,0.8387425779241813,,5.34425043070732e-12,1.489459780028972e-11,4.84504053280466e-11,,none,down_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,ACAA1,AD_vs_Control_donor-level,AD,,,,,-0.08831,0.9406239686331404,,0.006533,0.007064833503784005,0.02298,,none,down_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,ACACA,AD_vs_Control_donor-level,AD,,,,,-0.10001,0.9330265242673468,,6.92360655232199e-22,3.2741599143225726e-21,1.06504638181425e-20,,none,down_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,ACACB,AD_vs_Control_donor-level,AD,,,,,0.186683,1.1381439199019519,,6.85113963150971e-60,8.89974821419947e-59,2.89498524281828e-58,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,ACAP2,AD_vs_Control_donor-level,AD,,,,,0.199054,1.1479453805864912,,1.2465930319344e-81,2.3454581351733712e-80,7.62950425736937e-80,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,ACAP3,AD_vs_Control_donor-level,AD,,,,,0.148859,1.1086922816508373,,2.05462509242438e-07,4.0623795301599463e-07,1.3214451136692e-06,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,ACAT1,AD_vs_Control_donor-level,AD,,,,,0.103692,1.0745197498634893,,0.000342,0.00046079357798165145,0.0015,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,ACAT2,AD_vs_Control_donor-level,AD,,,,,-0.57276,0.672329333337411,,8.27346507250785e-26,4.500186197361009e-25,1.46385856293199e-24,,none,down_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,ACBD3,AD_vs_Control_donor-level,AD,,,,,-0.21173,0.8635011474674404,,1.72618189955062e-11,4.639717185014808e-11,1.50924638070522e-10,,none,down_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,ACBD6,AD_vs_Control_donor-level,AD,,,,,0.050257,1.035449361146127,,0.000732,0.0009341259956553222,0.003041,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,ACER3,AD_vs_Control_donor-level,AD,,,,,0.098808,1.070888295332658,,3.62249983719643e-08,7.621232248013341e-08,2.47909877437741e-07,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,ACIN1,AD_vs_Control_donor-level,AD,,,,,0.069367,1.0492562086848929,,5.94049350043228e-05,8.912425975251267e-05,0.00029,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,ACKR4,AD_vs_Control_donor-level,AD,,,,,-0.39309,0.7614968637234842,,6.07744345746459e-14,1.9332998531657813e-13,6.28880099768207e-13,,none,down_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,ACLY,AD_vs_Control_donor-level,AD,,,,,-0.19239,0.8751547194143208,,0.000127,0.00018171826792963463,0.000593,,none,down_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,ACO1,AD_vs_Control_donor-level,AD,,,,,-0.26604,0.8315990412340365,,4.1139325459321e-47,4.080743221452723e-46,1.32741861022402e-45,,none,down_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,ACO2,AD_vs_Control_donor-level,AD,,,,,0.095875,1.0687133902402757,,1.0038439667042e-08,2.2123063993185103e-08,7.19637704851143e-08,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,ACOT9,AD_vs_Control_donor-level,AD,,,,,0.087872,1.0628013754199412,,0.003576,0.0040545382800772035,0.01319,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,ACOX1,AD_vs_Control_donor-level,AD,,,,,-0.23036,0.8524221577814746,,5.49978741335897e-18,2.1912114585100887e-17,7.12775764392974e-17,,none,down_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,ACOX3,AD_vs_Control_donor-level,AD,,,,,0.102349,1.0735199484415887,,0.00125,0.001535847083430165,0.004996,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,ACSBG1,AD_vs_Control_donor-level,AD,,,,,0.189874,1.1406640898576619,,2.33915409434435e-80,4.370002719716812e-79,1.42151138213901e-78,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,ACSF2,AD_vs_Control_donor-level,AD,,,,,0.11869,1.0857485303600498,,9.55155475512416e-05,0.0001391925854199047,0.000453,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,ACSL3,AD_vs_Control_donor-level,AD,,,,,-0.11338,0.9244197576434647,,4.11309657979772e-27,2.3357617204501123e-26,7.59796294085512e-26,,none,down_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,ACSL4,AD_vs_Control_donor-level,AD,,,,,-0.1353,0.9104804848113741,,2.69568007656052e-06,4.74120444603309e-06,1.54225901386187e-05,,none,down_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,ACSM3,AD_vs_Control_donor-level,AD,,,,,-0.29514,0.814993241127738,,8.5380703679661e-06,1.4132992497005877e-05,4.59729912925112e-05,,none,down_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,ACSM6,AD_vs_Control_donor-level,AD,,,,,-0.46586,0.7240393439969811,,9.27011994523133e-13,2.7426482456876353e-12,8.92151778500775e-12,,none,down_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,ACSS1,AD_vs_Control_donor-level,AD,,,,,0.104484,1.0751097936729817,,2.10292453224823e-12,6.0391971765325326e-12,1.96448104864775e-11,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,ACSS2,AD_vs_Control_donor-level,AD,,,,,-0.12701,0.9157273390578957,,0.001059,0.0013170860973888499,0.004286,,none,down_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,ACSS3,AD_vs_Control_donor-level,AD,,,,,-0.02961,0.9796850975196167,,3.73596193388718e-07,7.200886162763953e-07,2.34236505063768e-06,,none,down_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,ACTB,AD_vs_Control_donor-level,AD,,,,,-0.16631,0.8911189955713416,,1.43925902423005e-18,5.885044440142517e-18,1.91433694498906e-17,,none,down_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,ACTG1,AD_vs_Control_donor-level,AD,,,,,-0.22149,0.8576791769808993,,3.66974882315567e-31,2.4012329242603998e-30,7.81093320057317e-30,,none,down_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,ACTN1,AD_vs_Control_donor-level,AD,,,,,-0.28072,0.8231800935652016,,1.32602808604203e-14,4.3734937560225906e-14,1.4226469759046e-13,,none,down_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,ACTN2,AD_vs_Control_donor-level,AD,,,,,-0.22157,0.8576316184672457,,0.00023,0.0003171648408972353,0.001033,,none,down_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,ACTN4,AD_vs_Control_donor-level,AD,,,,,0.072301,1.0513922458468283,,0.002973,0.0034199849869451697,0.011123,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,ACTR10,AD_vs_Control_donor-level,AD,,,,,-0.139,0.9081484177215096,,1.53011998265441e-11,4.14009434406032e-11,1.34672484450822e-10,,none,down_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,ACTR1B,AD_vs_Control_donor-level,AD,,,,,0.150056,1.1096125422210175,,0.000292,0.0003958471794871795,0.00129,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,ACTR2,AD_vs_Control_donor-level,AD,,,,,-0.05586,0.9620208052165331,,0.012706,0.012913614379084967,0.041999,,none,down_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,ACTR3B,AD_vs_Control_donor-level,AD,,,,,-0.15186,0.9000892707632727,,1.46243895765637e-09,3.430308238300456e-09,1.11583962705298e-08,,none,down_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,ACVR1B,AD_vs_Control_donor-level,AD,,,,,-0.20937,0.8649148422228993,,0.000135,0.0001924878640776699,0.000624,,none,down_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,ACVR1C,AD_vs_Control_donor-level,AD,,,,,0.206938,1.1542358130223975,,2.1140842330438e-06,3.765890613242106e-06,1.22500069541399e-05,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,ACYP1,AD_vs_Control_donor-level,AD,,,,,0.092866,1.066486719108155,,0.002513,0.002925838141378551,0.009518,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,ACYP2,AD_vs_Control_donor-level,AD,,,,,0.112029,1.0807471262088886,,1.0533140385669e-26,5.886756154231713e-26,1.91489374580059e-25,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,ADAM10,AD_vs_Control_donor-level,AD,,,,,0.045071,1.0317339532391034,,0.004552,0.005064483164983164,0.016476,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,ADAM15,AD_vs_Control_donor-level,AD,,,,,-0.2022,0.8692240516970676,,0.009465,0.009868163084204299,0.032101,,none,down_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,ADAM21,AD_vs_Control_donor-level,AD,,,,,-0.14548,0.904078530963754,,0.00097,0.0012126720264838023,0.003945,,none,down_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,ADAM22,AD_vs_Control_donor-level,AD,,,,,0.13988,1.1018134657973655,,3.04251971017972e-12,8.63899125011825e-12,2.8101640158792e-11,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,ADAM32,AD_vs_Control_donor-level,AD,,,,,0.349594,1.2742019937938065,,1.9809114896574e-11,5.3001412175195715e-11,1.72407468619069e-10,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,ADAM33,AD_vs_Control_donor-level,AD,,,,,1.090347,2.129252435528976,,2.70448610110002e-83,5.1994974605512015e-82,1.69133643515339e-81,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,ADAM9,AD_vs_Control_donor-level,AD,,,,,0.07511,1.0534413537823013,,0.013259,0.013426530346544133,0.043666,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,ADAMTS10,AD_vs_Control_donor-level,AD,,,,,0.11155,1.0803883588122882,,6.772381892484e-06,1.1361628193348316e-05,3.69580634895412e-05,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,ADAMTS17,AD_vs_Control_donor-level,AD,,,,,0.067412,1.0478353216650231,,9.84047747207973e-06,1.615121377291529e-05,5.25380318643081e-05,,none,up_in_AD,
