mondo_id,label,definition,ordo_mappings,orphanet_mappings,omim_mappings,omimps_mappings,has_icd11f,icd11f_xrefs,has_icd10cm,icd10cm_xrefs,has_any_icd,any_icd_xrefs,independent_candidate_icd11f_count,independent_candidate_icd11f_ids,independent_candidate_icd11f_labels,independent_candidate_match_on,search_status,search_method,search_date,searched_by,selected_icd11f_id,selected_icd11f_label,search_confidence,search_notes
MONDO:0009934,alveolar capillary dysplasia with misalignment of pulmonary veins,A rare and fatal developmental lung disease characterized by respiratory distress in neonates due to refractory hypoxemia and severe pulmonary arterial hypertension.,,Orphanet:210122,OMIM:265380,,0,,0,,1,ICD9:747.49|ICD9:747.83,1,icd11f:1646429023,Congenital alveolar capillary dysplasia,icd11f:1646429023:exact_synonym,NOT_REVIEWED,,,,,,,
MONDO:0011655,alveolar soft part sarcoma,"An alveolar soft part sarcoma occurring in adults. The most common site of involvement is the extremity, particularly the deep soft tissues of the thigh.",,Orphanet:163699,OMIM:606243,,0,,0,,1,ICD9:171.9,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0008766,amaurosis-hypertrichosis syndrome,"Amaurosis hypertrichosis is characterized by severe retinal dystrophy marked by visual impairment and profound photophobia without night blindness. Eye examination suggested a cone-rod type of congenital amaurosis. Trichomegaly, bushy eyebrows with synophyrys, and excessive facial and body hair were also reported. The syndrome has been described in two female cousins both born to consanguineous parents.",,Orphanet:1021,OMIM:204110,,0,,1,ICD10CM:H35.5,1,ICD10CM:H35.5,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0015047,amelogenesis imperfecta type 1,,,Orphanet:100031,,,0,,0,,1,ICD9:520.5,1,icd11f:2122401030,Hypoplastic amelogenesis imperfecta,icd11f:2122401030:exact_synonym,NOT_REVIEWED,,,,,,,
MONDO:0007092,amelogenesis imperfecta type 1B,Any amelogenesis imperfecta in which the cause of the disease is a mutation in the ENAM gene.,,,OMIM:104500,,0,,0,,1,ICD9:520.5,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0008771,amelogenesis imperfecta type 1G,"An extremely rare syndrome which is characterized by hypoplastic amelogenesis imperfecta (hypoplastic dental enamel) and nephrocalcinosis (precipitation of calcium salts in renal tissue). Oral manifestations include yellow and misshaped teeth, delayed tooth eruption, and intrapulpal calcifications. Nephrocalcinosis is often asymptomatic but can progress during late childhood or early adulthood to impaired renal function (e.g. recurrent urinary infections and renal tubular acidosis), and rarely to end-stage renal failure.",,Orphanet:1031|Orphanet:171836,OMIM:204690|OMIM:614253,,0,,0,,1,ICD9:520.5,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0015048,amelogenesis imperfecta type 2,,,Orphanet:100033,,,0,,0,,1,ICD9:520.5,1,icd11f:1724039678,Hypomaturation amelogenesis imperfecta,icd11f:1724039678:exact_synonym,NOT_REVIEWED,,,,,,,
MONDO:0012368,aminoacylase 1 deficiency,Aminoacylase 1 deficiency (ACY1D) is an inborn error of metabolism marked by a characteristic pattern of urinary N-acetyl amino acid excretion and neurologic symptoms.,,Orphanet:137754,OMIM:609924,,0,,0,,1,ICD9:270.8,1,icd11f:620694696,Neurological conditions associated with aminoacylase 1 deficiency,icd11f:620694696:exact_synonym,NOT_REVIEWED,,,,,,,
MONDO:0016004,aminopterin/methotrexate embryofetopathy,"Aminopterin/Methotrexate embryofetopathy is a syndrome of developmental anomalies characterized by growth deficiency, facial dysmorphism and skull, limb and neural defects secondary to maternal exposure to aminopterin or methotrexate (MTX) during pregnancy.",,Orphanet:1908,,,0,,0,,1,ICD9:759.89,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0000919,ampulla of vater cancer,A primary or metastatic malignant neoplasm involving the ampulla of Vater.,,,,,0,,1,ICD10CM:C24.1,1,ICD10CM:C24.1|ICD9:156.2,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0007104,amyotrophic lateral sclerosis-parkinsonism-dementia complex,,,Orphanet:90020,OMIM:105500,,0,,1,ICD10CM:G12.2,1,ICD10CM:G12.2,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0008076,amyotrophic neuralgia,"An autosomal dominant form of recurrent focal neuropathy characterized clinically by acute, recurrent episodes of brachial plexus neuropathy with muscle weakness and atrophy preceded by severe pain in the affected arm.",,,OMIM:162100,,0,,0,,1,ICD9:353.5,1,icd11f:300879915,Hereditary neuralgic amyotrophy,icd11f:300879915:exact_synonym,NOT_REVIEWED,,,,,,,
MONDO:0002000,anaerobic meningitis,,,,,,0,,0,,1,ICD9:320.81,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0002940,anal margin basal cell carcinoma,A basal cell carcinoma arising from the perianal skin. Local excision is the treatment of choice. Metastases are extremely rare.,,,,,0,,1,ICD10CM:C44.510,1,ICD10CM:C44.510,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0001470,anal margin squamous cell carcinoma,A squamous cell carcinoma arising from the perianal skin.,,,,,0,,1,ICD10CM:C44.520,1,ICD10CM:C44.520|ICD9:173.5,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0020325,anaplastic large cell lymphoma,"Anaplastic large cell lymphoma (ALCL) is a rare and aggressive peripheral T-cell non-Hodgkin lymphoma, belonging to the group of CD30-positive lymphoproliferative disorders, which affects lymph nodes and extranodal sites. It is comprised of two sub-types, based on the expression of a protein called anaplastic lymphoma kinase (ALK): ALK positive and ALK negative ALCL.",,Orphanet:98841,,,0,,0,,1,ICD9:200.6|ICD9:200.60,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0008222,Andersen-Tawil syndrome,"Andersen's syndrome (AS) is a rare disorder characterized by periodic muscle paralysis, prolongation of the QT interval with a variety of ventricular arrhythmias (leading to predisposition to sudden cardiac death) and characteristic physical features: short stature, scoliosis, low-set ears, hypertelorism, broad nasal root, micrognathia, clinodactyly, brachydactyly and syndactyly.",,Orphanet:37553,OMIM:170390,,0,,0,,1,ICD9:759.89,1,icd11f:1684553772,Long QT syndrome type 7,icd11f:1684553772:exact_synonym,NOT_REVIEWED,,,,,,,
MONDO:0019154,androgen insensitivity syndrome,"Androgen insensitivity syndrome (AIS) is a disorder of sex development (DSD) characterized by the presence of female external genitalia, ambiguous genitalia or variable defects in virilization in a 46,XY individual with absent or partial responsiveness to age-appropriate levels of androgens. It comprises two clinical subgroups: complete AIS (CAIS) and partial AIS (PAIS).",,Orphanet:754,OMIM:300068,,0,,1,ICD10CM:E34.5,1,ICD10CM:E34.5|ICD9:259.5|ICD9:259.51|ICD9:259.8,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0005339,androgenetic alopecia,,,,,,0,,0,,1,ICD9:704.09,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0001239,anemia of prematurity,"A blood disorder characterized by low hemoglobin levels in premature neonates that usually spontaneously resolves within 3-6 months post birth. A combination of factors including the transition from the liver to the bone marrow for erythropoiesis in a neonate, blood loss experienced during delivery, the shortened life span of fetal blood cells, and an acclimation to a relatively hyperoxic environment outside the womb can predispose a neonate to this condition.",,,,,0,,1,ICD10CM:P61.2,1,ICD10CM:P61.2|ICD9:776.6,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0008791,anencephaly 1,"Anencephaly is a neural tube defect. This malformation is characterized by the total or partial absence of the cranial vault and the covering skin, the brain being missing or reduced to a small mass. Most cases are stillborn, although some infants have been reported to survive for a few hours or even a few days.",,Orphanet:1048,OMIM:206500,,0,,0,,1,ICD9:740.0,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0010481,angioedema,"Swelling involving the deep dermis, subcutaneous, or submucosal tissues, representing localized edema. Angioedema often occurs in the face, lips, tongue, and larynx.",,,,,0,,0,,1,ICD9:995.1,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0004882,angioid streaks of choroid,A angioid streaks that involves the optic choroid.,,,,,0,,0,,1,ICD9:363.43,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0016982,angiosarcoma,"A malignant tumor arising from the endothelial cells of the blood vessels. Microscopically, it is characterized by frequently open vascular anastomosing and branching channels. The malignant cells that line the vascular channels are spindle or epithelioid and often display hyperchromatic nuclei. Angiosarcomas most frequently occur in the skin and breast. Patients with long-standing lymphedema are at increased risk of developing angiosarcoma.",,Orphanet:263413,,,0,,0,,1,ICD9:171.9,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0008795,aniridia-cerebellar ataxia-intellectual disability syndrome,"Aniridia-cerebellar ataxia-intellectual disability syndrome, also known as Gillespie syndrome, is a rare, congenital, neurological disorder characterized by the association of partial bilateral aniridia with non-progressive cerebellar ataxia, and intellectual disability.",,Orphanet:1065,OMIM:206700,,0,,0,,1,ICD9:759.89,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0000480,anismus,A focal dystonia of the pelvic floor muscles during attempted defecation.,,,,,0,,0,,1,ICD9:569.49,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0008799,anophthalmia/microphthalmia-esophageal atresia syndrome,"Anophthalmia-esophageal atresia syndrome belongs to the group of syndromic microphthalmias and is characterized by the association of uni- or bilateral anophthalmia or microphthalmia, and esophageal atresia with or without trachoesophageal fistula.",,Orphanet:77298,OMIM:206900,,0,,0,,1,ICD9:758.5,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0020838,anterior nasal diphtheria,Infection of the anterior nasal structures by Corynebacterium diphtheriae.,,,,,0,,0,,1,ICD9:032.2,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0006654,anthracosis,A chronic lung disorder characterized by deposition of coal dust in the lung parenchyma leading to the formation of black nodules and emphysema. It occurs in coal miners.,,,,,0,,1,ICD10CM:J60,1,ICD10CM:J60|ICD9:500,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0015097,aortic valve dysplasia,,,Orphanet:101043,,,0,,0,,1,ICD9:746.89,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0015909,aplastic anemia,"Anemia resulting from bone marrow failure (aplastic or hypoplastic bone marrow). The production of erythroblasts and red cells is markedly decreased, and it may be associated with decreased production of granulocytes (granulocytopenia) and platelets (thrombocytopenia) as well. Aplastic anemia may be idiopathic or secondary due to bone marrow damage by toxins, radiation, or immunologic factors.",,Orphanet:182040,OMIM:609135,,0,,0,,1,ICD9:284.8|ICD9:284.9,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0006091,appendix neuroendocrine tumor G1,"A well differentiated, low grade tumor with neuroendocrine differentiation that arises from the appendix. The mitotic count is less than 2 per 10 HPF and/or the Ki67 index is equal to or less than 2 percent.",,,,,0,,0,,1,ICD9:209.11,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0005651,arenavirus hemorrhagic fever,A viral infectious disease that involves fever and bleeding disorder caused by Arenavirus.,,,,,0,,1,ICD10CM:A96,1,ICD10CM:A96|ICD9:078.7,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0015241,arthrogryposis-like syndrome,"Arthrogryposis-like syndrome, also known as Kuskokwim disease, is a very rare congenital contracture disorder, reported exclusively in Yup'ik Eskimos of the Kuskokwim River delta region of Alaska, characterized by multiple contractures of large joints (predominantly the knees and ankles) that present at birth or during childhood but are lifelong; deformities of the spine, pelvis and feet; and sometimes proximally or distally displaced patellae and muscle atrophy in the limbs with contractures. Additional radiological features include mild vertebral wedging, elongation of the vertebral pedicle, and clubbing of the distal clavicle. An autosomal recessive pattern of inheritance has been suggested.",,Orphanet:1149,OMIM:208200,,0,,0,,1,ICD9:719.89,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0010533,Arts syndrome,"Lethal ataxia with deafness and optic atrophy (also known as Arts syndrome) is characterized by intellectual deficit, early-onset hypotonia, ataxia, delayed motor development, hearing impairment and loss of vision due to optic atrophy.",,Orphanet:1187,OMIM:301835,,0,,0,,1,ICD9:277.2,1,icd11f:1859847483,Lethal ataxia with deafness and optic atrophy,icd11f:1859847483:exact_synonym,NOT_REVIEWED,,,,,,,
MONDO:0013127,asphyxiating thoracic dystrophy 3,An asphyxiating thoracic dystrophy that has material basis in homozygous or compound heterozygous mutation in the DYNC2H1 gene on chromosome 11q22.,,Orphanet:93270|Orphanet:93271,OMIM:613091,,0,,0,,1,ICD9:759.89,2,icd11f:1085403900|icd11f:197703396,"Short rib-polydactyly syndrome, Saldino-Noonan type|Short rib-polydactyly syndrome, Verma-Naumoff type",icd11f:1085403900:exact_synonym|icd11f:197703396:exact_synonym,NOT_REVIEWED,,,,,,,
MONDO:0008840,ataxia telangiectasia,"Ataxia-telangiectasia is the association of severe combined immunodeficiency (affecting mainly the humoral immune response) with progressive cerebellar ataxia. It is characterized by neurological signs, telangiectasias, increased susceptibility to infections and a higher risk of cancer.",,Orphanet:100,OMIM:208900,,0,,0,,1,ICD9:334.8,1,icd11f:2129036552,Ataxia-telangiectasia,icd11f:2129036552:exact_synonym+label,NOT_REVIEWED,,,,,,,
MONDO:0008038,ataxia-pancytopenia syndrome,"A rare genetic disease characterized by cerebellar ataxia, cytopenias and predisposition to bone marrow failure and myeloid leukemia. Neurologic features variably include slowly progressive cerebellar ataxia or balance impairment with cerebellar atrophy and periventricular white matter T2 hyperintensities in brain MRI, horizontal and vertical nystagmus, dysmetria, dysarthria, pyramidal tract signs and reduced nerve conduction velocity. Hematological abnormalities are variable and may be intermittent and include cytopenias of all cell lineages, immunodeficiency, myelodysplasia and acute myeloid leukemia.",,Orphanet:2585,OMIM:159550,,0,,1,ICD10CM:D61.0,1,ICD10CM:D61.0,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0009727,atelosteogenesis type II,"A lethal perinatal bone dysplasia characterized by limb shortening, normal sized skull with cleft palate, hitchhiker thumbs, distinctive facial dysmorphism and radiographic skeletal features, caused by mutations in the diastrophic dysplasia sulfate transporter gene.",,Orphanet:56304,OMIM:256050,,0,,1,ICD10CM:Q77.5,1,ICD10CM:Q77.5|ICD9:756.9,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0015195,atresia of urethra,"Atresia of the urethra is a rare congenital bladder outlet obstruction, a fetal lower urinary tract obstruction (fetal LUTO), that is usually fatal. Unless there is some other egress for the urine to escape the bladder, such as patent urachus or anuro-rectal communication, these lesions are not compatible with renal development.",,Orphanet:105,,,0,,1,ICD10CM:Q64.3,1,ICD10CM:Q64.3,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0022513,atrophoderma of Pierini and Pasini,"Atrophoderma of Pierini and Pasini is thought to possibly represent a late stage of morphea a type of localized scleroderma. Signs and symptoms ofatrophoderma of Pierini and Pasini include multiple oval, darkened (hyperpigmented) plaques in which tissue under the skin breaks downso that there is a depression (dent) within the skin. Some findings suggest that atrophoderma of Pierini and Pasini may be associated with B burgdorferi, a bacteria that causesLyme disease, in some cases.",,Orphanet:658810,,,0,,1,ICD10CM:L90.3,1,ICD10CM:L90.3,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0008849,atrophoderma vermiculata,,,Orphanet:79100,OMIM:209700,,0,,0,,1,ICD9:701.8,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0018133,attenuated Chédiak-Higashi syndrome,"Attenuated Chédiak-Higashi syndrome (CHS) is a very rare and atypical form of CHS, a genetic disorder characterized by partial oculocutaneous albinism (OCA), severe immunodeficiency, mild bleeding, neurological dysfunction and lymphoproliferative disorder.",,Orphanet:352723,,,0,,1,ICD10CM:E70.3,1,ICD10CM:E70.3,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0035290,atypical hemolytic uremic syndrome with complement gene abnormality,,,Orphanet:544472,,,0,,1,ICD10CM:D58.8,1,ICD10CM:D58.8,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0016850,atypical Norrie disease due to monosomy Xp11.3,"Atypical Norrie disease due to monosomy Xp11.3 is a rare chromosomal anomaly syndrome, resulting from the partial deletion of the short arm of chromosome X, principally characterized by classical Norrie disease (bilateral, severe retinal malformations and opacity of the lens leading to congenital blindness, on occasion associated with progressive sensorineural deafness and intellectual disability), microcephaly, hypotonia, psychomotor and growth delay, moderate to severe mental handicap and disruptive behavior. Clinical phenotype is highly variable and immunodeficiency, epilepsy and hypogonadism have also been reported.",,Orphanet:261501,,,0,,1,ICD10CM:H35.5,1,ICD10CM:H35.5,0,,,,NOT_REVIEWED,,,,,,,
